@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R1-3,5-6,10-12,14-17,20-56,58-weka.filters.unsupervised.attribute.RenameNominalValues-R10-N\'(-inf-0.980205]\':low, \'(0.980205-1.960411]\':medium, \'(1.960411-inf)\':high-I'

@attribute lon_dd numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute snow_yrmean numeric
@attribute lst_yrmean numeric
@attribute tmean numeric
@attribute tmean_yrmean numeric
@attribute agkffactws numeric
@attribute depth numeric
@attribute logchl_A {low,medium,high}

@data
0.561246,0.582461,0.427201,0.671538,-0.165891,0.488663,-0.140398,0.422845,0.546901,medium
0.561469,0.495226,0.320306,0.671538,-0.165891,0.463476,-0.167376,0,0.58269,medium
0.484671,0.455908,0.303094,0.373663,0.887974,1.323536,0.741598,0.017743,0.574534,medium
0.498941,0.441448,0.296805,0.254501,0.65527,1.308994,0.541708,0.380788,0.611387,medium
0.491153,0.488793,0.379541,0.265757,0.867911,0.923601,0.573755,0.02471,0.654299,medium
0.501791,0.458472,0.335489,0.343745,0.697946,0.888801,0.583207,0.242294,0.771132,medium
0.491443,0.560117,0.477101,0.293471,0.667569,0.817741,0.387838,0.061934,0.546901,medium
0.453853,0.50796,0.283224,0.504854,0.803885,0.985953,0.411446,0.353086,0.784266,low
0.495177,0.4469,0.259722,0.472828,0.857824,1.372208,0.743999,0.131547,0.574534,low
0.577273,0.447213,0.275856,0.420867,0.417078,0.124955,0.576636,0.07386,0.662161,low
0.59372,0.439122,0.219743,0.190365,0.488286,0.228835,0.659322,0.01913,0.705514,low
0.374664,0.535999,0.357389,0.567489,0.955265,-1.017863,-0.310866,0.040109,0.553512,low
0.416262,0.688707,0.745738,0.563827,0.420082,-0.640646,0.038429,0,0.348668,low
0.386334,0.918189,0.899617,0.518909,0.690089,-0.538693,-0.009171,0.003308,0.33481,high
0.386507,0.798828,0.681009,0.561639,0.540414,-0.504521,0.015235,0.002707,0.33481,high
0.387182,0.789253,0.710685,0.588841,0.567497,-0.31061,0.148222,0.018463,0.348668,high
0.456637,0.532897,0.446736,0.029289,1.35983,0.72836,1.08117,0.094132,0.642526,medium
0.446495,0.482415,0.259722,0,1.235731,0.829196,1.148008,0.0258,0.6912,low
0.510882,0.56932,0.463696,0,0.989809,1.087246,1.301901,0.174199,0.705514,low
0.525329,0.413517,0.230959,0,0.97151,1.023915,1.278983,0.250958,0.562896,high
0.420051,0.55439,0.458287,0.013265,1.354545,0.698201,1.057829,0.015505,0.562896,medium
0.470563,0.432903,0.193877,0.003977,1.307992,0.990498,1.282554,0.012269,0.811326,low
0.527621,0.601479,0.581453,0.001551,1.046705,0.858088,1.195774,0.401067,0.484522,medium
0.456966,0.520176,0.46718,0,1.332695,1.039692,1.429034,0.132386,0.728576,medium
0.648486,0.487071,0.353296,0.000953,0.837487,0.324806,1.175219,0.127083,0.60266,medium
0.658027,0.458472,0.241277,0,0.916541,1.133363,1.08494,0.209125,0.637936,medium
0.671789,0.474189,0.431805,0.006599,0.793437,1.200866,1.097854,0.143579,0.475138,medium
0.640307,0.445007,0.379541,0.000779,0.889807,1.314157,1.214118,0.167173,0.66237,medium
0.631728,0.629514,0.512984,0,0.959397,0.609768,1.364859,0.007105,0.4412,medium
0.634982,0.455619,0.365203,0,0.822179,1.346871,1.258475,0,0.398535,medium
0.63697,0.409192,0.340176,0,0.976341,1.191402,1.45325,0.020015,0.308299,low
0.673905,0.488151,0.444706,0,0.892968,1.349277,1.176318,0.216719,0.36132,medium
0.563554,0.55285,0.489241,0,0.875454,1.675385,1.267177,0.006465,0.33481,medium
0.586294,0.609097,0.558235,0.127681,0.840065,1.119896,1.191248,0.029531,0.33481,medium
0.549601,0.433964,0.268042,0.022402,0.919847,1.2034,1.191685,0.097949,0.33481,low
0.53972,0.371085,0.353296,0,0.899603,1.076281,1.038329,0.075913,0.33481,low
0.556732,0.480588,0.36894,0,0.939893,1.409042,1.312142,0,0.33481,medium
0.583169,0.597739,0.514183,0.007331,0.856136,0.997184,1.086538,0.334214,0.33481,medium
0.532365,0.515752,0.386152,0,1.045337,1.306971,1.304425,0.069686,0.33481,medium
0.559517,0.529558,0.529895,0,1.028853,1.37587,1.27245,0,0.33481,medium
0.228258,0.437429,0.389335,0.460617,1.128704,-0.78532,0.652888,0.000132,0.690427,low
0.212334,0.640514,0.741919,0.154109,1.328801,-0.318275,0.556048,0,0.182159,medium
0.230409,0.567873,0.627429,0.760697,0.252323,-0.476459,-0.134079,0,0.399055,medium
0.172715,0.500536,0.379541,0,2.022121,2.316975,1.769038,0.509397,0.43868,low
0.265889,0.510969,0.614398,0.568071,1.074422,-0.317679,0.008056,0.000337,0.399055,medium
0.221999,0.482188,0.382889,0,2.014129,1.269179,1.697308,0,0.33481,low
0.176282,0.716723,0.680681,0,2.030078,2.416107,1.800553,0.000376,0.250501,high
0.217288,0.497222,0.554797,0.515085,0.69063,-1.998752,0.088093,0,0.409087,medium
0.226615,0.421686,0.434047,0.365957,1.339516,-0.812978,0.647601,0.001235,0.649545,low
0.219739,0.582096,0.468888,0.572075,0.571746,0.101546,0.383221,0,0.36132,medium
0.270637,0.624971,0.619769,0.647029,0.64154,-0.957162,-0.21414,0,0.370135,medium
0.264496,0.711054,0.785029,0.779748,0.086392,-0.766946,-0.233962,0,0.255603,high
0.032896,0.483317,0.332103,0.04492,0.533715,-0.441946,0.778324,0.000667,0.565418,medium
0.137357,0.598135,0.325052,0,1.451555,0.818603,0.809197,0.000277,0.325813,high
0.073024,0.43777,0.120663,0.845974,-0.334348,-0.275299,-0.244057,0,0.66237,low
0.096794,0.470717,0.139445,0.871789,-1.094214,-1.934111,-0.780866,0,0.702496,low
0.053931,0.496627,0.75305,0.055861,1.204522,0.541498,1.021716,0,0.406149,medium
0.158804,0.709404,0.733492,0,1.819649,1.251188,1.705248,0.006187,0.36132,high
0.080672,0.353528,0.222066,0.851423,-0.227268,-1.442816,-0.615252,0,0.51821,low
0.089179,0.358538,0.137242,0.761703,-0.100422,-0.364903,-0.391982,0,0.607678,medium
0.062538,0.262189,0.181877,0.073598,0.686125,0.418934,0.70608,0,0.442692,low
0.058402,0.365975,0.186509,0.009127,0.825386,0.618583,0.844715,0,0.473747,low
0.039195,0.259292,0.445928,0.906235,-0.572045,-2.115204,-0.073589,0,0.718544,low
0.072015,0.324346,0.120663,0.687506,0.29497,0.169859,0.151445,0.00039,0.718006,low
0.099661,0.441776,0.244218,0.039768,0.880471,-0.195191,0.771045,0.000839,0.608095,low
0.081266,0.35056,0.216179,0.818148,-0.510494,-0.7962,-0.790499,0,0.46949,low
0.031185,0.443726,0.3512,0.647244,0.030906,-0.474074,-0.021324,0,0.36132,low
0.03375,0.344371,0.237248,0.477426,0.43706,-1.190142,0.271527,0,0.520255,low
0.079882,0.283107,0.153898,0.856481,-0.526471,-0.98698,-0.949684,0,0.628326,low
0.060378,0.441448,0.225473,0.892389,-0.623755,-1.225698,-0.550207,0,0.171383,low
0.029612,0.534459,0.36783,0.007331,0.857824,0.502173,0.665917,0,0.395905,medium
0.04589,0.443403,0.339253,0,1.082617,-1.031735,0.881232,0,0.520255,low
0.048066,0.46894,0.367458,0.058755,0.497052,-0.06822,0.924999,0,0.36132,medium
0.080617,0.42325,0.570366,0.145375,1.084159,-0.157196,-0.139328,0.001539,0.344842,low
0.128347,0.472715,0.424836,0,1.874344,1.572218,1.145897,0,0.338906,medium
0.073118,0.271071,0.120663,0,1.632316,0.502407,1.115965,0.000053,0.498276,low
0.068256,0.362657,0.120663,0.8666,-0.547687,-0.523725,-0.129257,0,0.495627,low
0.070593,0.322419,0.120663,0.864292,0.0027,-0.524928,-0.085861,0,0.520255,low
0.118799,0.657168,0.693769,0,1.397518,-0.661778,1.173465,0.000139,0.690184,high
0.132153,0.416446,0.26642,0,1.578715,-0.747975,1.093917,0.003018,0.595826,low
0.060969,0.336109,0.120663,0.628187,0.295447,0.070482,0.43609,0.000007,0.702539,low
0.051221,0.436745,0.388388,0,1.276224,0.153092,0.91955,0.14939,0.470209,low
0.043774,0.504681,0.333565,0,1.148814,-0.233536,0.730458,0,0.702496,medium
0.062762,0.592464,0.531991,0,1.464017,0.728712,1.067443,0.114623,0.260532,medium
0.075052,0.355703,0.120663,0.942918,-0.874251,-1.281332,-0.781427,0,0.555384,low
0.041414,0.273069,0.153898,0.568144,0.350858,0.245602,0.061143,0.049255,0.759877,low
0.047961,0.667296,0.35288,0.451617,0.252963,-0.10433,-0.312069,0.093604,0.192191,medium
0.059383,0.371085,0.198103,0.622212,0.011547,0.007449,0.416343,0,0.608372,low
0.098027,0.266316,0.120663,0.863794,-0.630576,-2.619424,-1.62015,0,0.686254,low
0.380848,0.684688,0.470573,0.440969,1.441037,1.317085,0.589783,0.184289,0.328621,medium
0.288734,0.342767,0.34907,0.896524,-1.058895,-1.71891,-1.954824,0,0.575926,low
0.341278,0.440788,0.283224,0.626265,0.959397,-0.672839,0.268118,0.273006,0.442692,low
0.342782,0.762296,0.694065,0.622933,1.060552,-0.58547,0.327505,0.651331,0.475457,high
0.282561,0.570341,0.522278,0.717954,0.568912,0.028304,-0.063399,0.010942,0.422061,high
0.339658,0.403303,0.268042,0.662453,0.694675,0.697413,0.30695,0.333289,0.487096,low
0.291625,0.314355,0.275856,0.860617,-1.89175,-2.642184,-2.451907,0,0.613134,low
0.340012,0.272917,0.330624,0.795312,-0.636659,-1.953305,-2.224762,0,0.458012,low
0.328855,0.393577,0.275856,0.859519,-1.371531,-2.199975,-2.26358,0,0.567974,low
0.33991,0.540761,0.398438,0.626973,0.791226,-1.33406,0.329445,0.045551,0.416181,medium
0.338083,0.346733,0.335489,0.688955,0.425337,-0.568437,0.380911,0.114451,0.479234,low
0.291172,0.445325,0.379541,0.934075,-2.288964,-2.001232,-2.460551,0,0.458012,low
0.30507,0.49401,0.365203,0.793283,0.117072,-0.587908,-0.685927,0.003209,0.458012,low
0.331338,0.460978,0.141612,0.955626,-2.830148,-2.573285,-4.204626,0,0.690782,low
0.305074,0.412237,0.483314,0.924492,-2.168963,-2.642184,-2.639079,0,0.381115,low
0.342329,0.605021,0.517715,0.62389,1.11935,0.540071,0.412692,0.286484,0.454185,low
0.317631,0.256494,0.230959,0.940562,-2.771041,-1.432553,-1.880835,0,0.481903,low
0.342806,0.554742,0.757464,0.585473,1.007504,-0.556312,0.33778,0.152698,0.444754,high
0.353389,0.529558,0.404168,0.525633,1.548123,0.914797,0.532464,0.137821,0.359287,low
0.321536,0.377154,0.207458,0.915282,-2.1942,-2.232934,-2.419465,0,0.461433,low
0.324243,0.435015,0.412311,0.900656,-1.983411,-1.310469,-1.359217,0,0.508796,medium
0.29665,0.298638,0.259722,0.932608,-2.094722,-2.623203,-2.59621,0,0.352397,low
0.912675,0.394084,0.296805,0.021319,-0.01152,-0.575325,0.248428,0.006894,0.275853,low
0.896566,0.388371,0.296805,0.080672,-0.074701,0.178993,0.253806,0.112087,0.684006,low
0.91735,0.540894,0.412311,0.146029,-0.049237,0.406383,0.266653,0.12672,0.445629,medium
0.8913,0.532324,0.458287,0.034496,-0.250673,-1.026369,0.226694,0.144001,0.473046,medium
0.908034,0.407413,0.290193,0,0.123842,0.677974,0.575509,0.010196,0.419119,low
0.895473,0.433964,0.3447,0.127681,-0.018662,0.177268,0.261623,0.079856,0.31949,low
0.910769,0.40469,0.219743,0,-0.01152,-0.46279,0.350233,0.046013,0.497222,low
0.918449,0.412237,0.141612,0,0.082958,0.48383,0.399554,0.003903,0.53868,low
0.914587,0.421686,0.268042,0.075388,-0.013307,0.17796,0.305452,0.045465,0.40009,low
0.85229,0.59045,0.538082,0,0.510136,0.791574,0.815354,0.704053,0.245213,medium
0.855184,0.606128,0.6105,0,0.658012,0.424449,0.915185,0.344495,0.171383,medium
0.854665,0.553207,0.478682,0,0.704098,0.927998,0.950808,0.214374,0.245213,medium
0.854467,0.672231,0.582159,0,0.749359,0.925794,0.960218,0.25527,0.255603,medium
0.853302,0.762632,0.275856,0,0.673011,0.475111,0.990796,0.318035,0.302363,low
0.857639,0.526418,0.353296,0,0.589376,0.12652,0.952667,0.302504,0.182159,low
0.855359,0.647784,0.588348,0,0.713033,0.108199,0.974877,0.255837,0.192191,medium
0.762199,0.586397,0.554797,0,1.509376,0.956379,1.744694,0.069283,0.385611,medium
0.747465,0.607296,0.398438,0,1.458045,1.089875,1.765867,0.04042,0.39525,medium
0.748916,0.733343,0.541023,0,1.507397,1.407062,1.713792,0.029214,0.192191,medium
0.753595,0.540227,0.330624,0,1.580619,1.014174,1.739882,0,0.495627,medium
0.745156,0.67707,0.478682,0,1.378438,1.355973,1.691768,0.056308,0.36132,medium
0.757382,0.490068,0.40694,0,1.403635,0.991691,1.728066,0.00107,0.34289,low
0.74525,0.495628,0.207458,0,1.469977,1.069467,1.756048,0.10514,0.472342,low
0.697693,0.544683,0.460115,0.000496,1.192665,1.353035,1.484151,0.106725,0.445629,medium
0.75508,0.600556,0.472236,0,1.367239,1.346201,1.720649,0.051817,0.305361,medium
0.750912,0.484657,0.320306,0,1.528811,1.038254,1.750176,0.195555,0.338906,low
0.752997,0.532036,0.303094,0,1.635104,1.041682,1.741446,0,0.495092,low
0.753673,0.414362,0.178694,0,1.629523,0.905099,1.713826,0.007006,0.575463,low
0.752641,0.589001,0.417468,0,1.409095,1.357102,1.73526,0.040922,0.311178,medium
0.746202,0.547223,0.43625,0,1.397005,1.359273,1.716679,0.068346,0.260532,medium
0.751197,0.675792,0.481788,0,1.45904,1.432345,1.777611,0.093452,0.147093,medium
0.677803,0.437429,0.340176,0,1.155565,1.112295,1.476206,0.011655,0.147093,medium
0.744191,0.468169,0.563225,0,1.084928,1.493004,1.333487,0,0.159745,medium
0.702367,0.440457,0.379541,0,1.175704,0.988231,1.307763,0.174873,0.398535,medium
0.696249,0.396586,0.268042,0.003362,0.7781,1.147404,1.078365,0.052874,0.596148,low
0.703098,0.275926,0.296805,0,0.328263,0.678454,0.772371,0.017169,0.669809,low
0.708117,0.61854,0.470573,0,1.148814,0.753409,1.347632,0.079822,0.356391,high
0.702563,0.438109,0.361355,0,0.952098,0.393981,1.235248,0.03791,0.427549,low
0.743597,0.511144,0.386152,0,1.169011,1.096231,1.417675,0.232963,0.33481,medium
0.701229,0.329021,0.259722,0,0.546136,0.064722,0.838833,0.012216,0.554049,low
0.726689,0.576856,0.376103,0,1.212222,1.129658,1.378182,0.090982,0.260532,medium
0.522085,0.650218,0.552158,0.520169,0.305301,0.241589,0.145117,0.50276,0.462108,medium
0.512992,0.626506,0.7523,0.528559,0.023886,1.051966,0.164706,0.352783,0.245213,medium
0.54125,0.4618,0.290193,0.264017,0.473618,0.421511,0.508182,0.013451,0.473046,low
0.560221,0.522715,0.31482,0.32936,0.458858,1.200111,0.433565,0.496229,0.497222,low
0.522568,0.6844,0.589684,0.416148,0.581635,0.269789,0.218568,0.431285,0.383735,high
0.534793,0.588313,0.618181,0.472363,0.46625,0.366611,0.421897,0.711462,0.409087,medium
0.542153,0.732765,0.710164,0.422419,0.231899,0.07556,0.064195,0.261602,0.344842,high
0.51262,0.532324,0.438417,0.523041,0.135645,0.256855,0.133734,0.46168,0.260532,low
0.532185,0.522244,0.365203,0.342099,0.420082,0.283192,0.422686,0.580278,0.556179,medium
0.512671,0.557291,0.588348,0.501582,0.365392,0.238023,0.156295,0.484363,0.349766,medium
0.560572,0.545451,0.417468,0.061613,0.599894,1.33844,0.562457,0.692035,0.497222,medium
0.538775,0.658133,0.617647,0.371497,0.383756,0.256855,0.16261,0.273317,0.282947,high
0.555618,0.595255,0.577132,0.339608,0.444015,1.030526,0.2737,0.651358,0.34289,medium
0.536961,0.639922,0.444706,0.281928,0.517377,1.003379,0.254315,0.622289,0.474444,medium
0.517634,0.600324,0.617647,0.505637,0.213483,0.985622,0.158173,0.463173,0.396963,medium
0.142257,0.346733,0.431805,0.874023,-0.976611,-0.093727,-0.630938,0,0.442692,low
0.139608,0.383465,0.372571,0.69357,-0.858001,-0.210158,-0.42296,0.0056,0.475691,low
0.222595,0.61602,0.554797,0.619915,0.25152,0.249477,-0.266385,0.142496,0.403454,medium
0.141168,0.481048,0.34907,0.664059,-1.121722,-0.277045,-0.542038,0,0.596067,low
0.147859,0.549828,0.677695,0.170746,0.806324,-1.08113,-0.013526,0.001591,0.482325,low
0.140474,0.304513,0.31482,0.727231,-0.960988,-0.386854,-0.494643,0,0.444852,low
0.195467,0.400951,0.392441,0.8096,-0.709101,-1.807939,-1.003803,0.17373,0.637826,medium
0.186394,0.556832,0.401335,0.811085,-0.106889,-0.020709,-0.638432,0.045306,0.391618,low
0.169842,0.478026,0.483314,0.69313,0.221626,-1.874794,-0.587689,0.014257,0.33481,medium
0.148746,0.412665,0.392441,0.773903,-0.976611,-0.490958,-0.784408,0,0.475296,low
0.14972,0.440125,0.36894,0.845291,-0.89187,-0.422602,-1.186058,0.088975,0.503408,low
0.13284,0.353528,0.450702,0.666843,-0.950628,-0.234952,-0.578698,0.000522,0.474722,low
0.220603,0.566302,0.480245,0.783445,-0.276277,0.062487,-0.576225,0.097883,0.475553,medium
0.147114,0.334379,0.376103,0.859435,-1.083295,0.052256,-0.629555,0.000205,0.33481,low
0.169662,0.241321,0.268042,0.949047,-2.496197,-1.077607,-1.980833,0,0.33481,low
0.144913,0.525962,0.456432,0.492396,0.78863,0.129139,-0.27869,0,0.304767,low
0.16331,0.176764,0.320306,0.915017,-1.774484,-1.095257,-2.04302,0,0.599405,low
0.135791,0.431111,0.472236,0.136019,-0.015088,-0.14737,-0.281106,0.01499,0.703259,low
0.174703,0.788124,0.756192,0.661038,0.622192,-1.279916,-0.284092,0,0.355384,high
0.168323,0.190511,0.207458,0.959526,-2.890675,-0.971715,-1.946394,0,0.701031,low
0.137993,0.609097,0.526685,0.729792,-0.912155,-0.272105,-0.614919,0.004358,0.632896,low
0.207893,0.517247,0.43625,0.222602,0.856555,0.408555,-0.272248,0.202396,0.361078,low
0.149935,0.313304,0.283224,0.894793,-2.489853,-1.072412,-1.926899,0,0.698921,low
0.133606,0.497024,0.594892,0.56661,0.093243,0.31119,-0.243168,0.000092,0.581152,medium
0.156371,0.479431,0.496287,0,0.99556,-0.83313,0.070781,0,0.438782,medium
0.226667,0.522244,0.475499,0.854645,-0.804988,-0.174613,-0.942428,0,0.326584,medium
0.229189,0.596464,0.577132,0.846907,-0.527932,-0.416428,-0.926994,0,0.25205,medium
0.150298,0.453871,0.468888,0.857991,-1.163553,-1.053941,-1.779768,0.001268,0.563877,low
0.135847,0.403303,0.398438,0.824225,-1.219471,-0.409679,-0.722777,0.001948,0.409957,low
0.137561,0.314355,0.392441,0.904853,-0.874251,-1.088465,-1.798644,0,0.484626,low
0.168747,0.237176,0.207458,0.976017,-2.830148,-1.109916,-2.030335,0,0.33481,low
0.186468,0.426311,0.542946,0.634372,0.691875,0.138773,-0.30682,0.013055,0.455014,medium
0.169863,0.20558,0.250829,0.943475,-2.494608,-1.031735,-1.928021,0,0.777891,low
0.143972,0.624039,0.635127,0.668321,0.46256,-0.0481,-0.41511,0,0.153556,medium
0.146698,0.345951,0.424836,0.902904,-1.258096,-1.014318,-1.802001,0,0.426729,low
0.178453,0.535442,0.409653,0.914885,-2.480365,-1.195699,-1.330446,0,0.275853,low
0.596037,0.5757,0.456432,0.217657,0.594289,0.327425,0.493461,0.474313,0.499843,medium
0.636089,0.527625,0.283224,0.317709,0.389844,1.098775,0.295448,0.019784,0.538028,low
0.64128,0.506515,0.3447,0.18712,0.568912,-0.394839,0.746058,0.653154,0.628862,medium
0.635563,0.580902,0.444706,0.354943,0.25489,1.054649,0.269083,0.23157,0.519031,medium
0.60376,0.523653,0.404168,0.103036,0.677086,1.420912,0.752102,0.656839,0.554852,medium
0.636095,0.490279,0.325568,0.276481,0.64704,0.127042,0.497493,0.522868,0.409087,low
0.636712,0.560452,0.490682,0.040808,0.770376,-0.273244,0.870472,0.618123,0.554852,medium
0.622193,0.59493,0.458287,0,0.838791,0.846005,0.955506,0.35588,0.344842,medium
0.600255,0.446273,0.250829,0.247094,0.591484,0.445953,0.591771,0.278151,0.608372,low
0.625548,0.614262,0.448734,0,0.696025,0.829877,0.950818,0.138052,0.499843,low
0.638536,0.57599,0.493515,0.337089,0.354618,1.133778,0.350685,0,0.344842,medium
0.603193,0.581821,0.516548,0,0.843878,1.682666,0.930748,0.188865,0.497222,medium
0.639641,0.729662,0.67803,0.049959,0.439545,-0.58547,0.514439,0.014957,0.192191,high
0.691466,0.499958,0.303094,0.476513,0.190544,-0.010819,0.331732,0.567699,0.636236,low
0.676495,0.501872,0.379541,0.521173,0.429086,0.044826,0.45005,0.337106,0.571272,low
0.683723,0.591126,0.450702,0.446251,0.374589,-0.019442,0.408018,0.635873,0.538028,medium
0.653247,0.50974,0.389335,0,0.64704,0.678443,0.906432,0.136223,0.499843,medium
0.664471,0.549213,0.389335,0.334826,0.431082,0.061806,0.412487,0.300635,0.519031,medium
0.678808,0.508497,0.34907,0.454455,0.52027,0.022438,0.448319,0.619938,0.608511,low
0.664653,0.567456,0.43625,0.254501,0.597094,1.007914,0.431706,0.418368,0.530197,medium
0.677034,0.511318,0.309091,0.499113,0.447985,0.036661,0.450478,0.510982,0.725803,low
0.690624,0.59566,0.40694,0,0.543278,1.083509,0.56784,0.603067,0.521065,medium
0.660173,0.532611,0.438417,0.252059,0.662109,-0.715261,0.583031,0.617383,0.556179,medium
0.689718,0.498011,0.275856,0.454455,0.167396,0.873833,0.291473,0.289436,0.696578,low
0.664521,0.454749,0.340176,0.044337,0.397655,0.484203,0.728727,0.080496,0.445629,medium
0.669021,0.497617,0.275856,0.058755,0.365392,1.325559,0.700469,0.19428,0.519031,low
0.669026,0.585071,0.207458,0.003695,0.864133,0.597515,0.756205,0,0.499843,low
0.682311,0.527924,0.401335,0.442249,0.402591,-0.011351,0.424636,0.473672,0.494554,medium
0.678283,0.544555,0.483314,0,0.577398,0.533375,0.780873,0.099118,0.358876,medium
0.666222,0.54287,0.424836,0.069978,0.304777,1.313401,0.688592,0.09851,0.494554,medium
0.678047,0.508853,0.361355,0.527831,0.39744,1.076068,0.444843,0.28208,0.519848,low
0.661466,0.46894,0.296805,0,0.560396,0.669618,0.877076,0.24831,0.4988,low
0.651932,0.431831,0.193877,0,0.619416,-0.522522,0.705852,0.192398,0.596148,low
0.652362,0.581086,0.382889,0.234184,0.405012,0.106805,0.402107,0.271534,0.555915,medium
0.649798,0.42929,0.357389,0,0.733475,-0.172941,0.919921,0.143645,0.521065,low
0.676989,0.608236,0.534053,0,0.595692,0.506026,0.738365,0.463556,0.182159,medium
0.680736,0.542346,0.357389,0.482822,0.448974,-0.001142,0.43939,0.625109,0.700663,low
0.678649,0.600169,0.514183,0.490685,0.334485,-0.02321,0.372228,0.419907,0.338906,medium
0.666741,0.424408,0.325568,0.043899,0.282654,1.32031,0.693779,0.000608,0.519031,low
0.67888,0.651294,0.686767,0.254501,0.597094,0.208854,0.565348,0.641208,0.144425,medium
0.684192,0.531603,0.419971,0.422032,0.356161,-0.005081,0.414137,0.339985,0.474444,medium
0.652756,0.458472,0.250829,0.220496,0.717491,-0.369949,0.790591,0,0.539329,low
0.66337,0.591462,0.555665,0.29652,0.677086,0.297564,0.594467,0.750211,0.409087,medium
0.676744,0.537929,0.283224,0.521173,0.408033,1.080102,0.438852,0.09822,0.494554,low
0.671686,0.49216,0.386152,0.010909,0.498507,-0.447375,0.729849,0,0.398535,medium
0.667412,0.561779,0.470573,0.291071,0.642459,0.312893,0.611793,0.654897,0.538028,medium
0.66808,0.514745,0.290193,0.345379,0.491214,0.123646,0.463068,0.502417,0.52066,low
0.646403,0.589087,0.520017,0,0.494136,0.211419,0.472526,0.201861,0.260532,medium
0.670749,0.443726,0.365203,0.014433,0.435069,0.484309,0.715984,0.002212,0.471634,medium
0.675665,0.574041,0.230959,0.527588,0.376626,1.070745,0.432362,0.505692,0.608372,low
0.64931,0.478731,0.283224,0.021319,0.738777,0.826279,0.990744,0.235373,0.583255,low
0.676952,0.769162,0.796208,0.177096,0.652535,0.327829,0.601157,0.688872,0.351288,high
0.641899,0.509209,0.414916,0,0.717491,0.866966,0.980283,0.350135,0.475138,medium
0.655371,0.609738,0.688322,0.100658,0.806749,-0.313293,0.823133,0.785111,0.133234,medium
0.682181,0.533468,0.448734,0.442249,0.402591,-0.019974,0.412929,0.523304,0.445629,medium
0.682049,0.482415,0.268042,0.5343,0.423085,-0.074767,0.366494,0.3022,0.607678,low
0.692869,0.424408,0.230959,0.485474,0.174032,-0.030237,0.320582,0.412451,0.495627,low
0.68673,0.634898,0.554797,0,0.485358,0.462496,0.658361,0.64134,0.308299,medium
0.670703,0.4469,0.207458,0.046949,0.759888,-0.535765,0.686262,0,0.519031,low
0.677278,0.504681,0.283224,0.486351,0.206952,-0.758717,0.430013,0.371279,0.554852,low
0.687216,0.493601,0.357389,0.474678,0.26514,-0.970395,0.325247,0.528903,0.521065,low
0.650231,0.666451,0.446736,0,0.668931,-0.44383,0.740096,0.559497,0.519031,medium
0.676063,0.556947,0.417468,0,0.733475,-0.106523,0.898634,0.778639,0.305361,medium
0.474642,0.638236,0.772626,0.208919,0.9054,0.875419,0.798888,0.397277,0.225466,low
0.432677,0.548595,0.424836,0.302989,1.406685,0.996353,0.900175,0.537184,0.471634,medium
0.50242,0.486853,0.3447,0.007331,0.885477,0.856278,0.874584,0.399033,0.445629,medium
0.459212,0.599625,0.587675,0,1.162294,0.901565,0.943819,0.000383,0.175065,medium
0.498775,0.564601,0.499001,0.003695,1.066372,0.851807,1.037079,0.550642,0.348668,medium
0.493192,0.452393,0.3447,0,1.079142,0.736951,0.885449,0.003275,0.292979,low
0.508042,0.581454,0.628417,0.24959,0.704098,0.78161,0.747993,0.768582,0.192191,medium
0.51524,0.510969,0.409653,0.16661,0.693325,0.833912,0.811394,0.369714,0.36132,medium
0.503201,0.513557,0.456432,0.014433,0.930085,0.955155,0.983317,0.363229,0.266468,medium
0.457428,0.493192,0.440548,0.322382,1.102308,1.483859,0.641334,0.423631,0.596148,medium
0.483807,0.51937,0.509318,0.108492,1.19937,0.911092,1.001247,0.111988,0.292979,medium
0.519688,0.433258,0.275856,0.078044,0.770376,0.820296,0.863116,0.120592,0.618973,low
0.514653,0.644985,0.699847,0,0.983564,0.825832,1.019653,0.842283,0.175065,low
0.520059,0.55843,0.404168,0.119026,0.85276,0.095595,0.845267,0.72805,0.338906,medium
0.474265,0.440125,0.241277,0,1.164535,0.981279,1.0264,0.010328,0.409087,low
0.712559,0.343572,0.275856,0.052929,0.363856,0.158287,0.904406,0,0.667322,low
0.643743,0.455619,0.330624,0,0.685223,0.680753,1.071456,0.000238,0.445629,medium
0.614608,0.662481,0.707528,0.16661,0.608281,0.404808,1.01283,0.059094,0.074277,high
0.703545,0.540627,0.417468,0,0.762513,-0.088979,0.771335,0.432579,0.500968,medium
0.669991,0.596785,0.330624,0.000573,0.668722,0.364546,0.889605,0.459369,0.628326,medium
