@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R1-3,5-6,9-19,21-27,29-35,37-44,46-55,58-59-weka.filters.unsupervised.attribute.RenameNominalValues-R10-N\'(-inf-0.980205]\':low, \'(0.980205-1.960411]\':medium, \'(1.960411-inf)\':high-I'

@attribute lon_dd numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute atmo_pdep_2002 numeric
@attribute n_fert_farm_2007 numeric
@attribute p_crop_removal_2007 numeric
@attribute p_accumulated_ag_inputs_2007 numeric
@attribute bfiws numeric
@attribute agkffactws numeric
@attribute logchl_A {low,medium,high}

@data
0.366025,0.544298,0.456432,-0.139829,-0.770428,-0.770188,-0.370758,0.535547,0.014547,low
0.441419,0.664095,0.386152,-0.352912,1.157331,1.101205,0.668962,0.535855,0.206919,low
0.408873,1,0.361355,-0.076014,0.96189,0.670924,0.722559,0.769422,0.360806,low
0.476519,0.623037,0.330624,-0.209702,-1.055057,-0.877114,-1.297934,0.615009,0,low
0.435551,0.665301,0.725173,-0.01754,0.656374,0.171741,0.649253,0.853779,0.119958,medium
0.435099,0.685973,0.504263,-0.352912,0.712613,0.649149,0.439962,0.519045,0.124746,medium
0.468607,0.678864,0.764671,-0.00726,1.363511,1.324791,0.815884,0.527054,0.365078,medium
0.442582,0.658998,0.483314,-0.352912,1.204099,1.36253,0.770784,0.555206,0.272333,medium
0.489514,0.625526,0.737564,-0.209702,1.487516,1.577424,0.906239,0.617393,0.454898,medium
0.483875,0.655916,0.774857,-0.050659,1.650745,-0.554115,0.431416,0.570845,0.637358,medium
0.433589,0.596464,0.668658,-0.2476,0.527468,0.045578,0.403189,0.423595,0.136368,low
0.473421,0.572954,0.461918,-0.209702,-1.055057,-0.877114,-1.297934,0.615009,0,low
0.387048,0.623915,0.64327,-0.533888,0.904876,0.635551,0.794915,0.570725,0.546937,medium
0.472321,0.696328,0.545779,-0.209702,1.031313,0.391194,0.361317,0.563172,0.113876,medium
0.376633,0.610447,0.460115,0.48197,-1.055057,-0.877114,-1.297934,0.760407,0,low
0.473012,0.552012,0.372571,-0.209702,0.330428,-0.031899,-0.055995,0.615009,0.04662,low
0.441858,0.445007,0.392441,-0.192634,0.373113,0.061668,0.358845,0.747114,0.159203,low
0.433428,0.658087,0.554797,-0.299699,1.071624,0.713514,0.515101,0.335845,0.375525,medium
0.477713,0.645139,0.689246,-0.00726,1.587624,1.743237,0.972911,0.540107,0.563664,low
0.420356,0.584088,0.664635,-0.533888,-1.055057,-0.877114,-1.297934,0.334096,0,low
0.666071,0.561007,0.538082,0.969591,0.396217,0.571923,1.020915,0.590749,0.342818,medium
0.679918,0.682586,0.669376,1.013593,-0.187871,0.23969,0.899494,0.637445,0.290823,medium
0.743473,0.414362,0.250829,0.530997,-0.192719,0.130366,0.775232,0.800467,0.253975,low
0.629139,0.480588,0.398438,1.268525,-1.055057,-0.877114,-1.297934,0.679834,0,medium
0.654736,0.62614,0.741306,0.969591,0.796345,0.985656,0.980927,0.641736,0.443243,medium
0.604195,0.572357,0.528834,1.268525,-1.055057,-0.877114,-1.297934,0.561997,0,high
0.624065,0.633762,0.417468,1.268525,-0.303689,-0.877114,0.06559,0.654386,0.035566,medium
0.656744,0.543001,0.419971,1.013593,1.529631,-0.015021,0.810288,0.579519,0.203234,medium
0.62248,0.488151,0.412311,1.268525,-1.055057,-0.877114,-1.297934,0.66996,0.000304,medium
0.490682,0.563524,0.581453,0.916131,0.29931,0.300707,0.793178,0.308804,0.226974,medium
0.399029,0.558656,0.414916,0.25562,-0.347846,-0.410065,0.339994,0.59176,0.031465,medium
0.466863,0.54995,0.518871,0.589832,0.265251,-0.548063,0.414815,0.666232,0.070763,medium
0.507736,0.504125,0.372571,0.916131,0.460977,-0.103083,0.832954,0.465399,0.291905,medium
0.437854,0.541556,0.398438,0.32473,1.118189,0.019912,0.73149,0.222131,0.130814,low
0.500423,0.538202,0.372571,0.916131,0.516892,-0.195276,0.833053,0.379802,0.125069,medium
0.481401,0.50778,0.335489,0.916131,0.359491,0.274127,0.824254,0.261758,0.272934,medium
0.406061,0.61282,0.3447,0.487196,-0.888799,-0.858923,-0.763211,0.348084,0.002219,medium
0.468192,0.466611,0.320306,0.543757,-1.055057,-0.877114,-1.297934,0.660997,0,low
0.521854,0.546594,0.440548,1.157154,0.006234,-0.206294,0.861615,0.523406,0.240035,medium
0.486053,0.50615,0.499001,0.916131,-0.798053,-0.792204,-0.272655,0.327158,0.016297,medium
0.458223,0.511839,0.36894,0.334964,-0.447803,-0.877114,-1.297934,0.309052,0.003302,low
0.503145,0.617354,0.617111,0.916131,0.830098,0.078383,0.996561,0.190782,0.797948,high
0.510333,0.581913,0.486312,0.532892,0.830285,0.352803,0.72866,0.490484,0.217036,medium
0.49746,0.587707,0.596793,0.543757,0.255094,-0.47336,0.499567,0.298313,0.160662,medium
0.446658,0.505234,0.330624,0.334964,0.26772,-0.504675,0.532044,0,0.009932,medium
0.470506,0.49216,0.431805,0.916131,0.410679,-0.275941,0.531318,0.439619,0.064483,low
0.513012,0.566723,0.438417,0.532892,-1.055057,-0.877114,-1.297934,0.415812,0,medium
0.46269,0.678636,0.522278,0.6798,1.285918,0.703688,0.943341,0.151714,0.124858,medium
0.418857,0.618212,0.521152,0.487196,0.56101,0.787164,0.906326,0.135331,0.504226,medium
0.51074,0.504125,0.353296,0.736884,0.182696,-0.398322,0.638744,0.568736,0.174199,low
0.527191,0.473208,0.353296,1.167732,-0.019008,-0.675215,0.674493,0.449047,0.062436,low
0.468937,0.479198,0.353296,0.543757,-1.055057,-0.877114,-1.297934,0.47492,0,low
0.461127,0.50505,0.448734,0.334964,-0.150983,-0.877114,-1.297934,0.065124,0.002153,low
0.408635,0.757092,0.708325,0.487196,0.054667,0.018898,0.288901,0.126049,0.150572,high
0.532584,0.502061,0.43625,1.376922,-0.140079,-0.586536,0.405864,0.606554,0.056347,medium
0.47139,0.538338,0.489241,-1.288128,1.133742,1.031631,0.705974,0.188699,0.447199,medium
0.486223,0.596384,0.505545,0.561526,1.045179,0.243654,0.971059,0.33314,0.484059,medium
0.483145,0.550317,0.475499,0.916131,-1.055057,-0.877114,-1.297934,0.304943,0,medium
0.504705,0.529411,0.574169,0.532892,0.51522,0.270271,0.778108,0.377582,0.339998,medium
0.50499,0.470969,0.335489,0.916131,0.305873,0.260702,0.735004,0.297252,0.306724,low
0.517607,0.715942,0.427201,1.376922,0.227865,-0.491403,0.262097,0.590749,0.089483,low
0.500263,0.584088,0.483314,0.589832,0.626238,-0.035432,0.926555,0.151714,0.628345,medium
0.495097,0.595417,0.539069,0.916131,0.455552,0.240033,0.627982,0.151714,0.527999,medium
0.452917,0.5076,0.386152,0.32473,-0.232761,-0.765169,0.009421,0.222463,0.013491,low
0.497538,0.569422,0.571136,0.916131,0.4903,0.405056,0.972291,0.213811,0.714421,medium
0.47891,0.446587,0.353296,0.916131,1.558448,1.151642,1.085892,0.253616,0.495094,low
0.53123,0.515585,0.490682,1.376922,0.931607,0.190425,0.667087,0.504318,0.265406,medium
0.476495,0.550195,0.489241,0.543757,-0.969158,-0.846381,-0.630088,0.466401,0.00276,medium
0.498606,0.730706,0.718255,0.916131,1.128544,0.828232,1.07586,0.352544,0.765472,high
0.50734,0.531022,0.398438,0.589832,0.993017,0.427505,0.760878,0.507276,0.399964,medium
0.48584,0.621068,0.524501,0.916131,1.239546,0.806663,1.030028,0.273728,0.537626,medium
0.505867,0.563416,0.283224,0.532892,0.233177,0.050833,0.777174,0.508678,0.355292,low
0.480884,0.623602,0.530947,0.916131,-0.100085,-0.287415,0.441155,0.250526,0.087331,high
0.514407,0.55967,0.372571,0.916131,0.744647,0.2974,1.236561,0.334096,0.609267,medium
0.465825,0.548347,0.427201,0.916131,-0.05396,-0.693136,0.054677,0.440197,0.011173,medium
0.532011,0.601479,0.489241,1.167732,0.231002,-0.054328,1.126823,0.28228,0.281366,medium
0.206532,0.358538,0.268042,0.028277,-1.055057,-0.877114,-1.297934,0.949324,0,low
0.2464,0.377743,0.309091,0.976684,-1.019047,-0.839266,0.170258,0.935357,0.007066,low
0.224562,0.379491,0.320306,0.388734,-1.044896,-0.862361,-0.779706,0.925669,0.000918,low
0.21841,0.41394,0.450702,0.388734,0.568938,0.621287,0.828116,0.8984,0.247695,low
0.230333,0.426688,0.320306,0.693061,-0.400945,-0.654717,0.229967,0.884685,0.035342,low
0.222738,0.47197,0.477101,0.028277,-1.018411,-0.770805,-0.09356,0.902591,0.006696,low
0.269009,0.62981,0.500337,0.355029,-0.794844,-0.801403,-0.474275,0.814624,0.005058,medium
0.269807,0.469705,0.34907,0.355029,1.630789,1.747838,1.492178,0.813233,0.400928,low
0.227183,0.507059,0.440548,0.964262,-1.055057,-0.877114,-1.297934,0.968213,0,medium
0.248011,0.385125,0.320306,0.964262,-1.055057,-0.877114,-1.297934,0.885849,0,low
0.254461,0.360617,0.219743,0.964262,-1.055057,-0.877114,-1.297934,0.885488,0,low
0.229537,0.389959,0.303094,0.989043,-1.055057,-0.877114,-1.297934,0.878774,0,low
0.225943,0.422861,0.241277,0.388734,-1.055057,-0.877114,-1.297934,0.957912,0,low
0.214566,0.587185,0.463696,0.964262,-0.578447,-0.877114,-1.297934,0.912318,0.024169,medium
0.207412,0.586748,0.554797,0.028277,-1.055057,-0.877114,-1.297934,0.948199,0,medium
0.220645,0.594033,0.589684,0.028277,-0.945405,-0.572075,0.074269,0.926794,0.024803,medium
0.235686,0.469705,0.259722,0.964262,-1.055057,-0.877114,-1.297934,0.872204,0,medium
0.221766,0.639327,0.63037,-0.456692,0.015871,0.141165,0.375676,0.919945,0.127836,medium
0.238028,0.39609,0.230959,0.964262,-1.055057,-0.877114,-1.297934,0.86593,0,low
0.185848,0.398548,0.353296,0.078291,-0.952786,-0.842672,-0.150873,0.943799,0.000911,low
0.226903,0.513216,0.392441,0.028277,-1.055057,-0.877114,-1.297934,0.926532,0,low
0.240849,0.479895,0.340176,0.989043,-0.501372,-0.007157,0.752749,0.844128,0.228829,low
0.225738,0.391524,0.320306,0.989043,-0.496619,0.159614,0.764036,0.883982,0.19189,low
0.18901,0.363329,0.376103,-0.094362,-0.88664,-0.794018,-0.120744,0.872708,0.006386,low
0.21191,0.46894,0.526685,0.028277,-1.055057,-0.877114,-1.297934,0.91617,0,medium
0.232277,0.416858,0.283224,0.989043,-1.055057,-0.877114,-1.297934,0.890748,0,low
0.227112,0.324346,0.161482,0.964262,-1.055057,-0.877114,-1.297934,0.932186,0,low
0.223892,0.423637,0.419971,0.028277,-1.055057,-0.877114,-1.297934,0.867417,0,low
0.229008,0.400951,0.3447,0.964262,-0.48123,-0.471233,0.247426,0.921524,0.045887,low
0.212426,0.603978,0.481788,0.028277,-1.035516,-0.821763,-0.366274,0.923355,0.005289,medium
0.257478,0.467911,0.379541,0.355029,-1.055057,-0.877114,-1.297934,0.847835,0,low
0.229505,0.424408,0.309091,0.989043,-1.055057,-0.877114,-1.297934,0.872153,0,low
0.230853,0.488365,0.510552,0.028277,-1.055057,-0.877114,-1.297934,0.920088,0,medium
0.269629,0.544039,0.452641,0.355029,-1.055057,-0.877114,-1.297934,0.813318,0,low
0.224856,0.346733,0.325568,0.964262,-0.683845,-0.836014,-0.309428,0.91588,0.006848,low
0.237896,0.39609,0.296805,0.964262,-1.055057,-0.877114,-1.297934,0.876714,0,low
0.227091,0.433612,0.357389,0.964262,-0.743701,-0.712057,-0.219217,0.911261,0.013365,low
0.252734,0.562546,0.484821,0.964262,-1.055057,-0.877114,-1.297934,0.884175,0,low
0.255823,0.691374,0.722355,0.678198,0.180407,1.002514,0.83229,0.87746,0.526057,high
0.233897,0.391524,0.330624,0.989043,-1.051377,-0.868129,-1.060897,0.863343,0.000297,low
0.220604,0.513898,0.429524,0.391221,-0.864209,-0.369408,0.228013,0.912276,0.044686,low
0.215538,0.418896,0.275856,0.028277,-1.055057,-0.877114,-1.297934,0.952543,0,low
0.243868,0.57599,0.825532,0.976684,-1.055057,-0.877114,-0.180103,0.922358,0.000555,medium
0.220898,0.616822,0.616033,0.964262,-0.860611,-0.877114,-0.50233,0.89463,0.004068,medium
0.258075,0.429657,0.427201,0.355029,-1.055057,-0.877114,-1.297934,0.849405,0,medium
0.256197,0.493192,0.398438,0.355029,-1.055057,-0.877114,-1.297934,0.889073,0,low
0.813874,0.547348,0.553923,0.56921,0.613163,0.317245,0.993979,0.726589,0.248243,medium
0.818357,0.570849,0.460115,0.56921,0.204828,-0.088702,0.636303,0.714608,0.082596,medium
0.823589,0.452393,0.325568,0.56921,-0.587873,-0.877114,0.131478,0.600188,0.049942,medium
0.738828,0.373553,0.296805,0.729712,-0.401995,-0.408136,0.395287,0.690736,0.080985,low
0.817767,0.49401,0.477101,0.56921,0.448924,0.114099,0.653203,0.718927,0.137008,medium
0.832549,0.527625,0.448734,0.56921,0.022989,-0.384462,0.518232,0.786486,0.031518,medium
0.801127,0.418896,0.442644,0.496936,0.494837,0.141649,0.908126,0.769843,0.18423,medium
0.778475,0.492367,0.446736,0.496936,0.240177,0.013266,0.739675,0.796136,0.062601,low
0.823307,0.455619,0.296805,0.56921,-0.34436,-0.560308,0.277732,0.551822,0.045029,low
0.823287,0.498599,0.522278,0.56921,-0.098857,-0.370653,0.44383,0.739315,0.028223,medium
0.83616,0.448762,0.325568,0.623026,1.362904,1.126496,1.394578,0.667379,0.253447,low
0.804566,0.453282,0.372571,0.496936,0.259096,0.608472,0.814676,0.743892,0.297948,medium
0.778439,0.376562,0.379541,0.878125,-0.058849,-0.290299,0.529476,0.78122,0.054756,medium
0.817794,0.685511,0.691377,0.56921,1.342544,1.013938,1.342881,0.603069,0.471691,high
0.836169,0.610447,0.533026,0.56921,-1.055057,-0.877114,0.156668,0.798859,0.002173,medium
0.830587,0.537929,0.500337,0.56921,0.624203,0.161647,0.764444,0.806045,0.041186,medium
0.844204,0.638346,0.520017,0.623026,-1.055057,-0.877114,-1.297934,0.743892,0,high
0.770399,0.483765,0.340176,0.530997,0.45496,0.321131,0.912826,0.828214,0.286676,low
0.795132,0.496428,0.389335,0.496936,-0.498124,-0.537996,0.543795,0.735364,0.033427,medium
0.820369,0.539556,0.478682,0.56921,0.442372,0.339249,0.828164,0.721664,0.128563,medium
0.808927,0.473944,0.442644,0.496936,0.351681,-0.016446,0.509049,0.737672,0.092191,medium
0.919774,0.414781,0.290193,-0.235448,-1.055057,-0.877114,-1.297934,0.75859,0,low
0.912427,0.410071,0.259722,-0.235448,-1.055057,-0.877114,0.816222,0.743892,0.153563,low
0.892792,0.444688,0.303094,-0.222842,-1.049059,-0.877114,-1.297934,0.774458,0.138019,low
0.898172,0.428553,0.207458,0.021121,-1.055057,-0.877114,-1.297934,0.772612,0,low
0.919996,0.435363,0.303094,-0.235448,-1.055057,-0.877114,-1.297934,0.76963,0,low
0.90195,0.469196,0.296805,-0.098067,0.69593,-0.877114,0.652141,0.744071,0.073087,low
0.912492,0.469196,0.357389,-0.235448,-1.055057,-0.877114,0.864384,0.755849,0.029683,low
0.058037,0.61171,0.580743,-0.271111,-1.055057,-0.877114,-1.297934,0.859721,0,low
0.03579,0.424791,0.207458,-0.271111,-0.712871,-0.836506,-0.117673,0.873186,0.008162,low
0.092424,0.510268,0.504263,-1.01336,-0.329119,-0.468118,-0.023203,0.910564,0.080225,medium
0.038678,0.55843,0.424836,-0.271111,0.211519,-0.176467,0.350878,0.791442,0.090923,medium
0.038426,0.569832,0.46718,-0.639166,0.769261,0.032773,0.888581,0.758299,0.192504,medium
0.12736,0.41394,0.382889,-1.286377,-1.055057,-0.877114,-1.297934,0.953821,0,low
0.032185,0.35713,0.296805,-0.271111,-1.055057,-0.877114,-1.297934,0.802328,0,low
0.077888,0.513045,0.275856,-0.271111,1.055912,0.407359,0.658525,0.917746,0.199041,low
0.121343,0.49091,0.496287,-1.286377,-1.055057,-0.877114,-1.297934,0.938727,0.004854,medium
0.030029,0.504311,0.494908,-0.271111,0.010668,-0.823462,-0.64219,0.851217,0.03686,low
0.11328,0.472962,0.417468,-1.693001,-1.055057,-0.877114,-1.297934,0.917746,0,low
0.09323,0.526569,0.31482,-1.783405,1.055005,0.715216,0.453775,0.658741,0.326131,low
0.045993,0.503192,0.3447,-0.271111,-0.723786,-0.791995,0.61169,0.885415,0.008386,low
0.109872,0.405149,0.417468,-1.693001,-1.055057,-0.877114,-1.297934,0.933587,0,low
0.041574,0.446273,0.207458,-0.271111,-1.055057,-0.877114,-1.297934,0.888279,0,low
0.099939,0.529853,0.330624,-1.693001,-1.055057,-0.877114,-1.297934,0.884907,0,medium
0.01019,0.399996,0.463696,-1.841173,-1.055057,-0.877114,-1.297934,0.771221,0,low
0.129762,0.36856,0.389335,-1.286377,-1.055057,-0.877114,-1.297934,0.943799,0,low
0.051046,0.196789,0.484821,-0.271111,-1.055057,-0.877114,-1.297934,0.913851,0,low
0.077448,0.57819,0.499001,-0.815007,-1.055057,-0.877114,-1.297934,0.895566,0,low
0.043671,0.422079,0.241277,-0.271111,-1.055057,-0.877114,-1.297934,0.877669,0,low
0.084557,0.475884,0.392441,-1.693001,-1.055057,-0.877114,-1.297934,0.912318,0,low
0.051623,0.100636,0.268042,-0.815007,-1.055057,-0.877114,-1.297934,0.873126,0,low
0.038051,0.493192,0.424836,-0.271111,-1.055057,-0.877114,-1.297934,0.85484,0,medium
0.070985,0.493601,0.454551,-0.271111,0.557996,-0.877114,-1.297934,0.912318,0.096437,low
0.616056,0.568392,0.494908,0.375462,1.291735,1.286335,1.087696,0.844952,0.440199,medium
0.62984,0.537518,0.219743,0.375462,1.058773,1.101132,0.962965,0.781908,0.34507,low
0.558408,0.537518,0.472236,0.204727,1.534525,1.40485,1.005796,0.846799,0.459851,low
0.611642,0.418491,0.250829,-0.33635,-1.018533,-0.877114,-1.297934,0.909606,0.001129,low
0.591562,0.519693,0.325568,0.204727,-1.001772,-0.877114,-1.297934,0.865946,0.000858,low
0.61433,0.540227,0.340176,0.375462,1.287531,1.230709,1.056535,0.7921,0.470998,medium
0.560829,0.558656,0.431805,0.204727,1.289612,1.088225,0.874096,0.858409,0.333758,medium
0.605126,0.531892,0.414916,0.062194,-0.827284,-0.829651,-1.297934,0.887594,0.004457,medium
0.617149,0.514745,0.268042,0.257808,1.106573,-0.877114,-1.297934,0.933587,0,low
0.629618,0.549213,0.250829,0.257808,0.573974,0.489291,0.705976,0.878582,0.107795,low
0.636617,0.551651,0.259722,-0.088976,0.791221,0.634019,0.575236,0.86593,0.137768,low
0.615189,0.618278,0.241277,0.375462,1.64261,1.482449,1.118413,0.85921,0.34258,low
0.608384,0.54672,0.361355,-0.088976,0.589385,-0.877114,-1.297934,0.883982,0.006174,medium
0.616712,0.525962,0.290193,0.257808,0.79365,0.256352,0.779824,0.901746,0.093201,low
0.591367,0.502251,0.357389,0.067334,-1.055057,-0.877114,-1.297934,0.883982,0,low
0.569458,0.710545,0.613296,0.385507,1.569237,1.657823,1.060286,0.827093,0.360456,medium
0.625425,0.54672,0.440548,0.257808,1.524939,1.347415,1.043297,0.895304,0.447503,medium
0.638594,0.54672,0.330624,0.900711,1.692206,1.169344,1.4472,0.783932,0.495496,medium
0.613701,0.132232,0.325568,-0.33635,-1.055057,-0.877114,-1.297934,0.910766,0.001255,medium
0.646596,0.607948,0.516548,0.271757,1.196209,1.494733,0.980557,0.804333,0.499399,medium
0.642517,0.593292,0.330624,0.271757,1.518041,1.818343,1.170417,0.743892,0.632188,medium
0.613341,0.818038,0.871795,0.375462,1.788497,1.699433,1.249897,0.872028,0.587324,high
0.578795,0.534741,0.303094,-0.022783,-0.897946,-0.877114,-1.297934,0.853411,0.000139,low
0.629965,0.528967,0.309091,0.375462,1.067755,0.881715,0.9287,0.772444,0.269949,low
0.595367,0.492367,0.283224,0.204727,0.154789,0.086227,0.199175,0.662941,0.027391,medium
0.61541,0.577334,0.468888,0.375462,1.289203,1.284567,1.084938,0.842862,0.440972,medium
0.596667,0.58016,0.376103,-0.022783,-1.055057,-0.877114,-1.297934,0.840475,0,medium
0.619793,0.550439,0.3447,0.257808,1.251952,1.072572,0.805725,0.921514,0.191421,medium
0.572524,0.578284,0.386152,-0.022783,-1.055057,-0.877114,-1.297934,0.853411,0.001103,medium
0.575708,0.494416,0.309091,0.204727,-1.055057,-0.877114,-1.297934,0.895566,0.002305,low
0.627176,0.48598,0.325568,0.375462,1.477312,1.527154,1.182415,0.742675,0.552425,low
0.566998,0.64652,0.561583,0.385507,-1.055057,-0.877114,-1.297934,0.872041,0,high
0.617352,0.549213,0.372571,-0.088976,-1.055057,-0.877114,-1.297934,0.883982,0,medium
0.559957,0.426311,0.303094,0.204727,1.519709,1.332378,0.96574,0.858888,0.415727,medium
0.586356,0.527474,0.372571,0.067334,1.335763,1.483893,1.208975,0.903468,0.537593,medium
0.617288,0.639706,0.325568,0.257808,1.224808,1.256603,1.029795,0.934235,0.252291,medium
0.567453,0.6115,0.438417,-0.022783,-0.942189,-0.801218,-1.297934,0.820136,0.003137,medium
0.59572,0.59493,0.460115,0.067334,0.997692,0.856854,1.035424,0.92661,0.255151,medium
0.633193,0.490279,0.283224,0.375462,1.263576,1.092621,1.010124,0.757753,0.366491,low
0.617604,0.505968,0.309091,-0.088976,-1.055057,-0.877114,-1.297934,0.900943,0,medium
0.558857,0.479198,0.241277,0.204727,1.561804,0.705315,0.815146,0.840475,0.233227,low
0.615273,0.70969,0.541023,0.375462,1.233412,-0.877114,-1.297934,0.777692,0.438773,medium
0.601455,0.550439,0.486312,0.067334,0.96724,0.932442,0.889841,0.871739,0.369714,medium
0.605703,0.519693,0.340176,-0.610986,-1.055057,-0.877114,-1.297934,0.838782,0,medium
0.639328,0.464232,0.219743,-0.400825,-0.145967,-0.187799,0.449352,0.85608,0.035467,low
0.608075,0.443726,0.207458,-0.088976,-0.562807,-0.780777,-1.297934,0.89581,0.013854,low
0.642515,0.572456,0.325568,0.271757,1.351219,1.778184,1.116387,0.752252,0.622573,medium
0.585884,0.452987,0.207458,-0.022783,-1.055057,-0.877114,-1.297934,0.878407,0,low
0.621478,0.669379,0.604718,0.375462,1.964113,1.924284,1.334398,0.851999,0.673459,medium
0.785922,0.369829,0.161482,1.006024,-0.752125,-0.565101,-0.012181,0.689658,0.037541,low
0.766925,0.336964,0.275856,0.913753,-0.949379,-0.636418,0.071809,0.572932,0.035031,low
0.755379,0.451496,0.376103,0.913753,-1.055057,-0.877114,-1.297934,0.63653,0,medium
0.769744,0.356419,0.259722,1.007684,-0.871042,-0.877114,-1.297934,0.551338,0.083804,low
0.770053,0.407861,0.230959,1.098209,-0.951756,-0.61305,-0.35438,0.551252,0.024479,low
0.740199,0.516086,0.446736,0.913753,-0.548893,-0.304858,-1.297934,0.578025,0.109353,medium
0.789125,0.381779,0.335489,0.496936,-0.673549,-0.532004,0.502169,0.746372,0.064615,low
0.801621,0.43219,0.259722,1.006024,-0.763037,-0.581945,0.388033,0.69329,0.039601,low
0.267716,0.316427,0.31482,0.333183,-1.055057,-0.877114,-1.297934,0.912318,0.006465,low
0.288892,0.544039,0.480245,-0.250459,0.631333,-0.446286,0.198666,0.843467,0.032489,medium
0.258214,0.235043,0.241277,-0.565169,-1.055057,-0.877114,-1.21442,0.860718,0.000079,low
0.264643,0.411807,0.422426,-0.565169,-1.017676,-0.871738,-1.056554,0.835665,0.000416,low
0.348074,0.610729,0.855801,-0.129302,-0.789869,-0.796967,-0.38675,0.834557,0.002991,low
0.240434,0.478731,0.419971,0.693061,0.533554,-0.023522,0.543083,0.817994,0.138917,low
0.270588,0.221297,0.268042,-0.565169,-1.055057,-0.877114,-1.297934,0.864214,0,medium
0.257494,0.296197,0.290193,-0.565169,-1.055057,-0.877114,-1.223484,0.877666,0.000284,low
0.243073,0.259981,0.395474,-0.305585,-0.930525,-0.869787,-1.109008,0.9523,0.000112,low
0.258226,0.428553,0.34907,-0.565169,-1.055057,-0.877114,-1.297934,0.859608,0,low
0.304429,0.626811,0.401335,-0.762448,-1.055057,-0.877114,-1.297934,0.752238,0,low
0.24336,0.383465,0.376103,0.00167,-0.878187,-0.859995,-0.796396,0.919916,0.003031,low
0.269097,0.252892,0.259722,-0.565169,-1.055057,-0.877114,-1.297934,0.853938,0,low
0.334601,0.481506,0.448734,-0.354457,-0.384374,-0.768928,-0.730475,0.823559,0.003374,low
0.267776,0.436401,0.365203,0.333183,0.230011,-0.381734,0.00343,0.912318,0.031703,low
0.253389,0.448454,0.376103,-0.456692,-0.089612,-0.642308,0.083068,0.885069,0.039211,low
0.319938,0.385125,0.353296,-0.354457,-1.055057,-0.877114,-1.297934,0.817241,0,low
0.318429,0.35056,0.178694,-0.354457,-1.055057,-0.877114,-1.297934,0.820225,0,low
