@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R1-3,5-6,9-19,21-37,39,41-49,51-59'

@attribute lon_dd numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute atmo_pdep_2002 numeric
@attribute p_livestock_demand_2007 numeric
@attribute p_livestock_production_2007 numeric
@attribute pctwdwet2011ws numeric
@attribute logchl_A {'\'(-inf-0.980205]\'','\'(0.980205-1.960411]\'','\'(1.960411-inf)\''}

@data
0.682311,0.527924,0.401335,2.00011,1.173751,1.058128,0.316805,'\'(0.980205-1.960411]\''
0.678283,0.544555,0.483314,1.406429,-0.247424,-0.385688,0,'\'(0.980205-1.960411]\''
0.666222,0.54287,0.424836,1.406429,-0.285465,-0.498582,0.005654,'\'(0.980205-1.960411]\''
0.678047,0.508853,0.361355,2.00011,0.616755,0.322434,0.403795,'\'(-inf-0.980205]\''
0.661466,0.46894,0.296805,1.372431,0.418728,0.18483,0,'\'(-inf-0.980205]\''
0.651932,0.431831,0.193877,1.406429,-0.599151,-0.664359,0,'\'(-inf-0.980205]\''
0.652362,0.581086,0.382889,2.00011,0.300016,0.035138,0.685352,'\'(0.980205-1.960411]\''
0.649798,0.42929,0.357389,1.372431,0.25783,-0.109611,0.18268,'\'(-inf-0.980205]\''
0.676989,0.608236,0.534053,1.372431,0.419734,0.218296,0.009898,'\'(0.980205-1.960411]\''
0.680736,0.542346,0.357389,2.00011,0.712059,0.421949,0.344279,'\'(-inf-0.980205]\''
0.678649,0.600169,0.514183,2.00011,1.316684,1.238968,0.720358,'\'(0.980205-1.960411]\''
0.666741,0.424408,0.325568,1.406429,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.67888,0.651294,0.686767,0.864526,0.36266,0.121978,0,'\'(0.980205-1.960411]\''
0.684192,0.531603,0.419971,2.00011,0.956028,0.797263,0.624747,'\'(0.980205-1.960411]\''
0.652756,0.458472,0.250829,1.406429,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.66337,0.591462,0.555665,1.406429,0.437348,0.195982,0,'\'(0.980205-1.960411]\''
0.676744,0.537929,0.283224,2.00011,0.316024,0.028413,0,'\'(-inf-0.980205]\''
0.671686,0.49216,0.386152,1.406429,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.667412,0.561779,0.470573,1.150165,0.267767,0.030696,0.020554,'\'(0.980205-1.960411]\''
0.66808,0.514745,0.290193,2.00011,0.622669,0.328529,0.278593,'\'(-inf-0.980205]\''
0.646403,0.589087,0.520017,1.496397,0.137676,-0.095424,0.135157,'\'(0.980205-1.960411]\''
0.670749,0.443726,0.365203,1.406429,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.675665,0.574041,0.230959,2.00011,1.225482,1.120657,0.218647,'\'(-inf-0.980205]\''
0.64931,0.478731,0.283224,1.372431,0.337528,0.103388,0.022787,'\'(-inf-0.980205]\''
0.676952,0.769162,0.796208,1.406429,0.355625,0.098678,0.058143,'\'(1.960411-inf)\''
0.641899,0.509209,0.414916,1.372431,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.655371,0.609738,0.688322,1.372431,1.308485,0.989368,0,'\'(0.980205-1.960411]\''
0.682181,0.533468,0.448734,2.00011,1.119564,0.993043,0.274398,'\'(0.980205-1.960411]\''
0.682049,0.482415,0.268042,2.00011,1.041947,0.899379,0.608198,'\'(-inf-0.980205]\''
0.692869,0.424408,0.230959,1.037065,0.412052,0.213176,0.668187,'\'(-inf-0.980205]\''
0.68673,0.634898,0.554797,1.372431,0.992916,0.890375,0,'\'(0.980205-1.960411]\''
0.670703,0.4469,0.207458,1.406429,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.677278,0.504681,0.283224,2.00011,1.042458,0.899029,0.293251,'\'(-inf-0.980205]\''
0.687216,0.493601,0.357389,2.00011,1.235209,1.136424,0.665243,'\'(-inf-0.980205]\''
0.650231,0.666451,0.446736,1.406429,0.406614,0.097304,0,'\'(0.980205-1.960411]\''
0.676063,0.556947,0.417468,1.372431,1.745292,1.904676,0,'\'(0.980205-1.960411]\''
0.474642,0.638236,0.772626,0.357062,0.583202,0.436956,0,'\'(-inf-0.980205]\''
0.432677,0.548595,0.424836,0.474619,1.308388,1.331837,0.090674,'\'(0.980205-1.960411]\''
0.50242,0.486853,0.3447,0.560331,0.704496,0.595924,0.044844,'\'(0.980205-1.960411]\''
0.459212,0.599625,0.587675,0.467544,-0.966664,-0.850623,0.35515,'\'(0.980205-1.960411]\''
0.498775,0.564601,0.499001,0.748273,1.414156,1.508437,0.010251,'\'(0.980205-1.960411]\''
0.493192,0.452393,0.3447,0.748273,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.508042,0.581454,0.628417,0.357062,1.016922,0.946181,0.033229,'\'(0.980205-1.960411]\''
0.51524,0.510969,0.409653,0.357062,0.093208,-0.052473,0,'\'(0.980205-1.960411]\''
0.503201,0.513557,0.456432,0.748273,0.434741,0.309699,0.048206,'\'(0.980205-1.960411]\''
0.457428,0.493192,0.440548,0.131884,0.685234,0.564016,0.172777,'\'(0.980205-1.960411]\''
0.483807,0.51937,0.509318,0.748273,0.289871,0.151713,0.072086,'\'(0.980205-1.960411]\''
0.519688,0.433258,0.275856,0.752706,-0.366519,-0.449914,0.015469,'\'(-inf-0.980205]\''
0.514653,0.644985,0.699847,0.748273,1.107443,1.097152,0,'\'(-inf-0.980205]\''
0.520059,0.55843,0.404168,0.764427,0.972951,0.904958,0,'\'(0.980205-1.960411]\''
0.474265,0.440125,0.241277,0.748273,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.712559,0.343572,0.275856,0.41982,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.643743,0.455619,0.330624,1.372431,-0.966664,-0.850623,0.025083,'\'(0.980205-1.960411]\''
0.614608,0.662481,0.707528,1.951681,-0.966664,-0.850623,1,'\'(1.960411-inf)\''
0.703545,0.540627,0.417468,0.979176,1.285888,1.330219,0,'\'(0.980205-1.960411]\''
0.669991,0.596785,0.330624,1.372431,1.434285,1.512808,0.012624,'\'(0.980205-1.960411]\''
0.646139,0.46556,0.335489,1.372431,1.105938,1.131343,0.011415,'\'(-inf-0.980205]\''
0.683097,0.534036,0.468888,1.372431,1.417999,1.496042,0,'\'(0.980205-1.960411]\''
0.629352,0.586835,0.564038,1.951681,1.109756,1.154315,0.053863,'\'(0.980205-1.960411]\''
0.687679,0.565242,0.499001,1.372431,1.534269,1.650741,0,'\'(0.980205-1.960411]\''
0.555567,0.49401,0.520017,1.341925,-0.89406,-0.807234,0.403656,'\'(0.980205-1.960411]\''
0.560569,0.524118,0.60353,1.481994,-0.073734,-0.209572,0.56843,'\'(-inf-0.980205]\''
0.543474,0.521453,0.452641,1.376922,0.505309,0.397702,0.503725,'\'(0.980205-1.960411]\''
0.5554,0.449375,0.456432,1.341925,-0.804166,-0.750842,0.503662,'\'(0.980205-1.960411]\''
0.573365,0.619844,0.516548,1.373287,-0.080279,-0.194798,0.626827,'\'(0.980205-1.960411]\''
0.581694,0.597343,0.682311,1.341925,0.555482,0.452348,0.601017,'\'(0.980205-1.960411]\''
0.554331,0.53683,0.592964,1.481994,0.231949,0.090724,0.581594,'\'(0.980205-1.960411]\''
0.574674,0.809159,0.946323,1.341925,-0.413848,-0.476384,0.799182,'\'(1.960411-inf)\''
0.559839,0.524118,0.404168,1.481994,-0.879963,-0.801369,0.684529,'\'(0.980205-1.960411]\''
0.537436,0.768226,0.807969,1.376922,0.147382,0.027353,0.611066,'\'(1.960411-inf)\''
0.546316,0.447835,0.320306,1.376922,1.959186,2.256106,0,'\'(-inf-0.980205]\''
0.556303,0.508675,0.429524,1.341925,1.552585,1.714938,0.548777,'\'(0.980205-1.960411]\''
0.582776,0.63518,0.691678,1.481994,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.939902,0.398061,0.376103,0.412848,-0.214714,-0.342833,0.512198,'\'(0.980205-1.960411]\''
0.930341,0.45819,0.259722,0.170453,-0.635114,-0.657525,0.668667,'\'(-inf-0.980205]\''
0.896698,0.460149,0.268042,0.021121,-0.966664,-0.850623,0.474814,'\'(-inf-0.980205]\''
0.927464,0.528818,0.330624,-0.098067,-0.558129,-0.602995,0.21952,'\'(0.980205-1.960411]\''
0.912694,0.438785,0.325568,-0.098067,-0.676157,-0.687168,0.566291,'\'(-inf-0.980205]\''
0.917556,0.421686,0.250829,-0.098067,-0.966664,-0.850623,0.251456,'\'(-inf-0.980205]\''
0.935895,0.480127,0.412311,-0.098067,0.335617,0.143455,0.450235,'\'(0.980205-1.960411]\''
0.907567,0.414781,0.178694,-0.098067,-0.966664,-0.850623,0.143282,'\'(-inf-0.980205]\''
0.901995,0.40469,0.250829,-0.098067,-0.966664,-0.850623,0.186903,'\'(-inf-0.980205]\''
0.940212,0.398061,0.34907,0.412848,-0.710306,-0.701108,0.137654,'\'(-inf-0.980205]\''
0.800651,0.395092,0.161482,1.006024,0.294611,0.116611,0,'\'(-inf-0.980205]\''
0.83198,0.549213,0.478682,1.00754,-0.559973,-0.595921,0.260738,'\'(0.980205-1.960411]\''
0.790594,0.418896,0.141612,1.006024,-0.180882,-0.321186,0.026924,'\'(-inf-0.980205]\''
0.853809,0.655448,0.569592,0.56921,2.928985,3.745954,0.591995,'\'(1.960411-inf)\''
0.854499,0.50796,0.472236,0.56921,2.802749,3.55906,0.730384,'\'(0.980205-1.960411]\''
0.827145,0.500344,0.395474,1.00754,0.51782,0.384624,0.376971,'\'(0.980205-1.960411]\''
0.83931,0.609951,0.487785,0.56921,-0.966664,-0.850623,0.182068,'\'(1.960411-inf)\''
0.849341,0.754973,0.417468,1.00754,-0.966664,-0.850623,0.683012,'\'(-inf-0.980205]\''
0.98221,0.385672,0.118111,-0.870805,-0.966664,-0.850623,0.304418,'\'(-inf-0.980205]\''
0.944945,0.430022,0.193877,1.178672,-0.966664,-0.850623,0.468673,'\'(-inf-0.980205]\''
0.939702,0.430022,0.161482,1.178672,0.557472,0.354702,0.402935,'\'(-inf-0.980205]\''
0.964745,0.505968,0.241277,-0.704755,-0.966664,-0.850623,0.593427,'\'(-inf-0.980205]\''
0.968698,0.505968,0.250829,-0.704755,-0.966664,-0.850623,0.407003,'\'(-inf-0.980205]\''
0.938748,0.430022,0.161482,-0.235448,-0.966664,-0.850623,0.345993,'\'(-inf-0.980205]\''
0.991399,0.385672,0.118111,-1.482961,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.981881,0.430022,0.207458,-0.704755,-0.639019,-0.649405,0.542066,'\'(-inf-0.980205]\''
0.964603,0.461527,0.268042,-0.69447,-0.200396,-0.35395,0.621177,'\'(-inf-0.980205]\''
0.942167,0.385672,0.161482,-0.165809,-0.813701,-0.765107,0.39867,'\'(-inf-0.980205]\''
0.970593,0.310089,0.31482,-0.529787,-0.966664,-0.850623,0.872502,'\'(0.980205-1.960411]\''
0.95156,0.430022,0.161482,-0.532952,-0.577647,-0.622309,0.419799,'\'(-inf-0.980205]\''
0.966571,0.461527,0.207458,-0.529787,-0.966664,-0.850623,0.467443,'\'(-inf-0.980205]\''
0.952131,0.461527,0.250829,-0.529787,-0.966664,-0.850623,0.406251,'\'(-inf-0.980205]\''
0.95957,0.430022,0.230959,-0.870805,-0.583963,-0.627818,0.575388,'\'(-inf-0.980205]\''
0.964096,0.461527,0.219743,-0.529787,-0.966664,-0.850623,0.587607,'\'(-inf-0.980205]\''
0.935805,0.430022,0.230959,-0.098067,-0.966664,-0.850623,0.325162,'\'(0.980205-1.960411]\''
1,0.48598,0.230959,-1.482961,-0.949433,-0.841577,0.59421,'\'(-inf-0.980205]\''
0.993464,0.430022,0.141612,-1.482961,-0.966664,-0.850623,0.192219,'\'(-inf-0.980205]\''
0.982866,0.461527,0.250829,-0.529787,-0.966664,-0.850623,0.653017,'\'(-inf-0.980205]\''
0.946723,0.430022,0.178694,-0.235448,-0.966664,-0.850623,0.454462,'\'(-inf-0.980205]\''
0.961948,0.430022,0.219743,-0.870805,0.565838,0.368504,0.305584,'\'(-inf-0.980205]\''
0.985018,0.430022,0.207458,-0.704755,-0.943318,-0.838256,0.468122,'\'(-inf-0.980205]\''
0.940728,0.461527,0.275856,-0.098067,-0.797884,-0.755786,0.561291,'\'(-inf-0.980205]\''
0.681977,0.506696,0.268042,0.900711,0.792252,0.520599,0.16879,'\'(-inf-0.980205]\''
0.664886,0.503753,0.40694,0.60601,0.024242,-0.178441,0.583797,'\'(0.980205-1.960411]\''
0.708926,0.50244,0.34907,0.026726,-0.506236,-0.571875,0.85294,'\'(-inf-0.980205]\''
0.671934,0.509386,0.290193,0.900711,0.401431,0.019346,0.683443,'\'(-inf-0.980205]\''
0.667217,0.495628,0.401335,0.900711,0.523515,0.303868,0.636332,'\'(0.980205-1.960411]\''
0.690432,0.488365,0.376103,-0.451971,-0.60747,-0.633451,0.676406,'\'(-inf-0.980205]\''
0.692822,0.436401,0.357389,-0.504191,-0.582655,-0.615034,0.549907,'\'(-inf-0.980205]\''
0.668995,0.498011,0.259722,0.900711,0.445358,0.232391,0.5544,'\'(-inf-0.980205]\''
0.686813,0.500151,0.401335,0.910486,0.942527,0.778817,0.563139,'\'(0.980205-1.960411]\''
0.719573,0.496627,0.219743,0.92022,-0.844413,-0.779984,0.713662,'\'(-inf-0.980205]\''
0.714778,0.557291,0.376103,0.92022,-0.162343,-0.300331,0.616018,'\'(0.980205-1.960411]\''
0.684659,0.536138,0.382889,1.362456,1.197184,1.089082,0.630957,'\'(0.980205-1.960411]\''
0.685161,0.470969,0.468888,0.900711,0.814213,0.621281,0.483116,'\'(-inf-0.980205]\''
0.711079,0.516253,0.419971,0.92022,-0.580808,-0.617295,0.604129,'\'(0.980205-1.960411]\''
0.680128,0.503753,0.268042,0.900711,-0.966664,-0.850623,0.498248,'\'(-inf-0.980205]\''
0.632381,0.489007,0.376103,-0.610986,-0.947737,-0.840415,0.880923,'\'(-inf-0.980205]\''
0.716153,0.483542,0.290193,0.92022,-0.966664,-0.850623,0.547145,'\'(-inf-0.980205]\''
0.623435,0.458472,0.193877,-0.610986,-0.966664,-0.850623,0.380653,'\'(-inf-0.980205]\''
0.664458,0.534882,0.414916,2.00011,0.66868,0.404274,0.618188,'\'(0.980205-1.960411]\''
0.704408,0.395092,0.309091,-0.504191,-0.966664,-0.850623,0.151717,'\'(-inf-0.980205]\''
0.697164,0.486199,0.31482,1.037065,0.430288,0.231702,0.719178,'\'(-inf-0.980205]\''
0.670184,0.508853,0.382889,0.900711,-0.966664,-0.850623,0.3314,'\'(-inf-0.980205]\''
0.6334,0.488793,0.309091,-0.610986,-0.966664,-0.850623,0.595451,'\'(-inf-0.980205]\''
0.700598,0.517904,0.386152,0.026726,-0.867817,-0.797107,0.264884,'\'(-inf-0.980205]\''
0.677807,0.460149,0.219743,0.900711,0.215137,-0.122558,0.325307,'\'(-inf-0.980205]\''
0.69012,0.483317,0.309091,0.910486,0.089894,-0.116809,0.541249,'\'(-inf-0.980205]\''
0.688254,0.503939,0.36894,-0.451971,-0.476027,-0.542037,0.627404,'\'(-inf-0.980205]\''
0.642113,0.586132,0.268042,-0.400825,1.7043,1.770991,0.724216,'\'(-inf-0.980205]\''
0.691414,0.391005,0.330624,0.026726,-0.966664,-0.850623,0.383747,'\'(-inf-0.980205]\''
0.708736,0.499958,0.31482,0.92022,0.014161,-0.147208,0.70723,'\'(-inf-0.980205]\''
0.683514,0.526114,0.283224,0.900711,1.315529,1.142919,0.549173,'\'(-inf-0.980205]\''
0.636788,0.524118,0.296805,-0.610986,-0.966664,-0.850623,0.512458,'\'(-inf-0.980205]\''
0.69173,0.610729,0.357389,0.92022,1.432059,1.143286,0.270757,'\'(-inf-0.980205]\''
0.636461,0.449681,0.296805,-0.610986,-0.966664,-0.850623,0.621303,'\'(-inf-0.980205]\''
0.694155,0.58237,0.468888,0.92022,1.064304,0.903467,0.83668,'\'(-inf-0.980205]\''
0.675112,0.513557,0.335489,2.00011,0.951311,0.791432,0.45389,'\'(-inf-0.980205]\''
0.684677,0.5346,0.34907,0.900711,1.183101,1.0564,0.631422,'\'(-inf-0.980205]\''
0.638236,0.455619,0.193877,-0.24003,-0.613065,-0.645012,0.645831,'\'(-inf-0.980205]\''
0.668276,0.525962,0.320306,-0.8904,-0.966664,-0.850623,0.553644,'\'(-inf-0.980205]\''
0.698272,0.460978,0.219743,0.92022,-0.966664,-0.850623,0.306901,'\'(-inf-0.980205]\''
0.679017,0.585248,0.353296,0.900711,1.324653,1.01323,0.636066,'\'(0.980205-1.960411]\''
0.704631,0.57095,0.330624,0.92022,0.409898,0.23801,0.510183,'\'(-inf-0.980205]\''
0.681737,0.50778,0.353296,0.271757,-0.090579,-0.2716,0.694685,'\'(0.980205-1.960411]\''
0.677648,0.408306,0.141612,-0.8904,-0.966664,-0.850623,0.374564,'\'(-inf-0.980205]\''
0.64747,0.579039,0.409653,-0.8904,-0.966664,-0.850623,0.275781,'\'(0.980205-1.960411]\''
0.684803,0.499378,0.283224,0.271757,-0.966664,-0.850623,0.379052,'\'(0.980205-1.960411]\''
0.703993,0.525962,0.335489,0.92022,1.097288,0.943601,0.51957,'\'(0.980205-1.960411]\''
0.688125,0.704509,0.320306,0.900711,1.179505,1.063753,0.456619,'\'(0.980205-1.960411]\''
0.624798,0.533752,0.392441,-0.610986,-0.966664,-0.850623,0.766519,'\'(0.980205-1.960411]\''
0.682271,0.499572,0.275856,0.900711,0.479622,0.216621,0.23289,'\'(-inf-0.980205]\''
0.672398,0.45819,0.320306,0.271757,-0.95659,-0.845033,0.344307,'\'(-inf-0.980205]\''
0.670884,0.48772,0.440548,-0.8904,-0.966664,-0.850623,0.548043,'\'(-inf-0.980205]\''
0.544222,0.491119,0.31482,0.126342,-0.966664,-0.850623,0.746635,'\'(0.980205-1.960411]\''
0.568218,0.486636,0.401335,-0.022783,-0.87985,-0.801001,0.815541,'\'(-inf-0.980205]\''
0.534144,0.520976,0.376103,0.126342,0.536634,0.274215,0.576253,'\'(0.980205-1.960411]\''
0.502972,0.516253,0.382889,-0.371336,0.688834,0.38572,0.03451,'\'(-inf-0.980205]\''
0.578813,0.460149,0.335489,-0.022783,-0.966664,-0.850623,0.720992,'\'(-inf-0.980205]\''
0.509087,0.511839,0.412311,-0.289207,1.465906,1.262558,0.06131,'\'(-inf-0.980205]\''
0.530573,0.715889,0.502967,0.130224,1.627629,1.528144,0.006856,'\'(0.980205-1.960411]\''
0.522927,0.460149,0.309091,0.126342,-0.278996,-0.373914,0.018414,'\'(-inf-0.980205]\''
0.585842,0.567873,0.330624,-0.022783,-0.966664,-0.850623,0.668851,'\'(-inf-0.980205]\''
0.527612,0.536277,0.389335,0.126342,0.629255,0.370412,0.670365,'\'(0.980205-1.960411]\''
0.548564,0.519532,0.303094,0.25469,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.535141,0.678636,0.564847,-0.000782,1.299944,1.036386,0,'\'(1.960411-inf)\''
0.493528,0.709804,0.61549,-0.00726,1.042292,0.756775,0,'\'(1.960411-inf)\''
0.516816,0.682805,0.564847,0.25469,0.898198,0.638207,0.406673,'\'(1.960411-inf)\''
0.501369,0.495226,0.431805,-0.371336,1.039546,0.772238,0,'\'(-inf-0.980205]\''
0.546601,0.564815,0.353296,-0.000782,-0.966664,-0.850623,0.036468,'\'(0.980205-1.960411]\''
0.532798,0.736457,0.718009,-0.000782,0.775223,0.481299,0,'\'(1.960411-inf)\''
0.487685,0.596063,0.55908,-0.209702,0.893405,0.762234,0.019465,'\'(0.980205-1.960411]\''
0.504592,0.528074,0.40694,-0.371336,-0.772988,-0.757326,0.320561,'\'(0.980205-1.960411]\''
0.514202,0.603,0.427201,-0.209702,1.114759,0.79257,0.118906,'\'(0.980205-1.960411]\''
0.527471,0.536277,0.382889,0.130224,1.429027,1.273441,0.012879,'\'(-inf-0.980205]\''
0.492135,0.59163,0.493515,-0.209702,1.212566,1.151509,0,'\'(0.980205-1.960411]\''
0.525263,0.532754,0.3447,0.126342,-0.966664,-0.850623,0.3277,'\'(0.980205-1.960411]\''
0.496264,0.637742,0.517715,-0.371336,-0.060365,-0.209229,0.307885,'\'(0.980205-1.960411]\''
0.556777,0.498011,0.357389,-0.317456,-0.966664,-0.850623,0.605241,'\'(-inf-0.980205]\''
0.49438,0.620168,0.480245,-0.371336,-0.823968,-0.772422,0.328351,'\'(-inf-0.980205]\''
0.524095,0.559333,0.382889,0.25469,2.026188,2.104492,0.278421,'\'(-inf-0.980205]\''
0.513381,0.710687,0.627429,-0.209702,1.11297,0.838595,0.12558,'\'(0.980205-1.960411]\''
0.510846,0.550926,0.480245,-0.209702,1.603055,1.437416,0,'\'(0.980205-1.960411]\''
0.587803,0.456769,0.3447,-0.317456,-0.966664,-0.850623,0.550703,'\'(-inf-0.980205]\''
0.500262,0.492574,0.392441,-0.371336,0.684852,0.381617,0.215949,'\'(-inf-0.980205]\''
0.497259,0.631571,0.458287,-0.371336,1.658717,1.535282,0,'\'(0.980205-1.960411]\''
0.531235,0.518068,0.330624,0.126342,-0.966664,-0.850623,0.906606,'\'(-inf-0.980205]\''
0.553994,0.520976,0.3447,0.204727,0.588275,0.391978,0.053266,'\'(-inf-0.980205]\''
0.557994,0.529558,0.404168,-0.022783,1.737007,1.792401,0.581,'\'(0.980205-1.960411]\''
0.578005,0.532467,0.283224,-0.317456,-0.966664,-0.850623,0.884915,'\'(-inf-0.980205]\''
0.507604,0.62379,0.541023,-0.209702,1.400843,1.13206,0.056734,'\'(0.980205-1.960411]\''
0.502369,0.503379,0.31482,-0.371336,-0.966664,-0.850623,0.181358,'\'(-inf-0.980205]\''
0.499674,0.640729,0.486312,-0.371336,0.962922,0.68462,0.05695,'\'(0.980205-1.960411]\''
0.502315,0.723711,0.691075,-0.371336,0.094389,-0.052152,0.042574,'\'(1.960411-inf)\''
0.523411,0.550439,0.389335,0.126342,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.550255,0.547223,0.320306,0.126342,-0.966664,-0.850623,0.508955,'\'(-inf-0.980205]\''
0.544811,0.588053,0.514183,0.25469,0.609418,0.429656,0.243259,'\'(0.980205-1.960411]\''
0.519298,0.612197,0.574916,0.25469,1.158471,0.916082,0.087473,'\'(0.980205-1.960411]\''
0.594589,0.460426,0.361355,-0.022783,-0.966664,-0.850623,0.475033,'\'(-inf-0.980205]\''
0.489652,0.635854,0.463696,-0.209702,1.136866,1.048036,0,'\'(0.980205-1.960411]\''
0.536464,0.656149,0.619242,-0.000782,1.335877,1.113601,0,'\'(0.980205-1.960411]\''
0.506188,0.599,0.389335,-0.209702,1.218919,0.957743,0.050695,'\'(0.980205-1.960411]\''
0.513705,0.555326,0.414916,-0.371336,-0.66416,-0.662963,0.116234,'\'(-inf-0.980205]\''
0.529799,0.592298,0.501659,0.764427,1.168394,1.073598,0.098941,'\'(0.980205-1.960411]\''
0.545884,0.537929,0.412311,0.662887,1.587257,1.67473,0.130043,'\'(0.980205-1.960411]\''
0.524741,0.521135,0.36894,0.752706,0.843796,0.71639,0.230647,'\'(0.980205-1.960411]\''
0.592872,0.408306,0.330624,0.557041,-0.002002,-0.140509,0.304279,'\'(-inf-0.980205]\''
0.577777,0.480588,0.395474,0.557041,0.763451,0.660274,0.041082,'\'(0.980205-1.960411]\''
0.597538,0.57502,0.517715,0.557041,0.146529,-0.000283,0.134352,'\'(0.980205-1.960411]\''
0.61578,0.56034,0.594253,1.951681,-0.470552,-0.515532,0.92597,'\'(0.980205-1.960411]\''
0.570276,0.430022,0.303094,0.782328,1.578991,1.728331,0.120574,'\'(-inf-0.980205]\''
0.570459,0.569217,0.454551,0.356034,0.684494,0.53567,0.155967,'\'(0.980205-1.960411]\''
0.577278,0.448145,0.34907,0.557041,0.457539,0.281363,0.146109,'\'(-inf-0.980205]\''
0.540785,0.518721,0.417468,0.291737,0.593652,0.430341,0.086042,'\'(0.980205-1.960411]\''
0.592076,0.407861,0.219743,0.557041,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.535538,0.439122,0.340176,0.764427,-0.055329,-0.187,0.970005,'\'(-inf-0.980205]\''
0.580723,0.59121,0.458287,0.557041,0.741265,0.611489,0,'\'(0.980205-1.960411]\''
0.558229,0.652888,0.614945,0.632031,0.738557,0.624408,0.097969,'\'(0.980205-1.960411]\''
0.557719,0.590366,0.543898,0.557041,1.684031,1.726585,0.26714,'\'(0.980205-1.960411]\''
0.556066,0.650169,0.680681,0.632031,1.028368,0.950619,0.564155,'\'(1.960411-inf)\''
0.579128,0.566407,0.533026,1.341925,0.465389,0.352593,0.709894,'\'(0.980205-1.960411]\''
0.627214,0.47197,0.427201,1.232121,-0.966664,-0.850623,0.932284,'\'(0.980205-1.960411]\''
0.612897,0.428553,0.309091,0.993264,0.435726,0.319695,0.124191,'\'(0.980205-1.960411]\''
0.608556,0.471721,0.365203,1.313446,0.073211,-0.066742,0.472852,'\'(0.980205-1.960411]\''
0.601769,0.497222,0.601728,1.213181,-0.106198,-0.226554,0.457933,'\'(0.980205-1.960411]\''
0.628991,0.487287,0.379541,1.16926,-0.966664,-0.850623,0.37551,'\'(-inf-0.980205]\''
0.625312,0.418491,0.303094,1.313446,-0.966664,-0.850623,0.187007,'\'(-inf-0.980205]\''
0.607172,0.460426,0.31482,1.313446,-0.966664,-0.850623,0.074759,'\'(-inf-0.980205]\''
0.602817,0.560896,0.404168,1.373287,1.113007,1.026587,0,'\'(0.980205-1.960411]\''
0.62007,0.762083,0.868706,1.16926,-0.966664,-0.850623,0.881543,'\'(1.960411-inf)\''
0.606972,0.531892,0.480245,1.232121,2.426505,2.918334,0.741457,'\'(0.980205-1.960411]\''
0.627532,0.475884,0.303094,1.313446,-0.966664,-0.850623,0.085852,'\'(0.980205-1.960411]\''
0.18304,0.366627,0.309091,0.237277,0.016576,-0.111968,0.228226,'\'(-inf-0.980205]\''
0.258982,0.613509,0.662008,-1.454132,-0.54057,-0.584034,0.055147,'\'(-inf-0.980205]\''
0.212162,0.394084,0.34907,0.214266,-0.784344,-0.741143,0.103612,'\'(-inf-0.980205]\''
0.165717,0.289847,0.303094,-0.875836,-0.966664,-0.850623,0.010689,'\'(-inf-0.980205]\''
0.211931,0.36532,0.230959,0.214266,-0.966664,-0.850623,0.130224,'\'(-inf-0.980205]\''
0.204872,0.614941,0.395474,0.047469,-0.797646,-0.753189,0.00453,'\'(-inf-0.980205]\''
0.297474,0.501111,0.398438,-1.103391,-0.696454,-0.684433,0.123806,'\'(-inf-0.980205]\''
0.193001,0.36532,0.320306,3.105666,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.178504,0.269823,0.275856,0.237277,-0.93734,-0.834715,0.139177,'\'(-inf-0.980205]\''
0.214464,0.307892,0.283224,0.214266,-0.730298,-0.706076,0.214189,'\'(-inf-0.980205]\''
0.289451,0.603,0.842491,-1.172237,-0.346162,-0.428398,0.026213,'\'(0.980205-1.960411]\''
