@relation 'AT: bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R60-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-R12-28-weka.filters.unsupervised.attribute.RenameNominalValues-R11-N\'(-inf-0.980205]\':low, \'(0.980205-1.960411]\':medium, \'(1.960411-inf)\':high-I-weka.filters.unsupervised.attribute.RenameNominalValues-R12-N\'(-inf-0.980205]\':low, \'(0.980205-1.960411]\':medium, \'(1.960411-inf)\':high-I'

@attribute '-0.213total input-0.213nani-0.211p_accumulated_ag_inputs_2007-0.211n_livestock_food_demand_2007-0.209n_livestock.waste_2007...' numeric
@attribute -0.241n_human_waste_2007-0.239human_n_demand_2007-0.239p_human_waste_kg_2007-0.237p_human_food_demand_kg_2007-0.227n_fert_urban_2007... numeric
@attribute 0.307lst+0.271lst_yrmean-0.247npp-0.216omws-0.191lat_dd... numeric
@attribute -0.252lat_dd+0.224atmo_pdep_2002+0.215atmo_pdep_2007-0.211p_human_food_demand_kg_2007-0.207p_human_nonfood_demand_kg_2007... numeric
@attribute '0.41 wetlands+0.349pctwdwet2011ws+0.314pcthbwet2011ws-0.29depth+0.225ntl...' numeric
@attribute 0.284ntl-0.254depth+0.249ptl-0.223napi+0.218n_rock_2007... numeric
@attribute '0.536wsarea_km2+0.51 lake_area_ha+0.237depth-0.21runoffws-0.208npp_yrmean...' numeric
@attribute 0.368lake_area_ha+0.346wsarea_km2-0.292sandws-0.255atmo_pdep_2007+0.255npp... numeric
@attribute -0.469fire_yrmean-0.42fire-0.339p_f_fertilizer_2007-0.246p2o5ws+0.208wsarea_km2... numeric
@attribute '0.328napi+0.321precip-0.265n_cbnf_2007+0.25 ptl-0.246bfiws...' numeric
@attribute 0.524n_rock_2007+0.499damdensws+0.257fire-0.24omws+0.196fire_yrmean... numeric
@attribute logchl_A {low,medium,high}

@data
1.963869,-2.080223,0.842691,4.877218,0.037152,1.030415,0.166856,-0.475731,0.114293,-0.30364,-0.893504,low
-5.759694,-0.7186,0.780217,-0.680954,-0.636935,3.269438,-0.921734,1.943261,1.208051,-1.392209,-0.548813,medium
-4.44563,-1.114461,-2.465225,-0.571577,1.33859,0.573557,-0.101811,0.218165,0.644455,-2.492189,-0.37207,medium
-0.566281,-0.524531,-0.813249,3.070611,0.96683,2.496926,0.752082,0.374794,0.009659,-1.482262,1.13542,low
-5.204841,0.568102,-0.090397,1.545604,-1.002375,2.616025,-0.518717,1.233052,1.032835,-1.522791,0.311006,medium
-4.628652,-1.017376,-1.896631,-0.61147,0.529816,1.366679,0.277178,-0.048632,1.135576,-4.189224,-0.948949,low
1.970352,-2.172007,0.322151,5.420437,-0.625687,2.595755,-0.445649,0.463967,1.035683,0.9478,2.557366,medium
-4.805504,-1.108552,0.365661,0.218565,-1.213534,2.134238,0.059547,1.285731,0.205596,-1.693501,-1.522386,medium
-4.413753,0.669898,-2.497574,0.974866,0.768908,1.121277,-0.100011,0.377515,0.568471,-2.542179,1.050688,low
-2.887971,0.423691,-1.177955,1.198684,1.389837,1.645708,-0.185083,-0.41131,1.487011,-1.302962,-0.10953,medium
1.949622,-1.962726,0.575264,5.030167,0.062138,1.611357,0.308722,-0.459376,0.285942,0.30589,-0.133794,medium
-4.973685,0.667747,-2.350562,0.35386,0.451836,0.109181,0.091453,-0.55756,0.746896,-2.664159,-0.326942,low
-3.597298,-0.32669,-0.019469,2.52163,0.077772,0.956937,0.135129,0.430579,0.285802,-1.390604,-0.616539,low
-5.280692,-0.433704,0.484845,0.120355,0.019954,3.373202,-0.266409,1.578736,0.397565,-0.975435,-1.028327,high
-2.46258,-2.347298,2.595461,2.101685,-1.230783,3.018692,0.17066,1.364426,0.284978,-1.348549,-0.847539,medium
-6.231003,1.579246,-0.744034,1.973507,-0.442876,2.387063,-1.42954,1.639204,1.705959,-0.17764,0.623235,medium
-4.768931,0.865028,-2.293909,0.85347,0.195661,0.937399,-0.385076,0.534165,0.652886,-1.892965,-0.26367,medium
-4.453975,-1.089232,-3.254442,-0.659135,0.831415,-0.09978,-0.047527,-0.433151,1.129862,-3.437902,-0.028448,low
-3.101884,-0.83819,-2.926069,-0.011876,0.934092,0.46408,-0.086708,0.536691,0.415378,-2.594003,-0.866086,low
-6.604524,-0.138545,0.592332,1.441169,-1.136171,1.969205,-1.198073,1.865052,1.179262,-0.801293,-0.617552,medium
-0.79506,-7.329636,2.808823,0.457918,-2.25428,2.133434,0.641721,-0.098217,0.750615,0.146268,-0.289324,low
-4.035844,-0.380628,-3.214068,-0.648976,0.514943,0.374885,-0.012622,-0.044144,0.696024,-2.597392,-0.054258,low
-4.666794,0.036737,-3.534971,-0.047508,0.601257,0.242797,-0.333606,0.149889,0.865317,-2.407727,0.269493,low
-5.174693,1.973329,-1.871974,2.083162,0.197256,2.89152,-0.04089,1.395752,0.348446,-1.385267,0.693455,medium
-7.769465,2.839719,-2.122162,2.811986,-1.144278,1.395233,-1.290267,0.926419,2.028396,-0.996866,0.858391,medium
-3.732895,3.914588,1.794417,1.563351,0.3305,1.675284,-1.089158,1.996862,-0.313579,-0.436501,-0.363184,low
-3.757609,4.768669,1.84485,1.117877,-0.006316,-0.239988,-0.082103,-0.409033,0.848962,-0.633499,-0.995927,medium
-4.497474,-0.303277,2.618451,0.345794,-1.504738,0.555868,-0.805154,1.340419,0.608576,-0.77178,-0.212604,medium
2.070003,-0.499534,2.847036,1.037325,4.213212,1.602468,0.601815,-0.966178,0.151102,0.380298,0.833459,medium
-4.734901,3.154383,1.764631,2.415641,-0.284782,-0.740678,-1.16236,0.519752,0.143694,0.549491,0.063623,medium
2.431567,0.485662,3.274719,3.937155,0.31325,1.076092,0.125071,0.29532,-0.620082,-0.113221,-0.973931,low
-4.708563,3.175931,0.681657,1.605978,-0.352936,1.744164,-1.387694,2.004473,0.814084,-0.21781,-0.425652,medium
-2.532233,2.201628,0.746978,2.799694,-0.606958,1.951803,-1.111997,1.843029,0.71623,-1.262867,0.574634,medium
-2.721512,2.322051,2.217097,2.765988,0.196007,0.25091,-1.220229,2.195061,-1.846027,-0.872627,-0.005302,medium
-2.205193,3.928256,2.042833,1.158187,0.22866,-0.535383,0.595809,0.248049,0.203677,-1.176819,-1.234649,medium
-2.06941,1.994197,2.426898,2.691814,0.279961,0.543538,-0.368811,0.574102,0.08064,-0.301814,-0.978181,medium
-2.589572,-3.523336,3.639453,-0.040387,-2.3839,1.27116,0.086202,1.210989,-0.260715,-0.967056,-1.288981,low
-5.935378,3.546013,0.920008,2.841852,-0.179902,1.625458,-2.767491,3.104191,0.730414,-1.252925,4.355694,low
-5.028021,2.203497,0.147928,2.358633,-1.429389,2.250483,-1.749792,2.892149,1.007789,-1.129425,1.333185,medium
0.231903,-4.594226,4.959027,0.052182,-0.448409,0.80152,0.434492,-0.99251,0.978485,-1.047739,-0.123189,low
2.476491,-3.021684,-0.229156,4.104864,-0.733134,0.336798,-0.42587,0.57974,0.399203,0.461326,-0.702318,low
1.800091,-1.632634,1.228844,4.805021,0.356993,1.033386,0.084385,-0.257537,0.348572,0.072704,-0.469914,medium
-0.539328,-0.344083,0.019624,2.384945,4.838359,3.319964,-0.539971,1.977536,-0.283063,-0.865071,1.837379,high
-6.201578,-2.237468,1.574665,0.291718,-2.442099,0.356805,-1.139044,1.480876,1.079511,0.845575,0.024968,medium
-5.250762,0.73859,-0.576042,2.407245,-1.2484,-0.607468,-0.687645,0.361783,1.140217,-0.21064,-0.697171,medium
-4.639359,0.540736,0.668279,2.711339,-0.420364,0.259767,-0.53741,0.477345,0.739438,-0.804579,-0.638348,low
-8.933205,-1.810842,1.550523,-0.142661,-3.062684,1.502739,-1.048665,1.798646,1.308235,-0.464433,-0.02978,medium
-4.497808,0.757031,0.326328,2.362122,0.094215,1.02776,-1.397031,1.27709,1.190527,0.117903,-0.453382,medium
-6.51433,0.878302,-0.105407,2.207746,-1.751351,0.86488,-1.058909,1.735928,0.683069,-0.287784,-1.085523,medium
1.177268,-2.40708,1.685541,4.594116,2.845616,-1.819892,-1.544786,3.332501,-6.104803,-0.814435,2.13935,medium
-3.454254,0.086174,0.435136,3.158708,2.188906,1.441658,-0.969386,1.565958,0.747818,-1.322962,1.96555,low
-1.805113,-0.606891,1.223556,2.91919,2.205181,-1.439507,0.090756,-0.260169,0.241302,0.444983,-0.092312,medium
1.018452,-2.145131,0.98855,4.169066,2.603684,-0.218295,-0.672527,0.965165,-0.973583,0.106057,-0.219495,medium
-2.898233,0.166208,0.923547,2.590246,2.784155,1.633298,-0.931828,2.32645,-1.368675,-1.853506,2.154487,medium
-3.698086,1.301245,0.254268,3.027088,2.158205,1.487505,-0.912496,1.507298,0.153677,-0.735038,0.103252,medium
-3.774167,0.277373,-0.04272,2.260851,3.329712,0.390006,0.707027,2.940229,-0.962437,-0.597859,-0.440447,medium
-1.942606,-1.140899,1.373235,1.135939,5.242371,3.039222,-0.494262,2.009653,-1.047681,0.286586,1.0366,high
0.597561,-1.94473,0.8411,4.338242,3.18799,-0.08136,-0.636082,1.941963,-2.789468,-0.301983,0.611989,medium
-3.458636,-0.783548,1.76941,1.91227,3.580217,1.608013,-0.575562,0.814563,0.51629,0.857401,0.440247,high
-6.411461,-1.11818,1.67646,0.902057,-0.927458,-1.880441,-1.599874,-0.513139,2.395851,-0.330047,1.073257,low
-5.377859,0.617348,-0.220715,1.930637,1.556957,-1.632187,-1.196543,0.491927,0.432978,-0.506937,0.307582,medium
-2.757603,-7.756194,6.355028,0.451331,-0.518438,3.113766,-0.094267,1.137016,-0.142076,1.878954,-0.007056,medium
-0.805325,-3.917107,-2.205586,-0.490908,2.019096,-0.067057,-0.630539,-0.106701,1.582009,0.003316,0.557051,medium
-0.757427,-6.887983,0.225305,-2.812739,1.53383,-0.283682,-0.859286,0.516238,1.187489,0.585659,-0.61442,low
3.249146,-3.479476,-2.515444,1.564753,1.165523,1.572408,-0.345048,0.27351,1.019074,0.952706,0.883495,low
-0.618117,-5.765486,1.082762,-2.114504,-0.401321,0.322333,-0.578019,0.361634,1.492035,0.326936,-0.570129,medium
2.337763,-2.955013,-3.271666,-0.004108,2.005123,-0.177041,-0.375761,0.241802,0.725252,0.729539,-0.97368,low
3.620014,-2.56359,-1.879578,2.589187,0.678696,1.174436,-0.747111,0.10563,1.323702,0.988373,2.06067,low
-1.421578,-0.624466,-3.718754,-0.078498,3.382386,-0.382981,-1.55666,0.538452,1.899508,0.829048,-0.170027,medium
0.594204,-7.665167,1.821761,-2.694099,-0.617906,0.551099,-0.037838,0.076022,0.988708,0.302926,-0.285892,low
3.001288,-4.02581,-1.174314,1.273142,-0.8975,0.968509,-0.473882,0.234649,1.35502,0.740099,1.213593,low
1.77942,-2.717233,-1.457195,1.059125,0.587129,-0.248901,-1.123567,0.031447,1.971887,0.566185,0.109944,low
-1.36978,-1.706061,-0.359963,3.084377,-1.295531,-0.760655,-0.676326,0.111554,0.937967,0.162984,-0.459281,low
-3.983788,-6.86529,3.284958,-2.587872,-0.876091,1.635483,-0.244568,0.79873,0.387422,1.0313,-0.896645,medium
-2.205842,-3.519011,-0.548255,1.472541,-1.583237,0.830181,-0.624688,0.45407,1.366535,-0.650786,-0.186594,low
-7.500349,-1.02179,-0.797087,-1.640141,1.767743,-2.016272,-1.457967,-0.954625,1.561308,1.98486,0.585911,high
-6.47704,-0.347003,-1.724581,-0.844948,2.172487,-2.660543,-1.606613,-1.00928,1.541076,1.23738,0.603772,medium
-5.755596,-6.236178,3.00633,-3.054765,-0.573684,0.101311,-0.404181,0.105818,0.952927,0.211668,-0.822748,medium
-0.657789,-6.388426,4.602501,-1.335187,0.37809,1.704135,-0.396466,0.416231,0.923611,0.636778,-0.145708,high
-1.647091,-0.491046,-0.540797,1.499048,4.032608,2.254711,-0.573359,0.630237,1.057801,-1.677572,-0.462317,low
4.862102,-1.829753,-2.326056,0.943151,1.242073,-0.229719,-0.96464,0.528208,0.997409,1.289322,-1.37999,low
4.561786,-2.081006,-3.41543,1.394495,0.17779,0.318705,0.258787,0.200441,-0.321747,0.341431,-0.656144,low
1.218708,-1.520558,-4.528395,0.489489,-0.38415,-1.279076,-0.455614,-0.605402,1.13138,0.764906,0.450224,low
5.049339,-1.368103,-3.073801,0.075528,1.402077,0.95772,-0.85601,1.639408,0.014469,1.270585,-0.434331,low
5.010915,-1.179166,-2.510673,0.417269,0.871112,1.123136,-0.940377,1.310373,0.66577,1.24385,-0.314591,low
4.574817,-2.411436,-2.869778,0.633634,0.79194,-0.236176,-0.19426,0.070525,0.248009,0.419693,-0.648712,low
5.009087,-1.574754,-2.245638,1.179772,-0.395209,-0.643645,-0.972159,1.326965,-0.405652,1.260253,-1.873331,low
2.886729,-0.463651,-4.476234,-0.98525,-0.46078,0.163927,-0.271843,1.683019,0.327915,0.074115,-0.731062,low
1.527158,-1.446087,-3.041871,-0.955439,1.353269,-0.762374,-0.689191,1.467262,0.395892,0.286614,-1.481906,low
2.472682,-3.409974,-1.894988,-0.710613,0.383671,-0.940106,-0.415857,0.198424,0.680821,0.329133,-1.333377,low
5.009358,-2.161944,-3.517941,0.444506,1.969359,0.630467,-1.017413,1.371049,0.772073,0.778309,0.396888,medium
2.687543,-1.881939,-2.682507,0.013486,0.303612,-0.898927,-0.687589,0.456623,0.752285,0.360312,-0.786783,low
5.008004,-1.714232,-2.969638,0.532654,0.951704,0.685663,-0.646449,0.685913,0.757462,0.988782,0.120948,low
4.957303,-1.354304,-2.692639,0.746031,0.466414,0.832776,-0.660171,1.118981,0.454075,1.442981,-0.814467,low
2.193586,-2.261008,-2.39906,-0.21115,1.734407,-0.540036,-0.587707,0.5667,0.612374,0.920386,-0.694083,low
4.766307,-1.849568,-3.107681,0.467258,1.6889,0.326437,-0.522546,0.978094,0.095728,1.043181,-0.892964,low
3.525449,-3.176272,-2.146012,0.351354,0.754431,-0.022245,-0.341027,0.038316,0.709235,0.484751,-0.249082,medium
4.498546,-1.830981,-3.354874,-0.357006,2.34473,0.035572,-0.608278,1.622973,-0.703904,1.602253,-1.892984,low
5.030424,-1.786131,-2.917474,0.161972,1.287001,0.036417,-0.788945,0.748002,0.666745,1.156409,-1.49956,low
4.686082,-1.872701,-2.928185,0.4857,2.027042,0.614432,-0.676373,0.909511,0.574778,0.794785,-0.790053,low
4.417306,-2.359444,-2.694292,1.389956,1.092053,0.505452,-0.482259,0.003565,0.977374,0.566077,0.306389,low
-1.346344,-0.697419,-2.990644,-1.216784,0.08298,-0.984351,-2.120246,1.446635,2.388525,-0.445215,-0.713178,low
5.196083,-1.52565,-3.254991,0.177238,0.509351,0.576483,-0.667505,1.01689,0.619714,1.272667,-0.595524,low
2.992605,-3.149049,-3.375042,-0.652217,1.847966,0.235587,-0.484417,0.122024,1.266298,0.08772,-0.091445,low
-3.452372,-1.680376,-0.978377,-1.217217,0.077078,-0.332669,-0.516514,-0.44291,1.336231,-1.672733,-0.319522,low
-0.018266,-1.254948,-3.023175,-0.20833,2.505852,-0.196579,0.118733,-0.477691,0.426403,-0.975819,-0.331996,medium
2.447841,-1.940894,-3.699675,-0.253342,3.196277,0.705659,0.502981,-0.100519,-0.249785,-0.640902,-0.338064,low
-2.054725,-1.045363,-2.011078,0.199963,1.967559,-0.627223,0.046907,-0.957978,0.68484,-1.467918,0.224111,low
-1.196587,-0.917336,-3.231402,-0.552209,2.286362,-0.733031,0.316817,-0.410099,0.417876,-1.117314,-0.165072,medium
2.22792,-2.363405,-2.652922,-1.347356,2.456623,0.608758,-0.261463,0.337095,0.452524,-1.074033,-0.640173,low
3.278521,-1.605025,-2.924965,-0.284187,1.512429,0.028421,-0.165005,0.167991,0.135254,-0.391923,-0.535627,low
-3.192175,-1.918175,-1.110809,-0.946379,1.34209,-0.19149,0.005011,-0.720393,0.84278,-2.478415,0.032779,low
-3.771312,0.358583,-2.522224,-0.198009,1.140199,-0.065986,-0.322357,0.259414,0.497225,-2.355731,-1.101917,medium
-0.34717,-6.473927,0.350167,-2.621468,1.876554,1.089607,0.986019,-0.435363,-0.190076,-1.778089,-0.736809,low
-2.241968,-3.242661,-0.731972,-1.697598,2.035185,0.79742,0.530057,-0.003405,0.130772,-2.033077,-0.946167,medium
-4.351451,0.259094,-2.855418,-0.371589,1.572564,-0.441648,-0.16526,-0.235054,0.347763,-2.548483,-0.467801,medium
-1.833812,-0.291293,-3.342938,-0.485641,1.258,-0.59947,-0.309621,-0.515519,0.87851,-0.81361,0.28031,low
-1.554914,-5.113881,-0.241293,-2.672738,2.174127,1.123102,0.76333,-0.169841,-0.014682,-1.775641,-0.859637,medium
0.561793,-5.900552,1.442157,-1.342172,1.422094,1.131181,0.662978,-0.980604,0.375615,-1.352891,-0.343128,low
4.729799,-1.487707,-2.735241,-0.62155,2.660199,0.635722,-0.280979,0.315649,0.018232,0.750636,0.516907,low
0.546833,-6.28414,1.383757,-1.196729,0.830971,1.000127,0.862954,-1.036288,0.39545,-1.014669,-0.055217,low
4.872339,-1.400906,-2.696579,-0.213564,0.934257,-0.17218,0.273498,-0.173893,-0.335342,0.340953,-2.148968,low
-5.132801,0.310015,-2.344468,0.655187,1.685388,1.130952,-0.058609,0.256724,0.533331,-3.094817,0.234163,medium
4.36429,-2.098006,-1.565682,0.389558,0.305649,-0.116201,-0.131106,-0.618877,0.650954,0.17244,-0.212417,low
-3.214143,-0.778163,-2.698727,-0.253678,1.803188,0.260555,0.192715,0.049352,0.150432,-2.795781,-0.596583,low
2.366745,-3.184359,-0.270901,1.273024,2.350688,1.163202,0.07429,-1.039726,1.010964,-0.21007,0.757714,low
4.56668,-2.107171,-2.334069,-0.574101,1.485624,0.590863,-0.64538,0.372382,0.677193,0.513479,-0.320197,low
3.650587,-1.485212,-1.714121,0.469563,1.048607,0.654428,-0.095689,-0.679078,0.774854,0.134043,0.241859,low
-2.309073,-2.654456,-0.690179,-0.747169,0.523962,-0.481676,0.298241,-1.421915,0.982774,-2.188506,-0.315368,low
0.001216,-2.183362,-2.927932,-0.396213,1.968616,-0.29595,0.173102,-0.879333,0.770901,-1.05255,0.19744,low
2.370029,-1.549601,-2.643655,-0.670939,2.441097,0.520312,-0.586942,0.340415,0.551749,-0.563255,-0.281658,low
-3.009344,0.595397,-3.794217,-2.583801,1.964757,-2.610596,-1.698542,-0.287645,2.119577,0.50045,-0.285952,low
4.311838,-2.163385,-2.143008,0.603084,1.225614,0.318978,-0.125427,-0.766441,0.719076,-0.180577,0.469063,low
-1.68854,-1.648894,-2.608726,-0.709514,2.781316,0.308476,0.469373,-0.238775,0.098965,-2.567059,-1.143465,low
-4.84392,-0.552274,-2.626641,-1.455069,1.038784,-0.597901,-0.68611,-0.284334,1.618465,-2.151399,-0.010211,low
5.133489,-1.2512,-3.041861,-0.592715,1.332822,0.21101,-0.163892,0.334469,-0.084836,0.530293,-1.817435,low
-5.465315,2.433802,-3.034098,-0.062507,1.038696,0.1191,-0.611753,-0.290671,1.462444,-2.142898,1.058001,low
4.981934,-1.794647,-3.608879,-0.262493,1.188209,0.09478,-0.007114,0.303436,-0.355574,0.407604,-1.888065,low
-4.42537,0.390169,-4.442899,-1.413873,2.650014,0.637025,-0.691312,0.719469,1.208198,-2.558608,-0.318389,low
-4.213134,-0.414808,-2.412343,-0.230826,1.560042,0.251601,-0.072822,-0.882938,1.137012,-2.758672,0.167783,low
-3.522855,0.772837,-4.189225,-0.921105,1.569611,-0.195644,-0.441639,0.167618,0.791084,-1.560817,0.794827,low
3.896662,-1.503081,-3.318317,-1.183663,2.141119,-0.224767,0.129368,0.032458,-0.111151,-0.320727,-0.6299,low
4.82185,-1.679071,-2.562948,-0.434422,2.350499,0.93193,-0.616673,-0.100002,1.07001,0.751696,0.468097,low
-0.061921,-6.485935,2.762105,-1.032252,-0.72177,1.583043,0.598631,-0.274658,0.494362,-1.610389,-0.082911,low
-4.906634,-0.000729,-2.243524,-0.493846,1.523295,-0.412209,-0.534583,-0.158499,0.902089,-1.867588,-0.284964,medium
-3.557924,-0.451297,-2.578863,-0.846212,1.69797,0.786047,-0.005819,0.115788,0.927745,-3.053284,-0.937445,low
0.721678,-1.586035,-3.218948,-0.79104,2.96989,-0.145463,0.113926,-0.571332,0.506836,-0.766832,-0.07918,medium
4.931322,-1.714494,-2.409706,0.30821,0.848657,-1.165168,-0.624324,0.854757,-1.382088,0.183039,-0.226061,low
4.483388,-1.662846,-1.828328,-0.414042,1.473921,1.360152,-0.783998,0.093352,1.25184,1.282377,-0.166834,medium
2.09988,-4.815204,0.178349,-1.174831,0.718938,1.050446,0.130105,-0.79261,1.036157,-0.364997,1.256227,medium
-4.563402,0.204702,-2.531755,-0.834545,1.430047,0.507292,-0.583684,0.424989,1.05114,-2.27469,0.15015,medium
-4.750825,1.173543,-2.307389,-0.014689,0.629304,0.414235,-0.355494,0.361778,0.446022,-1.802377,-0.734045,medium
4.995345,-1.50544,-3.581813,-1.356857,3.193892,0.690512,-0.075964,0.310498,-0.223714,0.598597,-0.624057,medium
-2.21463,-0.557131,-2.527182,0.38693,0.453829,0.008291,-0.174311,-0.465352,1.045673,-2.012796,-0.510962,low
3.944258,-2.025236,-1.405812,0.280297,1.231263,0.071048,-0.440292,-0.431107,0.797391,-0.395871,-0.124243,low
4.839806,-1.487779,-2.46626,-0.482138,2.605849,1.008868,-0.588011,-0.081373,1.057517,0.813482,0.528295,low
4.611458,-1.336451,-2.672775,-1.168995,2.881966,0.101879,0.562399,-0.153706,-0.97917,0.094164,-1.12228,medium
4.29554,-1.735267,-3.712859,-0.556033,2.332692,0.74129,0.238491,0.44231,-0.541384,0.737795,-1.49502,low
0.286819,0.617088,-3.304741,-2.159456,3.306474,-0.581128,-0.390353,-0.55496,0.290668,0.529924,0.112818,medium
-0.950657,2.118361,-1.646328,-1.478164,0.062181,0.266281,-0.364552,-0.061119,0.594493,-0.621189,-1.205986,low
5.232614,-0.98511,-2.647998,-0.52626,1.985649,-0.069791,-0.201739,0.555629,-1.260589,0.451937,-0.55552,low
-2.396907,2.627981,-2.352854,-2.190701,-0.198407,-1.223423,-0.553324,-0.165667,0.420753,-0.116793,-0.987666,low
-4.659046,2.84603,-2.27305,-1.649623,-0.444725,0.635058,-0.414021,0.640112,0.439115,-0.66672,-1.052003,medium
2.370354,0.348578,-1.921451,-0.198818,-0.491788,-0.254424,0.013476,-0.186717,0.188204,0.441036,-0.783956,low
4.696055,-1.960506,-3.626299,-0.743682,2.228398,1.238583,-0.180467,0.2759,0.292433,1.025667,-1.031148,low
-0.555076,0.206525,-2.412779,-2.232277,3.470874,-1.199495,-0.050132,-0.693853,-0.437702,-0.071865,-0.435374,medium
-1.709533,-8.364108,3.142958,-6.024711,-0.939242,1.841355,1.225454,-0.391829,-0.315893,-0.015987,-0.626026,low
-4.152732,3.537161,-1.716636,-1.355319,1.472806,1.572635,-0.523671,0.963296,0.235362,-0.826106,0.360988,high
-3.933617,3.828269,-0.218398,-0.909128,1.30558,1.683331,-0.694834,0.878541,0.480498,-0.773202,-0.584108,high
-3.169361,1.342366,-1.579037,-2.671114,2.055255,1.187852,-0.363838,0.253554,0.936906,-1.23772,0.060866,high
-1.529471,2.549642,-2.490194,-2.466334,0.351045,-0.327514,-0.249719,-0.610926,0.927791,-0.972173,-0.675948,low
-1.490099,-8.488396,4.35868,-5.290571,-0.805505,1.538126,1.420128,-1.467375,-0.157737,0.668102,-0.437843,medium
-3.955027,2.192901,-1.229627,-1.604109,1.415315,2.687824,-0.530574,1.289157,0.589618,-0.397253,-0.028249,high
-2.648419,3.956359,-0.8738,-1.340349,0.812406,1.380187,0.048065,1.129363,0.445158,-0.481635,-0.204163,medium
3.749697,-0.189388,-2.414373,-1.472461,2.287796,0.905753,0.396266,-0.299323,-0.027438,0.662759,-0.433241,medium
-2.600959,3.228857,-2.089973,-1.251753,0.350695,0.416292,-0.309653,0.514124,0.248676,-0.912628,-0.982652,medium
-3.942089,2.561046,-2.349432,-1.36142,-0.112367,0.516275,-0.542187,0.687424,0.552226,-0.83471,-0.771294,low
-4.061843,4.340194,-1.137836,-0.962473,0.498476,0.767105,-0.673396,0.08262,1.333397,-1.325957,-0.193925,medium
3.45909,-0.334186,-0.803813,0.20382,0.961183,0.84129,-0.191015,-0.001055,0.191828,0.291882,-0.923525,medium
-1.485207,3.045543,-1.17553,-1.85545,2.696878,2.564912,0.048534,1.438021,-0.486612,-0.935605,0.469158,medium
5.28386,-0.817459,-2.979312,-1.021533,1.964812,0.770139,-0.088799,0.293975,-0.151929,1.292497,-0.586217,low
0.474804,0.928472,0.213673,-2.939806,3.255123,2.427775,0.124799,1.202834,-1.172289,-1.124899,0.814299,low
-4.155786,2.739004,-3.440767,-2.036389,1.068401,-1.885823,-0.71411,-0.684006,0.739654,0.381051,-0.487029,low
-3.628537,3.728054,-1.843047,-1.501938,2.052321,1.926295,-0.93964,0.912524,0.955696,-0.1984,-0.1443,medium
-3.759084,3.856965,-2.053096,-1.458921,-0.19566,-0.390904,-1.442185,0.30027,1.507772,0.184377,-0.016207,medium
5.147567,-0.881854,-3.019815,-1.122076,2.349355,0.782884,0.004255,0.33936,-0.422836,1.18041,-0.426778,low
-0.682881,2.110701,-2.285458,-2.017235,1.668843,-0.1112,0.026745,-0.259304,0.138452,-0.563857,-0.715128,low
-2.878218,3.80507,-3.031953,-2.92336,1.643365,0.229178,-0.614002,-0.560639,1.098971,-0.204353,0.570426,medium
4.004304,-1.140634,-3.033945,-1.340005,4.391272,0.630925,0.475088,-0.707028,-0.366795,0.193119,-0.169055,low
-2.167855,0.512251,-1.764615,-1.240812,0.582506,0.508342,-0.581075,0.419547,0.47595,-0.989817,0.547808,low
-3.365605,1.694155,-3.796864,-2.230608,2.344808,-1.576681,-1.242624,-0.820452,1.914092,-0.370172,0.952099,medium
5.25968,-1.092435,-3.163879,-1.109514,2.854421,0.367829,-0.233492,0.659682,-0.737485,1.10829,-0.296185,low
-3.662965,4.014705,-1.645498,-1.211144,-0.149546,0.833544,-0.990965,0.70376,1.076452,-0.378235,-0.468998,medium
4.485853,0.257102,-0.672344,0.018683,1.172573,1.201006,0.557684,-0.073426,-0.775581,0.636233,-0.51142,low
-2.621438,3.532235,-1.214324,-0.860614,-0.269769,0.512162,-0.595375,0.627999,0.500352,-0.49676,-1.186867,medium
-0.702348,3.592483,-2.01585,-2.690457,2.337016,2.310759,-0.056535,1.14671,-0.24843,-0.155836,-0.854192,high
4.159556,-0.148677,-0.315739,0.72059,0.462337,0.929109,0.210234,-0.789304,0.239344,0.262957,-1.125592,medium
4.273496,-1.624171,-1.483807,-1.345186,0.165549,0.72416,0.035449,0.547495,-0.547984,-0.056295,-0.988604,low
-1.869061,0.6035,-2.762888,-2.694339,2.869717,0.584008,-0.186235,-0.031727,0.532139,-0.812969,-0.641613,medium
-3.585551,3.481378,-2.220835,-1.450079,1.049725,1.069547,-0.762929,0.935417,0.038346,-1.195336,0.396036,medium
