@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R1-2,5-6,9-19,21-30,32,34-38,40-43,45-51,53-59-weka.filters.unsupervised.attribute.RenameNominalValues-R11-N\'(-inf-0.980205]\':low, \'(0.980205-1.960411]\':medium, \'(1.960411-inf)\':high-I'

@attribute lat_dd numeric
@attribute lon_dd numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute atmo_pdep_2002 numeric
@attribute n_human_waste_2007 numeric
@attribute n_livestock.waste_2007 numeric
@attribute p_livestock_waste_2007 numeric
@attribute p_human_waste_kg_2007 numeric
@attribute runoffws numeric
@attribute logchl_A {low,medium,high}

@data
0.845846,0.469521,0.622469,0.571136,-0.209702,0.014796,0.411731,0.026071,-0.572223,0.405842,medium
0.853939,0.475217,0.710856,0.567241,-0.209702,0.026586,0.711582,0.367281,-0.591376,0.407286,high
0.763873,0.480147,0.683714,0.552158,-0.139789,0.067472,1.528312,0.686182,-0.391805,0.466636,medium
0.726829,0.484487,0.633648,0.585634,-0.139789,0.027302,1.673644,1.69168,-0.554575,0.481404,high
0.746834,0.358933,0.650415,0.680024,0.397509,0,-1.10481,-0.920603,-0.591376,0.298826,medium
0.86257,0.472025,0.659043,0.554797,-0.209702,0.143746,-1.10481,-0.920603,-0.082419,0.367612,medium
0.86406,0.364413,0.670733,0.61549,-0.139829,0,-1.10481,-0.920603,-0.591376,0.317774,medium
0.847805,0.470479,0.701068,0.65298,-0.209702,0.044173,-0.14603,-0.814444,-0.508875,0.407286,high
0.855129,0.477098,0.635349,0.535072,-0.209702,0,-1.10481,-0.920603,-0.591376,0.407286,medium
0.742276,0.462351,0.710346,0.660866,-0.01754,0.15281,1.707422,1.45863,-0.416063,0.481404,high
0.82943,0.400319,0.637687,0.671858,-0.533888,0.012484,1.539886,1.329119,-0.559172,0.389043,medium
0.803262,0.440875,0.628979,0.648005,-0.2476,0.001456,-0.662819,-0.764822,-0.588902,0.355285,medium
0.850334,0.432832,0.672271,0.791575,-0.352912,0.04349,-1.10481,-0.920603,-0.591376,0.341639,medium
0.750955,0.434936,0.631746,0.70538,-0.01754,0,0.743055,-0.231476,-0.591376,0.341639,low
0.856559,0.473506,0.5346,0.414916,-0.209702,0.027407,-0.506957,-0.683262,-0.531114,0.406651,low
0.852445,0.366025,0.544298,0.456432,-0.139829,0,-0.622218,-0.687954,-0.591376,0.317825,low
0.861463,0.441419,0.664095,0.386152,-0.352912,0.007189,1.131957,0.774981,-0.573078,0.341639,low
0.777634,0.408873,1,0.361355,-0.076014,0.017276,1.177505,0.908857,-0.553416,0.375856,low
0.858414,0.476519,0.623037,0.330624,-0.209702,0,-1.10481,-0.920603,-0.591376,0.409817,low
0.747584,0.435551,0.665301,0.725173,-0.01754,0.012672,1.06446,0.708157,-0.561712,0.438118,medium
0.859065,0.435099,0.685973,0.504263,-0.352912,0.032835,0.588513,0.331142,-0.543769,0.341639,medium
0.818733,0.468607,0.678864,0.764671,-0.00726,0.045127,1.070577,0.860467,-0.475912,0.367426,medium
0.865888,0.442582,0.658998,0.483314,-0.352912,0.002793,1.1912,1.040792,-0.58635,0.341639,medium
0.836277,0.489514,0.625526,0.737564,-0.209702,0.078068,1.016588,0.723653,-0.403621,0.474241,medium
0.791532,0.483875,0.655916,0.774857,-0.050659,0.045459,1.438175,1.513797,0.663688,0.387473,medium
0.796482,0.433589,0.596464,0.668658,-0.2476,0.012618,0.382742,0.11659,-0.558859,0.341639,low
0.855899,0.473421,0.572954,0.461918,-0.209702,0,-1.10481,-0.920603,-0.591376,0.407286,low
0.84651,0.387048,0.623915,0.64327,-0.533888,0.015699,1.488371,1.392671,-0.551748,0.383978,medium
0.844431,0.472321,0.696328,0.545779,-0.209702,0.105521,0.605718,-0.069479,-0.591376,0.407286,medium
0.820433,0.376633,0.610447,0.460115,0.48197,0,-1.10481,-0.920603,-0.591376,0.348664,low
0.857085,0.473012,0.552012,0.372571,-0.209702,0.054896,-0.359779,-0.634449,-0.472458,0.407286,low
0.758127,0.441858,0.445007,0.392441,-0.192634,0.013001,0.240835,0.012548,-0.563276,0.505042,low
0.820945,0.433428,0.658087,0.554797,-0.299699,0.004315,0.393748,0.125257,-0.581144,0.347349,medium
0.808413,0.477713,0.645139,0.689246,-0.00726,0.039063,1.354544,1.285155,-0.48913,0.371627,low
0.830048,0.420356,0.584088,0.664635,-0.533888,0,-1.10481,-0.920603,-0.591376,0.384025,low
0.405899,0.666071,0.561007,0.538082,0.969591,0.097556,1.537875,1.69918,-0.591376,0.785478,medium
0.43527,0.679918,0.682586,0.669376,1.013593,0.243642,1.095958,0.940299,0.408378,0.786264,medium
0.461326,0.743473,0.414362,0.250829,0.530997,0.160786,1.102106,0.996031,-0.127436,0.75866,low
0.394988,0.629139,0.480588,0.398438,1.268525,0,-1.10481,-0.920603,-0.591376,0.773641,medium
0.419122,0.654736,0.62614,0.741306,0.969591,0.24524,1.85785,1.621109,-0.591376,0.786645,medium
0.398997,0.604195,0.572357,0.528834,1.268525,0.719867,-1.10481,-0.920603,3.179625,0.759159,high
0.412972,0.624065,0.633762,0.417468,1.268525,0.085165,-0.913688,-0.920603,-0.328799,0.770093,medium
0.446555,0.656744,0.543001,0.419971,1.013593,0.257663,0.63491,0.301504,0.286095,0.773371,medium
0.404824,0.62248,0.488151,0.412311,1.268525,0.06095,-1.10481,-0.920603,-0.414441,0.758975,medium
0.299994,0.490682,0.563524,0.581453,0.916131,0.568152,0.914609,0.543653,2.794975,0.65238,medium
0.415105,0.399029,0.558656,0.414916,0.25562,0.016112,0.27589,0.057076,-0.550146,0.46975,medium
0.171924,0.466863,0.54995,0.518871,0.589832,0.387579,0.33959,0.15783,1.323307,0.628226,medium
0.267018,0.507736,0.504125,0.372571,0.916131,0.179576,1.144166,1.053263,0.06723,0.650895,medium
0.249145,0.437854,0.541556,0.398438,0.32473,0.015871,0.97637,0.633717,-0.553941,0.375755,low
0.262708,0.500423,0.538202,0.372571,0.916131,0.085123,1.077118,1.139316,-0.591376,0.640895,medium
0.305847,0.481401,0.50778,0.335489,0.916131,0.309177,0.975718,0.785264,0.926815,0.620563,medium
0.269266,0.406061,0.61282,0.3447,0.487196,0.056396,-0.970151,-0.896503,-0.503799,0.22724,medium
0.221622,0.468192,0.466611,0.320306,0.543757,0.495255,-1.10481,-0.920603,2.300041,0.508174,low
0.294471,0.521854,0.546594,0.440548,1.157154,0.131564,1.298054,1.953816,-0.151677,0.685234,medium
0.295295,0.486053,0.50615,0.499001,0.916131,0.669058,-0.742587,-0.772786,4.333628,0.73762,medium
0.284673,0.458223,0.511839,0.36894,0.334964,0.024842,0.003354,-0.920603,-0.525358,0.536537,low
0.305348,0.503145,0.617354,0.617111,0.916131,0.093012,2.045619,1.351911,-0.393624,0.677053,high
0.134891,0.510333,0.581913,0.486312,0.532892,0,1.654499,0.698378,-0.591376,0.737578,medium
0.249499,0.49746,0.587707,0.596793,0.543757,0.111466,0.728578,0.533527,-0.283607,0.640895,medium
0.293584,0.446658,0.505234,0.330624,0.334964,0.030853,0.551025,0.305645,-0.512883,0.423168,medium
0.287686,0.470506,0.49216,0.431805,0.916131,0.271897,1.119579,0.372121,0.511216,0.576619,low
0.165677,0.513012,0.566723,0.438417,0.532892,0.756778,-1.10481,-0.920603,4.483068,0.742388,medium
0.024099,0.46269,0.678636,0.522278,0.6798,0.004889,1.345375,1.295534,-0.584143,0.298598,medium
0.280288,0.418857,0.618212,0.521152,0.487196,0.141035,1.098633,0.930154,-0.102589,0.271376,medium
0.25487,0.51074,0.504125,0.353296,0.736884,0.225576,0.744743,0.502611,0.22824,0.651234,low
0.246073,0.527191,0.473208,0.353296,1.167732,0.078751,0.802799,1.433995,-0.38826,0.720872,low
0.253946,0.468937,0.479198,0.353296,0.543757,0.016283,-1.10481,-0.920603,-0.591376,0.539464,low
0.314241,0.461127,0.50505,0.448734,0.334964,0,0.413463,-0.920603,-0.591376,0.494586,low
0.284174,0.408635,0.757092,0.708325,0.487196,0.017365,-0.255428,-0.449153,-0.547335,0.132222,high
0.294907,0.532584,0.502061,0.43625,1.376922,0.062737,0.187606,0.438066,-0.418799,0.708423,medium
0,0.47139,0.538338,0.489241,-1.288128,0.373844,0.605896,-0.083873,1.091183,0.298826,medium
0.171812,0.486223,0.596384,0.505545,0.561526,0.188384,1.666684,1.376863,0.055434,0.577683,medium
0.295739,0.483145,0.550317,0.475499,0.916131,0.613828,-1.10481,-0.920603,1.748082,0.620993,medium
0.154777,0.504705,0.529411,0.574169,0.532892,0.583277,1.235699,0.598055,3.10032,0.726749,medium
0.338794,0.50499,0.470969,0.335489,0.916131,0.079972,1.015117,0.80918,-0.367147,0.680784,low
0.267495,0.517607,0.715942,0.427201,1.376922,0.068095,0.521383,0.881186,-0.488208,0.675904,low
0.213549,0.500263,0.584088,0.483314,0.589832,0.303161,1.560318,1.556255,0.211026,0.674982,medium
0.279104,0.495097,0.595417,0.539069,0.916131,0,1.639846,1.211779,-0.591376,0.643404,medium
0.240782,0.452917,0.5076,0.386152,0.32473,0.010026,-0.312641,-0.485352,-0.591376,0.368267,low
0.27692,0.497538,0.569422,0.571136,0.916131,0.226045,1.687985,1.442887,0.340588,0.643404,medium
0.261954,0.47891,0.446587,0.353296,0.916131,0.20985,2.017222,1.934556,-0.052613,0.560663,low
0.324944,0.53123,0.515585,0.490682,1.376922,0.156394,1.205966,1.198584,-0.364719,0.731015,medium
0.229625,0.476495,0.550195,0.489241,0.543757,0.151549,-0.941051,-0.836142,-0.120704,0.563073,medium
0.260891,0.498606,0.730706,0.718255,0.916131,0,1.80255,1.440418,-0.591376,0.739298,high
0.195895,0.50734,0.531022,0.398438,0.589832,0.458035,2.166272,2.059446,1.331924,0.683726,medium
0.261239,0.48584,0.621068,0.524501,0.916131,0.040023,2.026377,1.445516,-0.480638,0.6261,medium
0.13341,0.505867,0.563416,0.283224,0.532892,0.287998,0.869405,0.516585,0.599998,0.658569,low
0.326988,0.480884,0.623602,0.530947,0.916131,0.346414,0.347546,0.025431,1.119224,0.620993,high
0.309859,0.514407,0.55967,0.372571,0.916131,0.217478,2.295209,2.880221,0.10725,0.696683,medium
0.263454,0.465825,0.548347,0.427201,0.916131,0.080716,-0.006623,-0.243919,-0.392018,0.540337,medium
0.255461,0.532011,0.601479,0.489241,1.167732,0.087678,1.923227,3.24307,-0.591376,0.718583,medium
0.499766,0.206532,0.358538,0.268042,0.028277,0.015965,-1.10481,-0.920603,-0.572773,0.446215,low
0.615549,0.2464,0.377743,0.309091,0.976684,0.004082,-0.036896,-0.265382,-0.586667,0.49756,low
0.674157,0.224562,0.379491,0.320306,0.388734,0.060669,-1.021749,-0.887693,-0.486468,0.683387,low
0.667897,0.21841,0.41394,0.450702,0.388734,0.284843,1.084182,0.819178,0.355023,0.652469,low
0.649009,0.230333,0.426688,0.320306,0.693061,0.046369,-0.014252,-0.252865,-0.510222,0.615468,low
0.546808,0.222738,0.47197,0.477101,0.028277,0.00283,-0.207979,-0.462904,-0.587843,0.386257,low
0.639466,0.269009,0.62981,0.500337,0.355029,0.007687,-0.736029,-0.746985,-0.57953,0.5828,medium
0.646019,0.269807,0.469705,0.34907,0.355029,0,2.49588,2.849281,-0.591376,0.58287,low
0.63018,0.227183,0.507059,0.440548,0.964262,0,-1.10481,-0.920603,-0.591376,0.575483,medium
0.643696,0.248011,0.385125,0.320306,0.964262,0,-1.10481,-0.920603,-0.591376,0.602805,low
0.644157,0.254461,0.360617,0.219743,0.964262,0,-1.10481,-0.920603,-0.591376,0.58287,low
0.57164,0.229537,0.389959,0.303094,0.989043,0.080993,-1.10481,-0.920603,-0.467766,0.394633,low
0.691801,0.225943,0.422861,0.241277,0.388734,0,-1.10481,-0.920603,-0.591376,0.686314,low
0.6358,0.214566,0.587185,0.463696,0.964262,0.591063,-0.478049,-0.920603,2.569253,0.461291,medium
0.512836,0.207412,0.586748,0.554797,0.028277,0.018876,-1.10481,-0.920603,-0.558275,0.415483,medium
0.55759,0.220645,0.594033,0.589684,0.028277,0.014418,-0.058947,-0.280652,-0.567535,0.44984,medium
0.63757,0.235686,0.469705,0.259722,0.964262,0,-1.10481,-0.920603,-0.591376,0.61644,medium
0.686724,0.221766,0.639327,0.63037,-0.456692,0.03793,0.411887,0.145908,-0.504983,0.661298,medium
0.638624,0.238028,0.39609,0.230959,0.964262,0,-1.10481,-0.920603,-0.591376,0.61644,low
0.682137,0.185848,0.398548,0.353296,0.078291,0,-0.586962,-0.661949,-0.591376,0.471137,low
0.522764,0.226903,0.513216,0.392441,0.028277,0.003196,-1.10481,-0.920603,-0.585995,0.324262,low
0.58012,0.240849,0.479895,0.340176,0.989043,0.089208,1.067685,0.868542,-0.437806,0.466636,low
0.573177,0.225738,0.391524,0.320306,0.989043,0.110624,0.910823,0.384611,-0.341571,0.504584,low
0.487987,0.18901,0.363329,0.376103,-0.094362,0.030887,-0.481923,-0.596913,-0.536386,0.442701,low
0.530864,0.21191,0.46894,0.526685,0.028277,0,-1.10481,-0.920603,-0.591376,0.415483,medium
0.595087,0.232277,0.416858,0.283224,0.989043,0.04562,-1.10481,-0.920603,-0.514435,0.464863,low
0.633576,0.227112,0.324346,0.161482,0.964262,0,-1.10481,-0.920603,-0.591376,0.702947,low
0.555,0.223892,0.423637,0.419971,0.028277,0.022145,-1.10481,-0.920603,-0.552127,0.513831,low
0.627871,0.229008,0.400951,0.3447,0.964262,0.13645,0.129164,-0.134268,-0.265184,0.575923,low
0.547876,0.212426,0.603978,0.481788,0.028277,0.005084,-0.876521,-0.818256,-0.582775,0.512634,medium
0.646685,0.257478,0.467911,0.379541,0.355029,0,-1.10481,-0.920603,-0.591376,0.58287,low
0.570457,0.229505,0.424408,0.309091,0.989043,0.100301,-1.10481,-0.920603,-0.412918,0.39432,low
0.523687,0.230853,0.488365,0.510552,0.028277,0.003087,-1.10481,-0.920603,-0.591376,0.361845,medium
0.646017,0.269629,0.544039,0.452641,0.355029,0,-1.10481,-0.920603,-0.591376,0.58287,low
0.640714,0.224856,0.346733,0.325568,0.964262,0.155796,-0.996124,-0.880177,-0.249385,0.706545,low
0.637318,0.237896,0.39609,0.296805,0.964262,0,-1.10481,-0.920603,-0.591376,0.57337,low
0.64742,0.227091,0.433612,0.357389,0.964262,0.233601,-0.668739,-0.720126,0.122127,0.652896,low
0.648137,0.252734,0.562546,0.484821,0.964262,0.037734,-1.10481,-0.920603,-0.591376,0.58287,low
0.623181,0.255823,0.691374,0.722355,0.678198,0.043011,1.299484,1.130039,-0.524828,0.671574,high
0.56861,0.233897,0.391524,0.330624,0.989043,0.01607,-1.067856,-0.905514,-0.573265,0.391838,low
0.579968,0.220604,0.513898,0.429524,0.391221,0.027185,0.143269,-0.096574,-0.54371,0.475351,low
0.502957,0.215538,0.418896,0.275856,0.028277,0.003003,-1.10481,-0.920603,-0.588539,0.382424,low
0.610397,0.243868,0.57599,0.825532,0.976684,0.001292,-1.10481,-0.920603,-0.589202,0.494586,medium
0.638909,0.220898,0.616822,0.616033,0.964262,0.700287,-1.054225,-0.920603,3.830982,0.707673,medium
0.645573,0.258075,0.429657,0.427201,0.355029,0.012292,-1.10481,-0.920603,-0.570283,0.58287,medium
0.637165,0.256197,0.493192,0.398438,0.355029,0,-1.10481,-0.920603,-0.591376,0.667812,low
0.48973,0.813874,0.547348,0.553923,0.56921,0.163516,1.135222,1.486859,-0.284588,0.715514,medium
0.48232,0.818357,0.570849,0.460115,0.56921,0.098556,-0.111172,-0.376143,-0.4686,0.719589,medium
0.562704,0.823589,0.452393,0.325568,0.56921,0.674609,-0.610834,-0.920603,3.337607,0.731365,medium
0.474526,0.738828,0.373553,0.296805,0.729712,0.101776,0.73134,0.278026,-0.376953,0.756169,low
0.530105,0.817767,0.49401,0.477101,0.56921,0.171889,-0.162412,-0.475554,-0.179172,0.714578,medium
0.490142,0.832549,0.527625,0.448734,0.56921,0.26522,-0.546315,-0.69671,-0.422003,0.795241,medium
0.486313,0.801127,0.418896,0.442644,0.496936,0.173099,0.98638,1.180928,-0.228318,0.715652,medium
0.492356,0.778475,0.492367,0.446736,0.496936,0.638572,0.899689,0.71949,2.526751,0.716887,low
0.547364,0.823307,0.455619,0.296805,0.56921,0.506638,-0.833421,-0.803156,1.735502,0.730916,low
0.485811,0.823287,0.498599,0.522278,0.56921,0.416219,-0.71592,-0.82464,0.866453,0.719995,medium
0.464022,0.83616,0.448762,0.325568,0.623026,0.539124,-0.032411,-0.065292,1.865781,0.715514,low
0.51953,0.804566,0.453282,0.372571,0.496936,0.372206,1.280494,1.194438,-0.591376,0.737,medium
0.474285,0.778439,0.376562,0.379541,0.878125,0.160804,0.484935,0.248391,-0.175877,0.716887,medium
0.549563,0.817794,0.685511,0.691377,0.56921,0.43832,1.911252,1.455379,0.777237,0.732873,high
0.489903,0.836169,0.610447,0.533026,0.56921,0.328012,-1.10481,-0.920603,0.030042,0.716545,medium
0.509779,0.830587,0.537929,0.500337,0.56921,0.111867,-0.500076,-0.723932,-0.502564,0.714873,medium
0.473382,0.844204,0.638346,0.520017,0.623026,0.876585,-1.10481,-0.920603,4.829342,0.723209,high
0.462757,0.770399,0.483765,0.340176,0.530997,0.155832,1.203706,0.987834,-0.234099,0.737461,low
0.544934,0.795132,0.496428,0.389335,0.496936,0.053666,0.022007,0.411231,-0.485868,0.706594,medium
0.483723,0.820369,0.539556,0.478682,0.56921,0.108799,0.206827,-0.007176,-0.455103,0.71941,medium
0.520326,0.808927,0.473944,0.442644,0.496936,0.306414,0.1315,-0.238343,0.159203,0.71708,medium
0.801914,0.919774,0.414781,0.290193,-0.235448,0.079681,-1.10481,-0.920603,-0.442236,0.793764,low
0.813832,0.912427,0.410071,0.259722,-0.235448,0.086221,1.370781,1.043487,-0.409519,0.784102,low
0.811835,0.892792,0.444688,0.303094,-0.222842,0.128465,0.763658,-0.920603,-0.590003,0.781125,low
0.777678,0.898172,0.428553,0.207458,0.021121,0,-1.10481,-0.920603,-0.591376,0.77988,low
0.816372,0.919996,0.435363,0.303094,-0.235448,0,-1.10481,-0.920603,-0.591376,0.793971,low
0.727749,0.90195,0.469196,0.296805,-0.098067,0.225472,0.760675,-0.920603,-0.103928,0.824354,low
0.801114,0.912492,0.469196,0.357389,-0.235448,0,-1.10481,-0.920603,-0.591376,0.788184,low
0.926906,0.058037,0.61171,0.580743,-0.271111,0.050216,-1.10481,-0.920603,-0.542697,0.76718,low
0.91858,0.03579,0.424791,0.207458,-0.271111,0.495383,0.235721,-0.22084,1.939894,0.883526,low
0.916698,0.092424,0.510268,0.504263,-1.01336,0.036114,-0.455785,-0.582731,-0.513046,0.722518,medium
0.891369,0.038678,0.55843,0.424836,-0.271111,0.079219,1.67225,1.187782,-0.491244,0.900082,medium
0.852984,0.038426,0.569832,0.46718,-0.639166,0.408664,0.949102,0.68575,1.119586,0.92008,medium
0.963696,0.12736,0.41394,0.382889,-1.286377,0.15896,-1.10481,-0.920603,-0.25097,0.631717,low
0.931209,0.032185,0.35713,0.296805,-0.271111,0.247344,-1.10481,-0.920603,-0.591376,0.883646,low
0.953316,0.077888,0.513045,0.275856,-0.271111,0.095048,0.867841,0.468941,-0.414645,0.811609,low
0.975229,0.121343,0.49091,0.496287,-1.286377,0,-1.10481,-0.920603,-0.591376,0.574463,medium
0.914799,0.030029,0.504311,0.494908,-0.271111,0.349525,1.667169,-0.734436,0.702123,0.870623,low
0.998835,0.11328,0.472962,0.417468,-1.693001,0,-1.10481,-0.920603,-0.591376,0.682885,low
0.910778,0.09323,0.526569,0.31482,-1.783405,0,-0.99745,-0.887983,-0.591376,0.481404,low
0.928679,0.045993,0.503192,0.3447,-0.271111,0.371002,0.046451,-0.212993,0.921188,0.863189,low
0.969732,0.109872,0.405149,0.417468,-1.693001,0.010793,-1.10481,-0.920603,-0.591376,0.67783,low
0.950515,0.041574,0.446273,0.207458,-0.271111,0.764216,-1.10481,-0.920603,3.892728,0.868607,low
0.958576,0.099939,0.529853,0.330624,-1.693001,0,-1.10481,-0.920603,-0.591376,0.536537,medium
0.919176,0.01019,0.399996,0.463696,-1.841173,0.051387,-1.10481,-0.920603,-0.541571,1,low
0.974703,0.129762,0.36856,0.389335,-1.286377,0,-1.10481,-0.920603,-0.591376,0.767688,low
0.876489,0.051046,0.196789,0.484821,-0.271111,0,-1.10481,-0.920603,-0.591376,0.943499,low
0.974248,0.077448,0.57819,0.499001,-0.815007,0.037681,-1.10481,-0.920603,-0.521688,0.699691,low
0.939234,0.043671,0.422079,0.241277,-0.271111,0.785912,-1.10481,-0.920603,3.696657,0.868607,low
0.96705,0.084557,0.475884,0.392441,-1.693001,0,-1.10481,-0.920603,-0.591376,0.536193,low
0.986997,0.051623,0.100636,0.268042,-0.815007,0.00208,-1.10481,-0.920603,-0.591376,0.915595,low
0.905971,0.038051,0.493192,0.424836,-0.271111,0,-1.10481,-0.920603,-0.591376,0.851239,medium
0.896846,0.070985,0.493601,0.454551,-0.271111,0.441314,-0.269628,-0.920603,1.01568,0.846217,low
0.737245,0.616056,0.568392,0.494908,0.375462,0.400277,1.189564,0.969909,1.174088,0.667342,medium
0.743063,0.62984,0.537518,0.219743,0.375462,0.281194,1.127108,0.839157,0.208999,0.667087,low
0.839847,0.558408,0.537518,0.472236,0.204727,0.150982,1.481583,1.242252,-0.267383,0.64946,low
0.869972,0.611642,0.418491,0.250829,-0.33635,0.081961,-0.875036,-0.920603,-0.443274,0.699849,low
0.859428,0.591562,0.519693,0.325568,0.204727,0,-0.454981,-0.920603,-0.591376,0.704258,low
0.762642,0.61433,0.540227,0.340176,0.375462,0.138118,1.825848,1.782409,-0.271883,0.707259,medium
0.840311,0.560829,0.558656,0.431805,0.204727,0.163178,1.170383,0.909405,-0.205328,0.64946,medium
0.857467,0.605126,0.531892,0.414916,0.062194,0.064579,-0.114225,-0.348033,-0.467566,0.699075,medium
0.796547,0.617149,0.514745,0.268042,0.257808,0.34936,1.685636,-0.920603,-0.591376,0.691994,low
0.821229,0.629618,0.549213,0.250829,0.257808,0.097527,0.97658,0.407419,-0.41945,0.686435,low
0.85316,0.636617,0.551651,0.259722,-0.088976,0.214291,3.01472,2.790491,-0.244922,0.687307,low
0.774293,0.615189,0.618278,0.241277,0.375462,0.140032,2.29397,2.079253,-0.248217,0.708041,low
0.865281,0.608384,0.54672,0.361355,-0.088976,0.460532,2.364473,-0.920603,0.528221,0.698903,medium
0.784285,0.616712,0.525962,0.290193,0.257808,0.334398,1.185535,0.62514,0.655442,0.708041,low
0.746549,0.591367,0.502251,0.357389,0.067334,0,-1.10481,-0.920603,-0.591376,0.681981,low
0.816038,0.569458,0.710545,0.613296,0.385507,0,2.314436,2.102208,-0.591376,0.689032,medium
0.812099,0.625425,0.54672,0.440548,0.257808,0.111417,2.233996,1.883643,-0.591376,0.691994,medium
0.757208,0.638594,0.54672,0.330624,0.900711,0.562753,2.419837,1.600602,-0.591376,0.680153,medium
0.868477,0.613701,0.132232,0.325568,-0.33635,0.098285,-1.10481,-0.920603,-0.440697,0.698948,medium
0.812909,0.646596,0.607948,0.516548,0.271757,0.102341,1.472363,1.372478,-0.402858,0.666021,medium
0.795339,0.642517,0.593292,0.330624,0.271757,0.145772,1.876193,1.545798,-0.229415,0.659117,medium
0.73647,0.613341,0.818038,0.871795,0.375462,0,1.813667,1.395653,-0.591376,0.667049,high
0.894105,0.578795,0.534741,0.303094,-0.022783,0.169209,-0.701007,-0.920603,-0.357082,0.726726,low
0.741264,0.629965,0.528967,0.309091,0.375462,0.446619,0.928031,0.562133,1.421982,0.669079,low
0.834517,0.595367,0.492367,0.283224,0.204727,0.075182,0.341629,0.067715,-0.43716,0.704315,medium
0.738716,0.61541,0.577334,0.468888,0.375462,0.405511,1.187101,0.965793,1.225057,0.667361,medium
0.880683,0.596667,0.58016,0.376103,-0.022783,0.055382,-1.10481,-0.920603,-0.483737,0.708165,medium
0.822689,0.619793,0.550439,0.3447,0.257808,0.169701,1.87613,1.565302,-0.308666,0.691994,medium
0.884769,0.572524,0.578284,0.386152,-0.022783,0.067471,-1.10481,-0.920603,-0.466365,0.699407,medium
0.858126,0.575708,0.494416,0.309091,0.204727,0.08929,-1.10481,-0.920603,-0.401106,0.689032,low
0.721251,0.627176,0.48598,0.325568,0.375462,0.345292,1.415529,1.214511,0.66398,0.668521,low
0.801364,0.566998,0.64652,0.561583,0.385507,0.491003,-1.10481,-0.920603,-0.591376,0.67736,high
0.843131,0.617352,0.549213,0.372571,-0.088976,0,-1.10481,-0.920603,-0.591376,0.691167,medium
0.842924,0.559957,0.426311,0.303094,0.204727,0.14748,1.46265,1.165571,-0.314518,0.64946,medium
0.76223,0.586356,0.527474,0.372571,0.067334,0.166218,1.538449,1.341354,-0.241702,0.691973,medium
0.796958,0.617288,0.639706,0.325568,0.257808,0.200118,1.840556,1.778803,-0.171614,0.691994,medium
0.89039,0.567453,0.6115,0.438417,-0.022783,0.051308,-0.805282,-0.790642,-0.541737,0.726726,medium
0.747207,0.59572,0.59493,0.460115,0.067334,0.075472,1.308004,0.949188,-0.459295,0.681981,medium
0.717393,0.633193,0.490279,0.283224,0.375462,0.37833,1.256108,0.922014,0.747182,0.686872,low
0.851249,0.617604,0.505968,0.309091,-0.088976,0.174076,-1.10481,-0.920603,-0.422353,0.698903,medium
