@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute nani numeric
@attribute wetlands numeric
@attribute lat_dd numeric
@attribute lon_dd numeric
@attribute wsarea_km2 numeric
@attribute lake_area_ha numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute snow_yrmean numeric
@attribute fire numeric
@attribute fire_yrmean numeric
@attribute lst numeric
@attribute lst_yrmean numeric
@attribute npp numeric
@attribute npp_yrmean numeric
@attribute precip numeric
@attribute precip_yrmean numeric
@attribute tmean numeric
@attribute tmean_yrmean numeric
@attribute atmo_pdep_2002 numeric
@attribute atmo_pdep_2007 numeric
@attribute tot_ndep_2000 numeric
@attribute tot_ndep_2007 numeric
@attribute tot_sdep_2000 numeric
@attribute tot_sdep_2007 numeric
@attribute n_cbnf_2007 numeric
@attribute n_crop_n_rem_2007 numeric
@attribute n_fert_farm_2007 numeric
@attribute n_fert_urban_2007 numeric
@attribute human_n_demand_2007 numeric
@attribute n_human_waste_2007 numeric
@attribute n_livestock_food_demand_2007 numeric
@attribute n_livestock.waste_2007 numeric
@attribute n_livestock_n_content_2007 numeric
@attribute n_rock_2007 numeric
@attribute p_crop_removal_2007 numeric
@attribute p_f_fertilizer_2007 numeric
@attribute p_livestock_demand_2007 numeric
@attribute p_livestock_waste_2007 numeric
@attribute p_livestock_production_2007 numeric
@attribute p_nf_fertilizer_2007 numeric
@attribute p_human_food_demand_kg_2007 numeric
@attribute p_human_nonfood_demand_kg_2007 numeric
@attribute p_human_waste_kg_2007 numeric
@attribute p_accumulated_ag_inputs_2007 numeric
@attribute napi numeric
@attribute 'total input' numeric
@attribute legacy numeric
@attribute damdensws numeric
@attribute pctwdwet2011ws numeric
@attribute pcthbwet2011ws numeric
@attribute runoffws numeric
@attribute clayws numeric
@attribute sandws numeric
@attribute omws numeric
@attribute bfiws numeric
@attribute agkffactws numeric
@attribute p2o5ws numeric
@attribute depth numeric
@attribute logchl_A {'\'(-inf-0.980205]\'','\'(0.980205-1.960411]\'','\'(1.960411-inf)\''}

@data
0.130035,0,0.394787,0.219739,-0.096989,-0.131818,0.582096,0.468888,0.572075,-0.156255,-0.316241,-0.210972,0.571746,0.776229,0.407072,0.75284,-0.939029,0.101546,0.383221,-0.225294,-0.224958,0.488297,0.444573,0.183391,0.116636,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.281957,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0,-0.771855,0.558205,0.85186,0.63875,0.139001,0.615009,0,1.817714,0.36132,'\'(0.980205-1.960411]\''
0.155279,0.166833,0.338608,0.270637,-0.09396,-0.127825,0.624971,0.619769,0.647029,-0.156255,-0.118333,-0.462414,0.64154,0.816566,0.460948,0.743672,-0.762309,-0.957162,-0.21414,-0.016742,1.21113,0.445758,0.474598,0.209138,0.18311,-0.867303,-1.086036,-1.055057,0.000232,0.029998,0.02411,0,-1.10481,-0.961101,0.076611,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.428845,-0.50628,-0.460293,-0.530055,-1.297934,-0.803146,-0.983951,-1.176753,-0.271511,0,0.287722,0.428117,0.722394,0.742211,0.016012,0.819436,0,-0.221888,0.370135,'\'(0.980205-1.960411]\''
0.149902,0,0.34742,0.264496,-0.097223,-0.131748,0.711054,0.785029,0.779748,-0.156255,-0.316241,-0.411106,0.086392,0.818535,0.346544,0.720801,-1.186823,-0.766946,-0.233962,0.143732,0.125322,0.438048,0.472189,0.195894,0.191412,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.385834,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0,-0.771855,0.298826,0.837146,0.672963,0.130743,0.844988,0,-0.537248,0.255603,'\'(1.960411-inf)\''
0.185638,0.2738,0.524024,0.032896,-0.093951,-0.091707,0.483317,0.332103,0.04492,-0.156255,-0.316241,-0.276793,0.533715,0.986149,0.931704,0.082003,-0.015036,-0.441946,0.778324,-0.723115,-1.39091,0.525869,0.572697,0.282138,0.206613,-0.867303,-1.086036,-1.055057,0.035126,0.050258,0.040994,0,-1.10481,-0.961101,0.230815,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.420719,-0.50025,-0.454386,-0.52208,-1.297934,-0.796658,-0.982367,-1.176753,-0.20249,0.122582,0.653927,0.737078,0.7202,0.629563,0.202449,0.504694,0.000667,-0.268744,0.565418,'\'(0.980205-1.960411]\''
0.30835,0.314355,0.312676,0.137357,-0.078509,-0.041894,0.598135,0.325052,0,9.646556,-0.18081,1.557131,1.451555,0.612748,0.363088,0.601822,-1.287543,0.818603,0.809197,1.223748,-1.01948,0.609335,0.542332,0.117948,0.12872,-0.840246,-1.016189,-0.952251,0.024377,0.19646,0.173815,0.015762,-1.04818,-0.930249,0.306891,-0.864299,0,-0.945652,-0.902348,-0.842139,-0.423211,-0.059883,-0.013911,0.030455,-1.067685,-0.433829,-0.971159,-0.554203,-0.329357,0.077589,1.085233,0.453591,0.457219,0.892115,0.201655,0.687501,0.000277,-0.110236,0.325813,'\'(1.960411-inf)\''
0.129238,0.005866,0.569185,0.073024,-0.092926,-0.061571,0.43777,0.120663,0.845974,-0.156255,-0.160209,0.157657,-0.334348,0.766244,0.64218,0.391161,0.887289,-0.275299,-0.244057,-0.418915,-0.35081,0.633775,0.673899,0.203725,0.232431,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.367448,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.288291,0,-0.734598,0.81032,0.480755,0.8247,0.324788,0.870005,0,0.289944,0.66237,'\'(-inf-0.980205]\''
0.14977,0.018951,0.511387,0.096794,-0.096989,-0.118966,0.470717,0.139445,0.871789,-0.156255,-0.316241,-1.242255,-1.094214,0.824302,0.43501,0.008447,-1.4422,-1.934111,-0.780866,-1.317934,-2.164427,0.32577,0.348118,0.088986,0.09355,-0.867303,-1.086036,-1.055057,0.001447,0.022408,0.017906,0,-1.10481,-0.961101,0.068023,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.429263,-0.528897,-0.482387,-0.560069,-1.297934,-0.820396,-0.984032,-1.176753,-0.341681,0,-0.651497,0.682506,0.365939,0.905227,0.206612,0.893188,0,-0.17359,0.702496,'\'(-inf-0.980205]\''
0.805705,0.164699,0.542794,0.053931,-0.097211,-0.131234,0.496627,0.75305,0.055861,-0.156255,-0.182005,1.390846,1.204522,0.783696,0.441778,0,-1.480466,0.541498,1.021716,-0.723115,-1.39091,0.723568,0.760103,0.305631,0.139746,-0.867303,-1.086036,-1.055057,0.467257,0.776879,0.767088,0,-1.10481,-0.961101,0.397909,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.185842,4.204532,4.848459,4.197376,-1.297934,2.196672,-0.935894,-1.176753,-0.341681,0,0.274165,0.693242,0.768643,0.586697,0.250969,0.626594,0,-0.69039,0.406149,'\'(0.980205-1.960411]\''
0.414595,0.423995,0.305867,0.158804,-0.09719,-0.12602,0.709404,0.733492,0,-0.156255,1.995013,1.479052,1.819649,0.66241,0.234255,0,-5.767254,1.251188,1.705248,1.223748,-1.01948,0.536558,0.560834,0.021285,0.028277,-0.867303,-1.086036,-1.055057,0.102033,0.320378,0.29586,0,-1.10481,-0.961101,0.237282,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.415379,-0.068107,-0.022296,0.020607,-1.297934,-0.441949,-0.981326,0.757198,-0.341681,0.408447,0.202486,0.263466,0.723644,0.650152,0.037013,0.726643,0.006187,-1.594921,0.36132,'\'(1.960411-inf)\''
0.35634,0.007263,0.54139,0.080672,-0.096765,-0.125109,0.353528,0.222066,0.851423,-0.156255,-0.26929,-0.360315,-0.227268,0.828955,0.515926,0.255017,0.24556,-1.442816,-0.615252,-1.002834,-1.753785,0.610833,0.552289,0.178452,0.184716,-0.867303,-1.086036,-1.055057,0.015207,0.260649,0.236325,0,-1.10481,-0.961101,0.276789,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.426584,0.104432,0.154875,0.224119,-1.297934,-0.296746,-0.983509,-1.176753,0.13342,0,-0.725726,0.689167,0.448845,0.832761,0.274242,0.839158,0,0.398591,0.51821,'\'(-inf-0.980205]\''
0.148413,0.044024,0.48348,0.089179,0.035975,-0.12514,0.358538,0.137242,0.761703,0.549209,-0.213356,0.004998,-0.100422,0.777679,0.539677,0.33261,-0.454063,-0.364903,-0.391982,-1.317934,-2.164427,0.444073,0.468169,0.124081,0.144088,-0.867303,-1.086036,-1.055057,0.01199,0.015956,0.012687,0,-1.10481,-0.961101,0.152807,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.425294,-0.528562,-0.482075,-0.559622,-1.297934,-0.819229,-0.983259,-1.176753,-0.303666,0,-0.492256,0.682882,0.395188,0.88403,0.1916,0.878835,0,0.061366,0.607678,'\'(0.980205-1.960411]\''
0.317591,0.01886,0.564836,0.062538,-0.084829,-0.115474,0.262189,0.181877,0.073598,-0.156255,0.202914,0.670991,0.686125,0.785309,0.743458,0.208501,0.787965,0.418934,0.70608,-0.516251,-0.660561,0.657722,0.743882,0.236298,0.217401,-0.867303,-1.086036,-1.055057,0.024929,0.213986,0.190699,0,-1.10481,-0.961101,0.321244,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.423318,-0.0059,0.041288,0.094724,-1.297934,-0.390489,-0.982874,-1.176753,-0.158132,0,-0.652075,0.878537,0.714825,0.668475,0.175449,0.8259,0,0.110216,0.442692,'\'(-inf-0.980205]\''
0.217004,0,0.580549,0.058402,-0.092659,-0.131204,0.365975,0.186509,0.009127,-0.156255,0.795768,1.011962,0.825386,0.680738,0.690407,0.047277,0.760753,0.618583,0.844715,-0.418915,-0.35081,0.583457,0.719461,0.206956,0.207338,-0.867303,-1.086036,-1.055057,0.010718,0.098125,0.082575,0,-1.10481,-0.961101,0.377552,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.426175,-0.375915,-0.331855,-0.360386,-1.297934,-0.700488,-0.983432,-1.176753,-0.291402,0,-0.771855,0.805036,0.77709,0.620383,0.141174,0.79819,0,0.662128,0.473747,'\'(-inf-0.980205]\''
0.134401,0,0.661469,0.039195,-0.09719,-0.131458,0.259292,0.445928,0.906235,-0.156255,-0.13682,-1.006765,-0.572045,0.959212,0.61957,0.62288,0.889359,-2.115204,-0.073589,-1.417791,-0.799003,0.391739,0.469228,0.122019,0.126153,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.5984,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0,-0.771855,0.841229,0.549464,0.831578,0.152478,0.923099,0,-0.938471,0.718544,'\'(-inf-0.980205]\''
0.245439,0.053598,0.518591,0.072015,-0.014762,0.428905,0.324346,0.120663,0.687506,3.568336,0.04392,0.720987,0.29497,0.768844,0.633513,0.356139,-0.039929,0.169859,0.151445,-0.906066,-1.628084,0.543898,0.534555,0.153712,0.156884,-0.856044,-1.044996,-0.998277,0.004281,0.124431,0.106307,0.020454,-1.029497,-0.923146,0.238717,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.282661,-0.838104,-0.984115,-1.176753,-0.269231,0.000079,-0.431826,0.686776,0.559729,0.810326,0.21378,0.854672,0.00039,0.160016,0.718006,'\'(-inf-0.980205]\''
0.211691,0.065406,0.436946,0.099661,-0.061661,-0.007286,0.441776,0.244218,0.039768,-0.156255,-0.211166,0.574129,0.880471,0.878755,0.646494,0.015823,-0.784501,-0.195191,0.771045,-0.528742,-1.774122,0.578246,0.665468,0.157711,0.141645,-0.822932,-0.934864,-0.990635,0.001912,0.080948,0.067401,0.053052,-0.90397,-0.857484,0.381415,-0.835562,0,-0.864999,-0.839347,-0.797514,-0.428996,-0.404079,-0.359746,-0.396577,-0.925931,-0.695898,-0.931204,-1.075421,-0.335156,0.051817,-0.645608,0.688475,0.596364,0.814173,0.116473,0.887378,0.000839,-0.09153,0.608095,'\'(-inf-0.980205]\''
0.133891,0,0.553943,0.081266,-0.097174,-0.132611,0.35056,0.216179,0.818148,-0.156255,-0.316241,0.074963,-0.510494,0.840455,0.579167,0.50469,-0.184339,-0.7962,-0.790499,-1.317934,-2.164427,0.580117,0.557498,0.149926,0.179059,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.153953,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0,-0.771855,0.752336,0.18194,0.951777,0.161032,0.902174,0,0.179274,0.46949,'\'(-inf-0.980205]\''
0.165217,0.102923,0.59593,0.031185,-0.097175,-0.133794,0.443726,0.3512,0.647244,-0.156255,-0.117935,0.051749,0.030906,0.48865,0.594158,0.045751,0.230888,-0.474074,-0.021324,-0.418915,-0.35081,0.228614,0.248679,0.116084,0.127812,-0.867303,-1.086036,-1.055057,0.005454,0.03722,0.030075,0,-1.10481,-0.961101,0.776149,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,2.773199,0.107941,-0.771855,0.793157,0.69763,0.627482,0.125085,0.682746,0,0.329165,0.36132,'\'(-inf-0.980205]\''
0.139429,0,0.630029,0.03375,-0.096145,-0.12937,0.344371,0.237248,0.477426,-0.156255,0.01242,-0.050096,0.43706,0.884912,0.553967,0.497953,1.791881,-1.190142,0.271527,-1.272513,0.692131,0.457037,0.555153,0.17946,0.202142,-0.867303,-1.086036,-1.055057,0.000502,0.01132,0.008967,0,-1.10481,-0.961101,0.454778,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.429584,-0.543736,-0.496882,-0.57986,-1.297934,-0.831641,-0.984096,-1.176753,-0.341681,0,-0.771855,0.667275,0.422243,0.891863,0.122089,0.827861,0,0.35799,0.520255,'\'(-inf-0.980205]\''
0.243141,0.037045,0.551086,0.079882,-0.096102,-0.102983,0.283107,0.153898,0.856481,-0.156255,-0.258018,0.012825,-0.526471,0.828035,0.526022,0.512971,-0.12064,-0.98698,-0.949684,-1.002834,-1.753785,0.584763,0.540992,0.160483,0.180499,-0.867303,-1.086036,-1.055057,0.007471,0.129676,0.111105,0,-1.10481,-0.961101,0.294535,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.427109,-0.297304,-0.25363,-0.260634,-1.297934,-0.636914,-0.983611,-1.176753,-0.341681,0,-0.536577,0.813471,0.347441,0.880632,0.233217,0.862927,0,0.205738,0.628326,'\'(-inf-0.980205]\''
0.130583,0,0.630271,0.060378,-0.09707,-0.132802,0.441448,0.225473,0.892389,-0.156255,-0.316241,-0.462414,-0.623755,0.806339,0.593647,0,0.213996,-1.225698,-0.550207,-1.272513,0.692131,0.39596,0.476853,0.125743,0.158841,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.229454,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0,-0.771855,0.636378,0.394708,0.871969,0.099711,0.906814,0,1.154886,0.171383,'\'(-inf-0.980205]\''
0.132363,0,0.568432,0.029612,-0.097209,-0.133721,0.534459,0.36783,0.007331,-0.156255,-0.316241,1.443949,0.857824,0.751488,0.60276,0,-0.555294,0.502173,0.665917,-0.418915,-0.35081,0.11574,0.088094,0.114912,0.106533,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.618898,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0,-0.771855,0.700474,0.771989,0.531109,0.108839,0.605324,0,-0.461812,0.395905,'\'(0.980205-1.960411]\''
1,0,0.501601,0.04589,-0.097232,-0.133611,0.443403,0.339253,0,-0.156255,-0.316241,0.256889,1.082617,0.875586,0.533855,0.001618,-1.941307,-1.031735,0.881232,-0.723115,-1.39091,0.755637,0.768255,0.353452,0.187138,-0.867303,-1.086036,-1.055057,0.868417,1,1,0,-1.10481,-0.961101,0.834671,-0.877114,0,-0.966664,-0.920603,-0.850623,0.367628,6.567196,7.742051,6.250128,-1.297934,3.256238,-0.821173,-1.176753,-0.341681,0,-0.771855,0.538009,0.710488,0.547961,0.10577,0.457671,0,-0.420445,0.520255,'\'(-inf-0.980205]\''
0.973345,0,0.487739,0.048066,-0.09723,-0.133336,0.46894,0.367458,0.058755,-0.156255,-0.316241,-0.210972,0.497052,1,1,0,-2.152846,-0.06822,0.924999,-0.723115,-1.39091,0.749,0.738658,0.382209,0.14238,-0.867303,-1.086036,-1.055057,0.735956,0.970904,0.969611,0,-1.10481,-0.961101,0.909091,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.129512,5.096236,5.933675,4.978819,-1.297934,2.605256,-0.924548,-1.176753,-0.341681,0,-0.771855,0.598136,0.743533,0.661364,0.078061,0.69924,0,-0.420445,0.36132,'\'(0.980205-1.960411]\''
0.143488,0.025812,0.635441,0.080617,-0.086649,-0.129256,0.42325,0.570366,0.145375,-0.156255,-0.316241,2.25498,1.084159,0.684917,0.183246,0.151317,-2.961588,-0.157196,-0.139328,-0.262364,0.371244,0.134682,0.175265,0.00831,0.035225,-0.844856,-1.063288,-1.049608,0,0,0,0.021905,-1.017533,-0.930904,0.215285,-0.872297,0,-0.919136,-0.885034,-0.823471,-0.42969,-0.552344,-0.505273,-0.591376,-0.802884,-0.814756,-0.961227,-0.769242,-0.341681,0.017933,-0.712109,0.335541,0.806692,0.627277,0.165015,0.831078,0.001539,1.215205,0.344842,'\'(-inf-0.980205]\''
0.6594,0,0.367582,0.128347,-0.097058,-0.12425,0.472715,0.424836,0,-0.156255,-0.316241,2.25498,1.874344,0.640237,0.177478,0.421619,-3.72626,1.572218,1.145897,0.892872,0.208287,0.724585,0.724291,0.061824,0.05942,-0.867303,-1.086036,-1.055057,0.202194,0.609242,0.592531,0,-1.10481,-0.961101,0.32493,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.330649,3.080857,3.500701,3.192105,-1.297934,1.648723,-0.964709,-1.176753,-0.341681,0,-0.771855,0.539464,0.352742,0.922628,0.015886,0.730411,0,-0.420445,0.338906,'\'(0.980205-1.960411]\''
0.242765,0.169504,0.493257,0.073118,-0.096852,-0.11272,0.271071,0.120663,0,-0.156255,-0.316241,2.087498,1.632316,0.767056,0.410287,0.338976,-2.130152,0.502407,1.115965,-0.723115,-1.39091,0.49368,0.564361,0.070864,0.055693,-0.867303,-1.086036,-1.055057,0.008247,0.128783,0.110287,0,-1.10481,-0.961101,0.308332,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.428195,-0.408177,-0.363795,-0.401861,-1.297934,-0.726671,-0.983823,-1.176753,0.284724,0.177768,-0.771855,0.494586,0.684226,0.652587,0.145681,0.601008,0.000053,-0.558653,0.498276,'\'(-inf-0.980205]\''
0.135791,0,0.597453,0.068256,-0.097185,-0.132336,0.362657,0.120663,0.8666,-0.156255,-0.008381,-0.360315,-0.547687,0.86348,0.6531,0.385455,0.793303,-0.523725,-0.129257,-0.418915,-0.35081,0.512926,0.60974,0.164404,0.192262,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.426292,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,3.273824,0,-0.771855,0.744315,0.502187,0.785908,0.326407,0.873739,0,0.023341,0.495627,'\'(-inf-0.980205]\''
0.137203,0,0.577753,0.070593,-0.097179,-0.132653,0.322419,0.120663,0.864292,-0.156255,-0.316241,0.166749,0.0027,0.847144,0.640588,0.438187,1.210627,-0.524928,-0.085861,-0.418915,-0.35081,0.667427,0.74326,0.227671,0.255203,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.508484,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0,-0.771855,0.80969,0.426897,0.836851,0.260363,0.820225,0,-0.240226,0.520255,'\'(-inf-0.980205]\''
0.478059,0.156031,0.337381,0.118799,-0.088919,-0.125098,0.657168,0.693769,0,-0.156255,-0.316241,0.643507,1.397518,0.871417,0.590576,0.318682,-1.48941,-0.661778,1.173465,1.223748,-1.01948,0.803125,0.815414,0.224974,0.124556,-0.84436,-1.02697,-0.997077,0.028753,0.400875,0.377485,0.011733,-1.062034,-0.9395,0.37187,-0.862191,0,-0.946507,-0.903843,-0.841503,-0.420853,1.115089,1.238011,1.317359,-1.297934,0.497524,-0.971663,-0.271537,-0.286373,0.151842,-0.636458,0.386828,0.708616,0.619943,0.157431,0.446904,0.000139,0.2713,0.690184,'\'(1.960411-inf)\''
0.371025,0.178391,0.309397,0.132153,-0.096932,-0.130699,0.416446,0.26642,0,-0.156255,-0.316241,1.078716,1.578715,0.878307,0.596702,0.215605,-1.621463,-0.747975,1.093917,1.223748,-1.01948,0.67307,0.676222,0.120916,0.112243,-0.753334,-0.815437,-0.596322,0.027921,0.246986,0.222873,0.075049,-0.824313,-0.793451,0.365913,-0.798273,0.000033,-0.821854,-0.792265,-0.790213,-0.42112,0.077935,0.127506,0.193275,-0.217434,-0.289814,-0.8983,-1.176753,0.383544,0.187088,-0.771855,0.455703,0.543732,0.835698,0.0947,0.556836,0.003018,0.073571,0.595826,'\'(-inf-0.980205]\''
0.255116,0.047004,0.552381,0.060969,0.07262,0.42977,0.336109,0.120663,0.628187,0.816843,0.407391,0.348986,0.295447,0.825624,0.698331,0.336649,0.427318,0.070482,0.43609,-0.699656,-1.053211,0.629995,0.672935,0.208771,0.199508,-0.867303,-1.086036,-1.055057,0.02498,0.139556,0.120197,0,-1.10481,-0.961101,0.317016,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.267343,0.001045,-0.478447,0.812381,0.602429,0.760929,0.210956,0.847437,0.000007,-0.003521,0.702539,'\'(-inf-0.980205]\''
0.867813,0.323506,0.484821,0.051221,-0.097225,-0.132115,0.436745,0.388388,0,-0.156255,-0.316241,1.408604,1.276224,0.828035,0.613202,0,-1.88437,0.153092,0.91955,-0.723115,-1.39091,0.625975,0.593572,0.193078,0.119684,1.874728,1.812414,1.954836,0.410605,0.756969,0.746326,0.790083,2.535895,2.72157,0.757116,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.306805,3.355238,3.827202,3.440379,-1.297934,1.786807,-0.96,-1.176753,-0.341681,0.339278,-0.771855,0.598136,0.747584,0.638111,0.087534,0.685129,0.14939,-0.420445,0.470209,'\'(-inf-0.980205]\''
0.603795,0.208317,0.510872,0.043774,-0.094478,-0.094932,0.504681,0.333565,0,-0.156255,-0.316241,0.766011,1.148814,0.91331,0.797713,0.004014,-0.683274,-0.233536,0.730458,-0.723115,-1.39091,0.847446,0.811805,0.446603,0.264983,-0.867303,-1.086036,-1.055057,0.212682,0.543038,0.523851,0,-1.10481,-0.961101,0.363259,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.429201,-0.541528,-0.494729,-0.576907,-1.297934,-0.829891,-0.984019,-1.176753,-0.176195,0.175981,-0.266636,0.545633,0.756188,0.580684,0.23057,0.591791,0,-0.524706,0.702496,'\'(0.980205-1.960411]\''
0.769236,0.052421,0.523245,0.062762,-0.096532,-0.127863,0.592464,0.531991,0,-0.156255,-0.261128,2.087498,1.464017,0.748488,0.500425,0.099573,-1.668325,0.728712,1.067443,-0.723115,-1.39091,0.604704,0.626899,0.182334,0.100147,0.785236,1.095862,2.004008,0,0,0,0.567662,1.421128,1.495404,0.344527,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.0203,0.050036,-0.734729,0.581686,0.698569,0.669035,0.134664,0.679115,0.114623,-0.558653,0.260532,'\'(0.980205-1.960411]\''
0.137843,0,0.580323,0.075052,-0.097198,-0.132173,0.355703,0.120663,0.942918,-0.156255,-0.316241,-0.162161,-0.874251,0.845498,0.559427,0.431235,0.63658,-1.281332,-0.781427,-0.418915,-0.35081,0.582672,0.595105,0.178564,0.197268,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.127052,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0,-0.771855,0.694477,0.426897,0.836861,0.260363,0.86918,0,0.021042,0.555384,'\'(-inf-0.980205]\''
0.203423,0.125468,0.641236,0.041414,0.449179,1.257478,0.273069,0.153898,0.568144,5.407239,-0.266976,1.094886,0.350858,0.629522,0.484814,0.101887,-0.447125,0.245602,0.061143,-1.344092,0.034697,0.267227,0.313199,0.066341,0.080558,-0.290468,-0.134831,-0.583614,0.001822,0.015799,0.01256,0.226857,-0.144333,-0.408512,0.11708,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.302231,0.009873,-0.009827,0.612905,0.695075,0.692844,0.197328,0.892347,0.049255,0.766266,0.759877,'\'(-inf-0.980205]\''
0.211572,0.048085,0.694796,0.047961,-0.095445,-0.111262,0.667296,0.35288,0.451617,-0.156255,0.081566,1.063535,0.252963,0.780751,0.508587,0.282097,-0.890697,-0.10433,-0.312069,-1.552312,-1.414548,0.195131,0.194163,0.020084,0.032931,0.237742,0.207139,-0.150409,0.000621,0.029845,0.023984,0.180378,-0.354991,-0.555277,0.046256,-0.142979,0.000009,-0.48965,-0.531793,-0.548525,-0.429148,-0.512522,-0.466396,-0.538317,0.063809,-0.838104,-0.716528,0.080725,-0.341681,0,-0.466463,0.740777,0.683727,0.690532,0.331936,0.942928,0.093604,1.418269,0.192191,'\'(0.980205-1.960411]\''
0.133306,0,0.606552,0.059383,-0.097133,-0.131872,0.371085,0.198103,0.622212,-0.156255,8.54928,0.189445,0.011547,0.740733,0.638241,0,0.597894,0.007449,0.416343,-0.418915,-0.35081,0.562151,0.71911,0.208535,0.249106,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.486902,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0,-0.771855,0.606039,0.159052,0.953899,0.217531,0.896265,0,0.017515,0.608372,'\'(-inf-0.980205]\''
