LAT_DD,LON_DD,WSAREA_km2,lake_AREA_HA,NTL,PTL,SNOW_YrMean,FIRE,FIRE_YrMean,LST,LST_YrMean,NPP,NPP_YrMean,Precip,Precip_YrMean,Tmean,Tmean_YrMean,Atmo_Pdep_2002,Atmo_Pdep_2007,Tot_Ndep_2000,Tot_Ndep_2007,Tot_Sdep_2000,Tot_Sdep_2007,N_CBNF_2007,N_Crop_N_Rem_2007,N_Fert_Farm_2007,N_Fert_Urban_2007,Human_N_Demand_2007,N_Human_Waste_2007,N_Livestock_Food_Demand_2007,N_Livestock.Waste_2007,N_Livestock_N_Content_2007,N_Rock_2007,nani,P_Crop_removal_2007,P_f_fertilizer_2007,P_livestock_demand_2007,P_livestock_Waste_2007,P_livestock_production_2007,P_nf_fertilizer_2007,P_human_food_demand_kg_2007,P_human_nonfood_demand_kg_2007,P_human_waste_kg_2007,P_Accumulated_ag_inputs_2007,NAPI,Total Input,Legacy,DamDensWs,PctWdWet2011Ws,PctHbWet2011Ws,wetlands,RunoffWs,ClayWs,SandWs,OmWs,BFIWs,AgKffactWs,P2O5Ws,Depth,logchl_A,lat_dd,lon_dd,wsarea_km2,lake_area_ha,ntl,ptl,snow_yrmean,fire,fire_yrmean,lst,lst_yrmean,npp,npp_yrmean,precip,precip_yrmean,tmean,tmean_yrmean,atmo_pdep_2002,atmo_pdep_2007,tot_ndep_2000,tot_ndep_2007,tot_sdep_2000,tot_sdep_2007,n_cbnf_2007,n_crop_n_rem_2007,n_fert_farm_2007,n_fert_urban_2007,human_n_demand_2007,n_human_waste_2007,n_livestock_food_demand_2007,n_livestock.waste_2007,n_livestock_n_content_2007,n_rock_2007,p_crop_removal_2007,p_f_fertilizer_2007,p_livestock_demand_2007,p_livestock_waste_2007,p_livestock_production_2007,p_nf_fertilizer_2007,p_human_food_demand_kg_2007,p_human_nonfood_demand_kg_2007,p_human_waste_kg_2007,p_accumulated_ag_inputs_2007,napi,total input,legacy,damdensws,pctwdwet2011ws,pcthbwet2011ws,runoffws,clayws,sandws,omws,bfiws,agkffactws,p2o5ws,depth
39.97428,-74.562551,93.769247,37.140256,2.585461,1.462398,0.34516,0.041393,0.096765,1.417596,1.236128,0.616356,0.536553,1.247875,2.049835,1.329865,1.122238,0.995652,1.005979,1.211566,1.196835,1.223718,1.173438,0.264904,0.48711,0.553283,0.7753,1.507059,1.387244,0.263797,0.220048,0.070374,0.30644,0.6067236378,0.113162,0.159221,0.100479,0.068884,0.036802,0.235511,0.623955,0.54473,0.782888,2.037363,2.608011,1.584013,3.638946,0.036982,1.48909,0.02507,0.7495185739,2.748903,0.891207,1.885544,0.559929,1.815847,0.002313,0.05145,0.361728,1.127591,0.6067577522,0.8718766771,-0.09393257429,-0.1292481484,0.4570549517,0.3446997759,0.1804867642,-0.156254776,1.061504035,-0.5666411579,0.1305933009,0.904390982,0.7366765282,0.4671313242,0.9489764437,-0.03283408269,0.4983107697,0.3589400214,0.3801353507,0.833449864,0.9240846901,0.7032589596,0.683196194,-0.4422633743,-0.4296996717,-0.2721551955,0.4615622749,0.5220161296,0.502094346,0.1018520449,-0.6961507229,-0.7650070246,0.2456077992,-0.6019451399,0.1027812475,-0.7344599357,-0.7336976808,-0.7205810212,1.666413054,2.516710627,2.836044469,2.673988778,0.4190933408,1.4975232,-0.2362575336,0.170189077,0.216864962,0.7856187178,-0.6917567359,0.7713979078,0.3208549755,0.9357116425,0.3069590125,0.8806784574,0.01527377902,-0.4565683696,0.455919635
47.834927,-100.575681,7.066625,12.809529,3.617839,2.245513,1.430318,0.041393,0.056857,1.463164,1.11541,0.353889,0.201279,1.863234,1.616226,1.299943,0.794938,0.795097,0.905654,0.905029,0.850484,0.719441,0.621434,0.768804,1.614449,1.601803,0.092155,0.062206,0.047539,0.893901,0.81531,0.361073,0.25007,0.4369914651,0.891916,0.855248,0.546689,0.411696,0.287966,0.006862,0.004322,0.00338,0.006808,2.323025,0.869259,2.866802,3.633952,0,0.345142,1.377958,0.7040260705,1.041393,1.184691,1.723736,0.334454,1.39794,0.024766,0.06197,0.230449,1.194098,0.9497747881,0.418905792,-0.09698451125,-0.1323111894,0.7181354952,0.5771321874,0.7479240571,-0.156254776,0.06852824965,-0.04218934781,-0.5720454316,0.8073916501,0.3118838413,0.6974856983,-0.9101017958,-0.3513725617,-1.057926417,-0.7928223849,-0.3415663858,0.53452965,0.5458937989,0.376399167,0.3347163003,0.3662465901,1.089287951,1.211513478,0.05486298393,0.02154695692,0.01720610297,0.3451352547,0.4093310954,0.04501067956,0.1961346526,1.291701486,0.5520845639,0.2967162894,0.1964655544,0.1669216965,-0.3686170477,-0.5310855232,-0.4845404439,-0.562979876,0.6598406106,-0.05963176581,1.12908544,0.1683405667,-0.3416808224,0.1820910862,3.630692123,0.2881311512,0.5348642699,0.8145029716,0.1755042621,0.5072758237,0.1635410338,-0.1339708168,0.4119661628
33.007108,-107.274794,68562.98157,173.99298,2.673021,2.041393,1.26555,0.042694,0.043762,1.570579,1.313022,0.336532,0.231163,1.731856,1.658879,1.333102,0.983558,0.849309,1.029239,0.713961,0.708241,0.376627,0.358549,0.403535,0.547827,0.357801,0.03404,0.276086,0.222015,0.44431,0.389604,0.123598,0.333782,0.2997005478,0.120331,0.071824,0.206382,0.142125,0.086787,0.006663,0.038049,0.030006,0.058669,1.510752,0.414333,1.239649,3.45153,0.001291,0.338107,0.142745,0.2059975531,1.72794,1.371269,1.618838,0.150666,1.646101,0.00242,0.074734,0.80956,1.25103,0.3027295101,0.3022530422,2.316187387,-0.1120195014,0.4791982097,0.5165483602,0.6617656287,-0.1354734194,-0.2572965951,1.194072748,0.5781545817,0.8009770631,0.3497469164,0.6483054686,-0.7272290599,0.001625814926,-0.1610811432,-0.4814896155,0.5474593715,0.3482092794,0.3905744641,0.1541956698,0.16875711,-0.2198292706,-0.3478889905,-0.5487646255,0.02026516166,0.09563085795,0.08035534933,0.1715481301,-0.3812623625,-0.6167011058,0.2696045132,-0.5845127381,0.04636423788,-0.489721683,-0.5349704323,-0.5439560935,-0.3703881947,-0.3651921303,-0.3212193136,-0.346671723,-0.02471843848,-0.46704483,-0.6027831024,0.1008177514,-0.3221826176,0.1783795391,-0.3157875725,0.4824406088,0.6709174317,0.7359249832,0.06835355512,0.7290092978,0.01598034813,0.25743937,0.605858097
41.030252,-100.779757,42.287444,641.023309,2.691081,0.845098,1.286454,0.041393,0.041393,1.508132,1.317718,0.474549,0.199932,1.977815,1.892873,1.315025,1.017051,0.763923,0.920725,0.917023,1.065647,0.499533,0.625919,0.532204,1.107484,0.950742,0.014889,0.137845,0.107412,0.458602,0.371057,0.18322,0.393998,0.1619393369,0.470165,0.340491,0.224344,0.153106,0.098157,0.002822,0.016335,0.012814,0.02553,1.793268,0,1.690697,3.261905,0,0.403257,0.00706,0.2042720656,1.146128,0.674934,1.827506,0.093721,1.786175,0.002211,0.054346,0.816241,1.199206,0.6528374687,0.4153521832,-0.09574473652,-0.05322417402,0.4837654464,0.1614820777,0.6726964877,-0.156254776,-0.3162411584,0.4753569346,0.6054876347,0.8519836917,0.3101771902,0.7403781148,0.2760092345,-0.1908152012,-0.001829532734,-0.9718507874,-0.2331510669,0.5462256249,0.7808366364,0.2338602781,0.3375476789,-0.01337924358,0.4061983388,0.2902541693,0.008863924559,0.0477468456,0.0388763317,0.1770662725,-0.415706643,-0.4505674914,0.3224531028,0.2661563741,0.2197956911,-0.4482121082,-0.5051753187,-0.5037795319,-0.4045740018,-0.4719970383,-0.4266732636,-0.4848918862,0.2133774779,-0.8381044685,-0.1227078775,0.03062877287,-0.3416808224,0.212751578,-0.7492983092,0.3177736972,0.1631481426,0.8922359872,0.03515390656,0.8541663316,0.01460022716,-0.3677620471,0.60809496
46.366888,-99.511859,91.699632,103.313528,3.848066,2.904174,1.392865,0.041393,0.041393,1.432586,1.135336,0.496897,0.201055,2.016218,1.689431,1.287718,0.814698,0.753437,0.910496,0.876021,0.93708,0.65306,0.592749,0.990936,1.372731,1.305201,0.014618,0.026551,0.020094,1.02524,0.937964,0.466791,0.36871,0.4744208911,0.630835,0.663561,0.654738,0.506292,0.363124,0.001962,0.002813,0.002199,0.004435,2.192991,1.668936,2.618552,4.002489,0,0,0.409921,0.2062138679,1.376989,1.384494,1.504991,0.297183,1.464041,0.029444,0.056626,0.041393,1.400452,0.8857136,0.4374302984,-0.09400542485,-0.1209174706,0.7763581523,0.7726260353,0.7283396013,-0.156254776,-0.3162411584,-0.3941180576,-0.4560662124,0.8602427912,0.3116000329,0.7547539491,-0.5962387936,-0.4815153632,-0.9639721038,-1.03207058,-0.3067347904,0.5062424365,0.6404505301,0.333372656,0.3166074718,0.7226584484,0.7635947474,0.7918180061,0.008702589107,0.009196753582,0.007272753595,0.3958452542,0.637116116,0.3395884099,0.3002590824,0.6568474053,0.428345679,0.5464138756,0.4531360367,0.4324968954,-0.4122282049,-0.5385078593,-0.4917845758,-0.5728774724,0.5502518992,0.656526152,0.8648592946,0.3047531473,-0.3416808224,0,0.5378341585,0.3831129612,0.680561136,0.650643393,0.1537748021,0.5663374989,0.1944319713,-0.2978454672,0.3486683952
39.408178,-87.813808,53.754066,296.200146,2.782473,1.491362,1.040355,0.041393,0.041393,1.526319,1.240163,0.515551,0.269568,2.017103,1.975674,1.383935,1.120533,1.158685,1.17805,1.139236,1.096387,1.240089,1.11829,1.731774,1.99972,1.80126,0.083992,0.374486,0.307071,0.622907,0.529591,0.258024,0.402501,0.5271807463,1.210587,1.083798,0.390437,0.30355,0.160031,0.016126,0.057387,0.045465,0.087482,2.934273,0,3.27311,4.907606,0.015864,0.00362,0,0.001821068454,2.574761,1.422695,1.123978,0.184413,1.434563,0.098911,0.111979,1.155336,1.246375,0.5820546164,0.6411303727,-0.09534111081,-0.09663461117,0.506877788,0.3532964345,0.5440094667,-0.156254776,-0.3162411584,0.6846749882,0.1540790055,0.8671367075,0.398406112,0.7550852413,0.6310146364,0.5427750196,0.4902038818,1.295218251,1.617951842,0.7629171091,0.8144025507,0.713870234,0.6483812847,1.911336569,1.608405874,1.493747581,0.05000327434,0.1297147174,0.1111402269,0.2405044475,-0.1212876231,-0.2421300206,0.3299157631,2.066593511,0.6996194626,-0.06437680025,-0.09697059496,-0.2851441258,-0.2861652598,-0.2700740814,-0.2263954064,-0.2264949657,1.174981887,-0.8381044685,1.56154142,0.6397787911,-0.1020839827,0.001909850821,-0.7718548615,0.7221114968,0.7084174043,0.3652305623,0.088028479,0.5399987134,0.6531538075,1.399563501,0.7216272283
42.77192,-77.309548,241.664171,4226.925272,2.592177,0.90309,1.216239,0.041393,0.041393,1.3641,1.101028,0.465863,0.354362,2.019066,1.938829,1.324468,1.001606,1.155573,1.128981,1.136016,1.045026,1.269175,1.118772,1.019949,1.470723,0.941631,0.325225,0.838559,0.73467,1.351256,1.239445,0.785061,0.416846,0.4634316791,0.744329,0.475835,0.862912,0.71682,0.489018,0.058932,0.206304,0.168808,0.292379,2.62246,1.779441,2.691937,5.355226,0.004488,0.495643,0.291613,0.3076151851,2.61721,1.327533,1.378397,0.461187,1.720156,0.049623,0.087447,1.695919,0.614897,0.7288390745,0.8240427692,-0.088726665,0.3982117749,0.4587533771,0.1786943906,0.6359805353,-0.156254776,-0.3162411584,-1.182338007,-0.6557558166,0.8487736265,0.5058402438,0.7558200735,0.4730434279,-0.09028853665,-0.07526700097,1.277346422,1.264967217,0.7597771192,0.7583199572,0.7327230549,0.6486855711,0.7692099459,0.895630129,0.2773619924,0.1936174266,0.2904606413,0.2659039457,0.5217200604,1.197006994,1.226431277,0.3425056565,0.9328235546,0.3071637215,1.027496952,1.024368682,0.8773507245,0.09481824995,0.462405724,0.5301777992,0.6281143093,0.9121953471,0.755489897,0.9429669914,0.8054636459,-0.2738977527,0.2614928702,0.1598425734,0.7341255937,0.639025027,0.5558131591,0.2493911892,0.795177924,0.3276829816,0.6472856332,0.9026196174
31.148492,-97.745332,0.743655,6.207222,2.544068,1.113943,0,0.041393,0.354844,1.560556,1.463164,0.262619,0.235523,1.014521,2.079157,1.479863,1.3082,0.987862,1.027834,1.018214,1.004659,0.803755,0.737727,0,0,0,1.173934,1.768245,1.646423,0,0,0,0.570558,0.6874749557,0,0,0,0,0,0.379176,0.845169,0.754989,1.020358,0,3.186722,1.607238,0,0.103029,0.102111,0,0.05136771296,1.818862,1.590403,1.15571,0.38571,1.569983,0,0.118886,0.462398,0.579784,0.2216246149,0.4681911218,-0.09720708014,-0.1331423663,0.4465869769,0.2412766056,0,-0.156254776,7.48292825,1.078715908,1.452055612,0.773661204,0.3552710433,0.3797772519,1.074693143,1.563988816,1.382517857,0.3142030208,0.5373523101,0.6449022459,0.7142420371,0.431049402,0.4081320224,-0.8673031116,-1.086036462,-1.055057433,0.6988825585,0.6124859153,0.5959007063,0,-1.104809537,-0.9611005299,0.477411037,-0.8771139859,0,-0.9666635079,-0.9206029358,-0.8506230455,2.945065484,3.604798539,4.125751429,3.664457474,-1.297934405,2.015793033,-0.2115378872,-1.17675306,1.214384659,0.05387203788,-0.7718548615,0.5081737407,0.8307105131,0.3890006697,0.2053871524,0.6609973677,0,1.611367807,0.4896249195
32.12205,-95.488434,2170.026762,9530.145112,2.935003,1.556303,0.006654,0.041393,0.065997,1.464736,1.415031,0.373318,0.32361,2.400856,2.057582,1.432892,1.29365,1.053578,1.092675,1.070522,1.053015,0.970259,0.916827,0.093153,1.059781,1.090025,0.14296,0.560787,0.474374,1.353813,1.270154,0.695233,0.359512,0.535989452,0.457107,0.490704,0.973654,0.797285,0.617121,0.027752,0.104686,0.083845,0.155517,2.541736,2.500327,2.828626,6.275536,0.014762,1.115741,0.103316,0.5657315162,2.323135,1.418047,1.654119,0.201267,1.351072,0.044205,0.051848,1.068186,1.55358,0.2641080109,0.5074908556,-0.02084819794,1.065844104,0.5454514648,0.3725712451,0.003479426726,-0.156254776,0.295946278,-0.02409686525,1.17189764,0.8145719814,0.4668774113,0.8987398918,0.9821913427,1.063953026,1.313335911,0.6916018306,1.003794994,0.6959105044,0.7670433824,0.5389731481,0.5211977773,-0.7178386768,0.3419228489,0.4873413243,0.08510891631,0.1942457855,0.1716933022,0.5227073184,1.254037749,0.9761302087,0.292186455,0.2344040651,0.3167620431,1.28341797,1.242697051,1.330010185,-0.182691114,-0.03742393192,0.009023544235,0.05727366938,0.8441636082,1.401085827,1.088452621,1.146112921,-0.1187276865,0.5886460951,-0.4417624027,0.650895234,0.7050280707,0.7623536092,0.09785457219,0.4653989596,0.2919054914,-0.4443636333,0.6924485699
35.201321,-81.345731,6.83827,11.481235,2.292256,1.041393,0.034236,0.041393,0.048652,1.491086,1.344471,0.41471,0.421444,1.95006,1.964568,1.407136,1.228748,1.017776,1.041566,1.108154,1.015885,1.031945,0.857469,0.104488,0.335723,0.487216,0.25721,0.674909,0.580037,0.491418,0.418027,0.170863,0.178931,0.4055441848,0.072311,0.156625,0.348848,0.254874,0.156683,0.094081,0.141328,0.114103,0.206169,1.904602,1.433937,1.637712,5.291822,0.111513,0.058771,0,0.02956519727,2.785346,1.639857,1.21106,0.104343,1.69818,0.006159,0.058837,0.851258,0.409087,0.3984789363,0.7537600549,-0.09699254936,-0.1324784109,0.3829056375,0.2197434062,0.01790226231,-0.156254776,-0.1356254618,0.2791708927,0.7612033856,0.8298691287,0.5908332436,0.7299882681,0.5833981825,0.7897642333,1.004741637,0.4859954001,0.6361353477,0.7326074301,0.7265000382,0.578956477,0.4837250968,-0.6996516149,-0.6336799998,-0.3656408116,0.1531258,0.2337754421,0.2099366068,0.189736533,-0.328477018,-0.4849996318,0.133699489,-0.7012799212,0.1011054628,-0.1604875733,-0.2290448095,-0.29697448,0.4076526513,0.1428075059,0.1946229869,0.2685391784,0.3072063965,0.4460706874,-0.1791027308,0.7819948944,1.342520034,0.03100658635,-0.7718548615,0.7817121609,0.8667724983,0.4304627725,0.04134666566,0.7755422244,0.04067064635,-0.2300447838,0.6198189885
38.756011,-75.215038,18.769893,73.100374,3.323665,2.394452,0,0.041393,0.041393,1.465219,1.293035,0.356718,0.370139,1.880242,2.00967,1.417472,1.188155,1.031452,1.032266,1.200977,1.201432,1.196572,1.172572,1.296818,1.727884,1.603914,0.926198,1.171727,1.057041,1.411499,1.203826,1.033569,0.302507,0.618533764,0.996757,0.698404,1.690018,1.47587,1.302464,0.153616,0.386872,0.326894,0.514568,3.108693,3.988058,4.229424,7.237445,0,0.93721,0.146687,0.4813858633,2.639026,1.184691,1.86243,0.247973,1.81414,0.040421,0.078975,0.09691,2.064308,0.5535958405,0.8605148143,-0.09657255559,-0.1247210615,0.6437411282,0.6213380205,0,-0.156254776,-0.3162411584,-0.01853791546,0.4618203122,0.8084371572,0.5258297277,0.7038524975,0.776770891,0.8997974436,0.8117311384,0.5645349661,0.5692345139,0.8231239779,0.9291042902,0.6856635984,0.6826494886,1.213447583,1.242131382,1.214500568,0.5513969507,0.4058636015,0.3825818022,0.544979888,1.130857707,1.918885946,0.2421560006,1.546636685,0.450837731,2.938910956,3.083924367,3.751709851,0.9375282119,1.350567677,1.499860974,1.554847157,1.321977773,2.733436683,2.579399073,1.50215991,-0.3416808224,0.4944561568,-0.303192965,0.740300051,0.5348642699,0.9183971882,0.1250847554,0.8791532417,0.266918038,0.3874903416,0.3672560209
39.776454,-81.517452,12.161412,24.249536,2.632457,1.518514,0.922917,0.041393,0.041393,1.43111,1.211559,0.589978,0.41471,2.053117,1.981895,1.340345,1.075452,1.112444,1.12438,1.245667,1.164941,1.56208,1.491532,0.728402,1.217629,0.595154,0.074283,0.417403,0.344944,1.285926,1.201759,0.643759,0.436714,0.4225047449,0.539666,0.346203,0.869097,0.70363,0.524237,0.012629,0.066698,0.052958,0.101137,2.639003,1.859887,2.540357,6.084125,0.06623,0.034046,0,0.0171270985,2.706672,1.498724,1.203243,0.244185,1.514839,0.0416,0.08428,0.685742,0.896526,0.5981251691,0.750769849,-0.09680517447,-0.1308709854,0.4689398827,0.3613552827,0.4826002518,-0.156254776,-0.3162411584,-0.4111056557,-0.01241048493,0.8946425245,0.582301255,0.7685667739,0.6576868819,0.07873209804,0.2758539624,1.029661943,1.231869288,0.8667035274,0.889258689,0.9225767812,0.8840088028,0.3014213875,0.5546087918,-0.2129072164,0.04422317873,0.1445803373,0.1248478509,0.4964961417,1.12701901,0.8327005743,0.3599428123,0.4351575402,0.2234829339,1.041790278,0.9885798149,1.001799126,-0.3172893857,-0.2242759558,-0.1804341194,-0.1695410345,0.9261372858,0.8275340346,0.7816320501,1.075262862,0.6586027561,0.01796209421,-0.7718548615,0.7594455102,0.7638579484,0.42460714,0.122876304,0.6117258436,0.2747035051,0.5501690505,0.5644026394
47.311084,-121.29906,5.519078,15.164484,2.922206,1.832509,1.704486,0.041393,0.041393,1.342889,0.867549,0.875061,0.49245,0.617,2.170582,1.259952,0.886937,0.88151,0.885942,0.653696,0.550468,0.685736,0.375602,0,0,0,0.028898,0.336443,0.273879,0,0,0,0.379682,0.234394833,0,0,0,0,0,0.004886,0.049431,0.039088,0.075704,0,0.224161,0.889351,0,0,1.157678,0.403,0.6044629257,2.733999,1.129957,1.615702,0.246684,1.792392,0,0.081174,0.20412,0.896526,0.926915719,0.05804620579,-0.09703898499,-0.1320147197,0.5422152008,0.4545505542,0.8912885697,-0.156254776,-0.3162411584,-1.426459921,-2.014719589,1,0.6807979576,0.2309686684,1.46667354,-0.7771018684,-0.6204920605,-0.2965632799,-0.4833673788,0.2894417351,0.2182974634,0.3545524254,0.1795226618,-0.8673031116,-1.086036462,-1.055057433,0.0172039554,0.116537357,0.09912682801,0,-1.104809537,-0.9611005299,0.3098886613,-0.8771139859,0,-0.9666635079,-0.9206029358,-0.8506230455,-0.3862039144,-0.3092073525,-0.2655112649,-0.2756200776,-1.297934405,-0.6373550722,-0.9756245542,-1.17675306,-0.3416808224,0.6107713476,0.5157217083,0.7671797142,0.494952095,0.7335758386,0.1243332523,0.8597212617,0,0.454923043,0.4031509603
37.477354,-88.327379,1.224606,12.027605,2.252853,0.954243,0,0.041393,0.041393,1.437713,1.271425,0.142325,0.295491,2.037466,2.10646,1.402347,1.16744,1.065468,1.145576,1.130483,1.088958,1.177469,1.056498,0,0,0,0,0,0,0,0,0,0.607795,0.1406207635,0,0,0,0,0,0,0,0,0,0,0,0.881374,0,0.219444,0,0,0,2.586587,1.377124,1.24622,0.170262,1.146128,0,0.113398,0.69897,0.702861,0.4977987624,0.6321874769,-0.09719015063,-0.1324096273,0.3729409185,0.1938768544,0,-0.156254776,-0.3162411584,-0.3351103235,0.3360393764,0.7292044242,0.4312505939,0.762707956,1.191753474,0.7387823211,0.7132360167,0.7598846209,1.38434564,0.7543816024,0.8062906061,0.6732815096,0.6093720211,-0.8673031116,-1.086036462,-1.055057433,0,0,0,0,-1.104809537,-0.9611005299,0.5100921006,-0.8771139859,0,-0.9666635079,-0.9206029358,-0.8506230455,-0.4296904683,-0.5523441956,-0.5052730143,-0.5913755086,-1.297934405,-0.8381044685,-0.9841149146,-1.17675306,2.9726213,0,-0.7718548615,0.7254585418,0.6751869129,0.4568007587,0.07977826867,0.2822801572,0,1.443077372,0.568831501
41.696993,-73.363985,37.256733,236.955581,2.380211,1.176091,1.082694,0.041393,0.041393,1.375592,1.128403,0.620984,0.496556,2.228144,2.037274,1.330211,1.004769,0.920029,0.923561,1.184028,1.067024,1.191747,1.092206,0.240989,0.799433,0.674571,0.355315,0.814456,0.711701,0.710198,0.627676,0.275983,0.481692,0.4316940645,0.266928,0.12598,0.346751,0.256355,0.151535,0.095475,0.195791,0.159869,0.278708,2.189742,1.223565,1.604389,4.759377,0.011504,0.784126,0.253441,0.4212131334,2.824776,0.866742,1.681664,0.623788,1.693567,0.010674,0.04971,1.102091,0.883093,0.6819322139,0.8927475027,-0.09592181782,-0.104093021,0.405148788,0.2597224399,0.5661488488,-0.156254776,-0.3162411584,-1.050074133,-0.4964197167,0.9061013414,0.6860002661,0.8340866331,0.8951217457,-0.02915069543,-0.06022765412,-0.0753534565,-0.2127499094,0.8065961242,0.7823402234,0.6825361536,0.6319144665,-0.4806351064,-0.008872599068,-0.1005311864,0.2115310199,0.2821118276,0.2575906244,0.2742075103,0.0608694508,-0.1920881974,0.3994177668,-0.2280421268,0.08132332768,-0.1653336694,-0.2250263628,-0.3151652398,0.4200595805,0.4106953068,0.4753468977,0.5710936433,0.5475137405,0.2576701539,-0.2145702347,0.5849123858,-0.1679338454,0.4136916256,0.03788383186,0.7928718076,0.303015034,0.782987279,0.3441896097,0.7714204788,0.07048522148,-0.5099257595,0.7038002901
44.797591,-71.869717,25.865307,220.647878,2.201397,0.69897,1.564322,0.041393,0.041393,1.324857,0.883164,0.821444,0.509724,2.187474,2.00787,1.247216,0.725673,0.90188,0.892152,0.966394,0.920044,0.944912,0.841869,0,0,0,0.221491,0.660115,0.566226,0.435142,0.365407,0.147375,0.220007,0.3741610899,0,0.025964,0.170987,0.122303,0.063412,0.013159,0.048959,0.038711,0.075002,1.4027,0.594544,1.148189,3.826206,0,0.758911,0.046953,0.3860790887,2.79666,0.830891,1.70273,0.337536,1.689357,0.002007,0.050242,1.095169,0.623249,0.8172337909,0.9187674357,-0.09632279663,-0.1061460284,0.3599280875,0.1181105634,0.8179957582,-0.156254776,-0.3162411584,-1.633994046,-1.923832531,0.9801848873,0.7026841428,0.8188621667,0.7690534755,-0.9126845857,-1.387265766,-0.1795809049,-0.4386948866,0.5943698616,0.6218484183,0.5225438539,0.4738768234,-0.8673031116,-1.086036462,-1.055057433,0.1318610729,0.2286510862,0.2049379007,0.1680083645,-0.426199455,-0.550447727,0.1697498521,-0.8771139859,0.01676042927,-0.5715183314,-0.5887541261,-0.6265530262,-0.3125722605,-0.3115289845,-0.2678237439,-0.2785480644,-0.115781387,-0.3056552508,-0.700129017,0.2395026597,-0.3416808224,0.4003886177,-0.6218410087,0.7849142974,0.2768723917,0.798767598,0.1773011067,0.7676588163,0.01325312343,-0.4936118909,0.7014827379
38.226941,-80.854055,2083.774493,1071.509332,2.678518,0.30103,0.769574,0.041393,0.048497,1.358585,1.18404,0.834171,0.535364,2.109852,2.049688,1.29119,1.021006,1.070743,1.092261,1.203186,1.102948,1.47935,1.36493,0.032569,0.299518,0.144821,0.033904,0.244055,0.194917,0.586495,0.519381,0.191057,0.464878,0.2968167007,0.069043,0.063562,0.308368,0.217312,0.141366,0.005768,0.032496,0.025593,0.050278,1.793518,0.722021,1.360269,4.453941,0.001457,0.015139,0.034576,0.02443602214,2.887083,1.350205,1.387229,0.190132,1.54221,0.004497,0.064648,1.579784,0.303196,0.5305086794,0.7623216894,-0.02388428245,0.0009705218406,0.4805883592,0,0.402416042,-0.156254776,-0.1394821132,-1.245811316,-0.1725847363,0.9848883758,0.7351700633,0.7898050355,0.9483461881,-0.444553743,0.01697559429,0.7901782894,1.000816828,0.825278089,0.8215667005,0.8689532556,0.8040850133,-0.815045995,-0.6824629718,-0.8501339403,0.02018419627,0.08453593821,0.07054759195,0.2264457711,-0.1402489702,-0.4287300969,0.3846609549,-0.7092265092,0.04103090454,-0.2540354848,-0.3309630371,-0.3510979974,-0.3783539061,-0.3925057369,-0.3482881992,-0.3816699242,0.2135881704,-0.1914920788,-0.4744005941,0.4718564024,-0.3196754898,0.007987080545,-0.6613852648,0.8105062002,0.6555575082,0.5624291174,0.09136272766,0.6361820109,0.02969571304,-0.05184950058,0.8637365022
44.458235,-107.040375,87.799637,77.718487,2.330414,1.20412,1.880626,0.041393,0.041393,1.120729,0.365282,0.351041,0.140783,1.973313,1.84867,0.926857,0.142276,0.59212,0.895534,0.76164,0.837796,0.497289,0.509507,0,0,0,0,0,0,0,0,0,0.431409,0.1292371407,0,0,0,0,0,0,0,0,0,0,0,0.881374,0,0.004917,0.026332,0,0.0132465123,2.151465,1.079522,1.731285,0.209999,1.786243,0,0.046017,1.138303,0.438542,0.8024252276,0.3063350186,-0.09414270488,-0.1241396785,0.3925555055,0.2680415859,0.9833935026,-0.156254776,-0.3162411584,-3.983346642,-4.938163054,0.8063391213,0.2352353139,0.7386928296,0.0864909463,-4.323107305,-4.161186041,-1.958494036,-0.4143660028,0.3947035586,0.5320393968,0.2324057732,0.2640568321,-0.8673031116,-1.086036462,-1.055057433,0,0,0,0,-1.104809537,-0.9611005299,0.3552868775,-0.8771139859,0,-0.9666635079,-0.9206029358,-0.8506230455,-0.4296904683,-0.5523441956,-0.5052730143,-0.5913755086,-1.297934405,-0.8381044685,-0.9841149146,-1.17675306,-0.2674184887,0.01389231818,-0.7718548615,0.6023084591,0.4581747622,0.8201578481,0.1029454376,0.85422709,0,-0.6231722199,0.7159244161
